SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,6251.1,6325,6176.65,6196.1,6196.1,6336.2,3059,8891,55516284,
500003,"AEGIS LOGISTICS LTD.",A,STK,608.7,638,593.55,607.9,610.7,609.55,5077,178818,111563558,
500008,"Amara Raja Energy & Mobility L",A,STK,782.75,782.75,767,769.2,769.2,784.3,1947,21675,16788610,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,27.85,29.25,27.85,28.04,28.01,28.1,394,126041,3579243,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,37.89,37.9,36.25,36.62,36.9,38.15,486,70557,2624350,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.33,3.36,3.33,3.33,3.33,3.39,32,18105,60436,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.2,4.3,4.08,4.23,4.23,4.17,43,4667,19667,
500016,"ARUNA HOTELS LTD.",X,STK,7.8,7.8,7.51,7.79,7.79,7.69,31,4326,33686,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,104.85,105.75,100.2,102,102.65,107.35,661,78868,8194718,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,295.25,297.5,290.35,290.35,290.35,299.65,16,102,30031,
500027,"ATUL LTD.",A,STK,6260.35,6323.2,6210,6223.95,6223.95,6321.05,234,1674,10539235,
500028,"ATV PROJECTS INDIA LTD.",X,STK,30.79,30.95,30,30.8,30.95,29.97,90,14527,441780,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,342.05,344,335.5,337.45,337.45,349.05,628,13498,4591750,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,15.8,16.3,15.51,15.66,15.66,15.96,1281,455189,7252144,
500033,"FORCE MOTORS LTD.",A,STK,20899.9,21300,20555.05,20685.7,20840.9,21557.75,3409,9320,195570372,
500034,"BAJAJ FINANCE LIMITED",A,STK,870.85,870.85,826.9,832,832,879.7,14768,613230,513712006,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,471,488,470.2,483.7,483.7,476.85,1295,36447,17560884,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,565.7,565.7,549,550.65,550.65,572.75,710,9721,5394836,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1200.6,1217.1,1162,1171.5,1168.1,1217.65,1484,17207,20456770,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3600,3620,3600,3619.9,3619.9,3640.85,3,3,10839,
500042,"BASF INDIA LTD.",A,STK,3386.35,3395.7,3300.5,3309.75,3333,3430.45,370,1076,3608900,
500043,"BATA INDIA LTD.",A,STK,668.55,669.3,644.55,648.45,648.45,672.85,870,9637,6301301,
500048,"BEML LTD.",A,STK,1537.65,1570,1492,1501.05,1505,1560.25,2260,25824,39521993,
500049,"BHARAT ELECTRONICS LTD.",A,STK,437.8,439.1,428.3,430.8,430.8,442.5,23216,624989,271291593,
500051,"BHAGAWATI GAS LIMITED",XT,STK,2.21,2.21,2.21,2.21,2.21,2.11,6,466,1029,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,86,87.41,84.59,85.14,85.14,87.94,344,38755,3331768,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,10.45,10.75,10,10.13,10.13,10.43,91,45790,468640,
500059,"BIL VYAPAR LIMITED",T,STK,5.9,6.11,5.8,5.88,6.1,5.92,19,3647,21945,
500060,"Birla Cable Limited",B,STK,134,134,129.1,130.15,129.1,132.25,123,1319,172011,
500067,"BLUE STAR LTD.",A,STK,1808.5,1808.5,1727.4,1733.1,1733.1,1818.65,1852,35750,62597469,
500068,"DISA INDIA LTD.",B,STK,11255,11679.95,11240,11500.7,11500,11550,22,38,434700,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,262.75,262.75,255,255.3,255.1,262.85,9,374,95848,
500074,"BPL LTD.",B,STK,48.8,48.8,47.08,47.18,47.4,49.46,53,3373,161267,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,242,261.95,240.05,242.9,244.75,251,293,2520,644060,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,19.19,19.23,18.13,18.78,18.55,19.2,143,22725,425596,
500084,"CESC LTD.",A,STK,153,158.25,153,154.05,154.2,156.45,1940,85191,13245547,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,431.65,433.95,425,426.6,425,438.9,1453,43814,18856963,
