SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,6251.05,6255.6,5971.4,6039.3,6038.4,6297.4,4786,18077,109746600,
500003,"AEGIS LOGISTICS LTD.",A,STK,610.75,614.95,576,587.65,593,611.35,3014,61614,36428450,
500008,"Amara Raja Energy & Mobility L",A,STK,755.95,757.75,722.15,727.05,727.05,759.95,9493,122117,90177413,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,28.5,29,25.25,25.54,25.54,28.94,712,226991,6027096,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,36.3,36.3,34.5,34.67,34.89,36.52,564,73126,2558998,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.21,3.29,3.21,3.22,3.22,3.27,14,11544,37560,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.07,4.07,3.9,4.01,4.05,4.15,37,3383,13647,
500016,"ARUNA HOTELS LTD.",X,STK,7.9,7.98,7.4,7.8,7.81,7.9,34,9106,71440,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,101,101.45,95,95.65,95.65,102.85,851,110322,10854920,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,281.3,304.4,279.15,303.75,303.75,290.15,27,474,141313,
500027,"ATUL LTD.",A,STK,6065,6241.85,6055,6105.05,6080,6239,323,854,5242908,
500028,"ATV PROJECTS INDIA LTD.",X,STK,28.51,30.9,28,29.49,29.49,30.87,253,96862,2874877,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,355.45,364.1,335.6,352,352,353.55,672,21238,7387647,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,16.18,16.27,15.23,15.31,15.31,16.18,2369,915135,14415334,
500033,"FORCE MOTORS LTD.",A,STK,21154.45,21249.95,20200,20407.9,20407.9,21594.3,3940,12881,265742736,
500034,"BAJAJ FINANCE LIMITED",A,STK,819.45,819.45,788.4,811.9,811.9,830.4,14564,465782,372904429,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,483.45,485.9,464,473.35,469.25,486.4,2192,59482,28233488,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,549.55,549.55,516.5,523.3,523.3,553.6,1275,52426,27650773,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1165,1165,1094.4,1110.7,1111.1,1166.5,2029,80604,90359284,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3602.5,3602.5,3589.05,3589.05,3589.05,3619.9,4,8,28754,
500042,"BASF INDIA LTD.",A,STK,3205.05,3275.7,3120.8,3162.05,3162.05,3323.25,919,3604,11454892,
500043,"BATA INDIA LTD.",A,STK,662.75,662.75,622.25,625.9,625.9,663.25,1572,14532,9199805,
500048,"BEML LTD.",A,STK,1500,1500,1387,1397.75,1397.75,1513.85,2197,21615,30917792,
500049,"BHARAT ELECTRONICS LTD.",A,STK,421.6,421.6,404,405.4,405.4,426.05,16920,829592,339638434,
500051,"BHAGAWATI GAS LIMITED",XT,STK,2.43,2.43,2.43,2.43,2.43,2.32,10,1418,3445,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,84.61,84.61,82,82.3,82,86.49,412,29810,2482618,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,10.63,10.98,10.11,10.19,10.19,10.63,108,25435,264284,
500059,"BIL VYAPAR LIMITED",T,STK,5.59,5.81,5.59,5.79,5.6,5.81,13,7628,42916,
500060,"Birla Cable Limited",B,STK,120.1,128,114,114.95,115.85,128.85,810,18434,2168751,
500067,"BLUE STAR LTD.",A,STK,1655.05,1693.2,1603.45,1621.55,1621.55,1707,5526,39042,63844631,
500068,"DISA INDIA LTD.",B,STK,11200,11200,10750,10963.05,10950.05,11513.1,52,100,1092893,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,251.7,251.7,244.1,246,246,260.15,57,1832,450924,
500074,"BPL LTD.",B,STK,46.9,46.9,44.2,44.64,45.2,47.31,329,39755,1781419,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,249.6,249.6,234.15,239.6,241,251.55,135,2714,660046,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,18.2,18.3,17.62,18.3,18.2,18.57,105,15967,288049,
500084,"CESC LTD.",A,STK,151.25,152.4,147.2,148.55,148.55,152.85,3462,169918,25379158,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,425.05,425.05,410.6,413.55,412.5,428.8,2541,68600,28543676,
500086,"EXIDE INDUSTRIES LTD.",A,STK,297.65,299.5,290,290.8,290.8,302.75,9457,252579,74310466,
500087,"CIPLA LTD.",A,STK,1255.95,1255.95,1216.05,1222.7,1222.7,1255.85,5843,64798,80102753,
500089,"DIC INDIA LTD.",B,STK,495,523,495,523,523,494.5,8,13,6518,
500092,"CRISIL LTD.",A,STK,3911.2,4029.65,3879.4,4001.55,4008.9,3993.7,722,2455,9697505,
500093,"CG Power and Industrial Soluti",A,STK,680.35,680.35,642.8,664.35,663.5,681.3,5023,211733,138593511,
500096,"DABUR INDIA LTD.",A,STK,420.95,427.6,416,417.35,417.35,431.5,4196,97079,40935343,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,318.7,319.75,304,305.45,305.6,319.95,413,8228,2545036,
500101,"ARVIND LTD.",A,STK,358,358,342.4,346.05,344.05,358.85,610,15468,5365728,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,260.8,260.8,249.3,252.75,252.75,261.9,8718,337965,85653337,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,326.85,329.4,316.2,319.25,319.25,336.25,9066,412082,132733146,
500106,"IFCI LTD.",A,STK,52.88,53,50.36,50.59,50.59,54,5525,1470206,75620473,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,24.35,24.35,23.07,23.23,23.24,24.95,1303,196958,4656117,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,190.15,195.5,181.1,183.2,183.2,191.3,10468,976271,183195390,
