SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
143257,"Indian Railway Finance Corpora",A,STK,110.9,110.9,110.9,111.85,110.9,111.9,1,1,110,
500002,"ABB INDIA LIMITED",A,STK,6071.15,6077.65,5777.45,5916.15,5904.9,5985.35,8868,49213,290911307,
500003,"AEGIS LOGISTICS LTD.",A,STK,701.5,706.8,693.55,703.2,706.8,693.55,563,8641,6054249,
500008,"Amara Raja Energy & Mobility L",A,STK,856.25,871,853.2,857.3,855.6,855.45,945,14879,12847295,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,26.51,26.92,26,26.1,26.1,26.47,174,50399,1322303,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,42.05,42.9,41.4,41.61,41.61,42.22,365,46984,1961605,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.7,3.73,3.7,3.73,3.73,3.66,35,506022,1887456,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.61,4.89,4.51,4.59,4.59,4.61,62,5812,26579,
500016,"ARUNA HOTELS LTD.",X,STK,8.41,8.41,7.7,7.79,7.79,7.7,75,15785,125081,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,116.5,118.8,115.45,116.65,117.25,115.25,336,26618,3109046,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,297.35,304.4,292.5,304,304,297.5,90,5191,1547403,
500027,"ATUL LTD.",A,STK,6573.35,6640.65,6455,6527.55,6506.65,6583.6,306,817,5353253,
500028,"ATV PROJECTS INDIA LTD.",X,STK,33.99,35,33.99,34.28,34.69,33.23,83,10007,345511,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,380.1,387.3,378.25,380.2,380.3,384.25,193,5911,2253493,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,15.56,15.71,15.34,15.46,15.47,15.56,632,205457,3179351,
500033,"FORCE MOTORS LTD.",A,STK,25048.45,25048.45,24189.65,24454.75,24375,24470.2,1152,3075,75238156,
500034,"BAJAJ FINANCE LIMITED",A,STK,1030,1045.9,1029,1031.05,1031.05,1029.15,5153,152846,158486441,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,456.65,466.9,453.7,464.1,463.85,456.25,503,15557,7139126,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,651.15,672.05,651.15,657.15,657.15,650.9,1189,23126,15317096,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1276.45,1315.3,1276.45,1304.05,1300,1299.4,506,5066,6591632,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3595,3612.95,3595,3612.05,3612.05,3588.75,5,12,43175,
500042,"BASF INDIA LTD.",A,STK,3565.1,3589,3541,3574.05,3570.5,3572.25,144,956,3417304,
500043,"BATA INDIA LTD.",A,STK,812.5,821.3,808.1,812.5,812.5,811.95,892,10174,8285393,
500048,"BEML LTD.",A,STK,1708.2,1720.3,1684.75,1699.15,1699,1706.3,851,9657,16384736,
500049,"BHARAT ELECTRONICS LTD.",A,STK,442.25,445.25,435.8,439.7,439.7,441.15,16227,933215,409860029,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,83.56,84.68,82.25,82.78,82.75,83.45,262,20923,1742709,
500058,"BIHAR SPONGE IRON LTD.",X,STK,13.9,14.4,11.65,13.84,13.84,13.49,391,84844,1140946,
500059,"BIL VYAPAR LIMITED",T,STK,6.8,6.8,6.57,6.8,6.8,6.88,9,420,2801,
500060,"Birla Cable Limited",B,STK,132.35,143.5,132.35,137.8,137.65,140.4,61,1185,165465,
500067,"BLUE STAR LTD.",A,STK,1968.9,1990.35,1955,1962.25,1962.25,1968.25,1544,8308,16372547,
500068,"DISA INDIA LTD.",B,STK,12300,12515,12158.1,12504,12498.95,12154.45,76,303,3778973,
