SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5018.9,5018.9,4943,4976.7,4984,4993.15,1835,8195,40735971,
500003,"AEGIS LOGISTICS LTD.",A,STK,777,790.25,767.5,780.1,780,770.35,2602,49350,38347726,
500008,"Amara Raja Energy & Mobility L",A,STK,963.4,972.3,958.45,960.8,961.4,963.35,1201,16708,16087415,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,32.14,32.49,30.2,31.13,31.13,32.08,262,69074,2168528,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,52.85,52.85,51.16,51.24,51.25,52.14,498,94463,4894360,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,4.15,4.15,4.02,4.02,4.02,4.1,8,632,2557,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,5.36,5.5,5.3,5.34,5.31,5.37,85,23355,125234,
500016,"ARUNA HOTELS LTD.",X,STK,8.13,8.39,8.13,8.35,8.14,8.08,26,1707,14282,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,154.15,155.35,152.65,154.05,154.4,155.65,383,33680,5185559,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,355,355,317.6,320.1,318.2,326.2,84,526,168113,
500027,"ATUL LTD.",A,STK,5763.05,5799.9,5700,5754.95,5754.95,5715.15,503,1596,9193746,
500028,"ATV PROJECTS INDIA LTD.",X,STK,30.6,31.8,29.59,30.02,29.59,30.08,120,7146,215323,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,500.05,507.8,496.55,506.15,506.85,500.75,904,15855,7976936,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,21.55,21.55,21.13,21.21,21.21,21.53,737,160004,3395756,
500033,"FORCE MOTORS LTD.",A,STK,18248.85,18248.85,17473.65,17542,17516.05,18146.45,1400,4586,81379962,
500034,"BAJAJ FINANCE LIMITED",A,STK,1042.05,1044.65,997,1005.35,1005.35,1085.4,38181,1101846,1112816356,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,460.55,460.55,446.85,453.9,451.65,461.35,1672,35786,16187766,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,791.75,840,785,809.6,809.6,802.05,5004,137224,112058172,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1712.6,1758.5,1712.6,1753.25,1753.1,1732.1,583,4989,8644398,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3659,3659,3625,3625,3625,3659,3,3,10943,
500042,"BASF INDIA LTD.",A,STK,4495.05,4523.85,4479.85,4495.6,4492.85,4500.5,165,559,2514398,
500043,"BATA INDIA LTD.",A,STK,1046.15,1050.7,1043.6,1047.4,1048.8,1049.3,281,2968,3108750,
500048,"BEML LTD.",A,STK,2008,2040,1996.3,2017.2,2017.2,2007.75,1941,21038,42369255,
500049,"BHARAT ELECTRONICS LTD.",A,STK,419.55,428,417.45,427.2,427.2,416.7,11221,890313,377884355,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,96.28,96.86,94.96,96.62,96.5,95.73,255,24899,2377548,
500058,"BIHAR SPONGE IRON LTD.",X,STK,13.01,13.01,12.3,12.56,12.59,12.76,111,24037,299455,
500059,"BIL VYAPAR LIMITED",B,STK,11.22,11.9,11.15,11.21,11.41,11.11,38,2488,28521,
500060,"Birla Cable Limited",B,STK,151.15,157.4,150.2,152.45,152.45,152.9,73,3748,575045,
500067,"BLUE STAR LTD.",A,STK,1799.85,1799.85,1740.55,1780.95,1780,1769.95,893,4441,7838056,
500068,"DISA INDIA LTD.",B,STK,13300.15,13684,13201,13292.3,13255,13301.3,33,46,615991,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,344.8,344.8,335,335.05,335.05,339.6,16,447,150790,
500074,"BPL LTD.",B,STK,71.3,72.86,70.35,71.91,71.91,70.52,136,3613,257677,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,354.95,354.95,323,332.95,333.75,333.75,115,2178,713822,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,26.83,28,26.83,27.3,27.48,27.15,71,7535,205793,
500084,"CESC LTD.",A,STK,172.05,173.9,169.8,171.05,171.05,172.5,1902,134920,23164533,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,467.75,467.8,460.3,464.35,464.35,468.85,2922,57217,26522911,
500086,"EXIDE INDUSTRIES LTD.",A,STK,381.35,381.35,376,377.05,376.95,378.9,1208,35544,13427741,
500087,"CIPLA LTD.",A,STK,1515.9,1517.45,1505.7,1514.8,1514.8,1513.75,2356,89852,135985715,
500089,"DIC INDIA LTD.",B,STK,492,508,488.65,499.9,505,500,29,713,356425,
500092,"CRISIL LTD.",A,STK,4714.4,4761.85,4693.2,4714.55,4713.1,4696.55,230,584,2756211,
500093,"CG Power and Industrial Soluti",A,STK,739.95,739.95,729.5,733.05,733.05,737.95,1626,31868,23364195,
500096,"DABUR INDIA LTD.",A,STK,513.75,521.45,512.6,519.85,519.25,515.5,1734,39928,20660993,
500097,"DALMIA BHARAT SUGAR AND INDUST",T,STK,323.25,334.9,317,320.5,320,324.7,44,741,239578,
500101,"ARVIND LTD.",A,STK,330.15,331.7,320,326.4,325.7,330.65,898,21883,7095736,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,274.55,287.9,271.75,285.5,285.5,273.2,23732,2097737,592680359,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,480.25,489.65,470.15,487.95,487.95,481.7,3322,92896,44767071,
500106,"IFCI LTD.",A,STK,54.19,54.86,53.75,54.07,54.07,54.59,2124,388579,21011847,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,40.51,41.99,40.51,41.31,41.35,40.49,550,94016,3882429,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,168.9,179.8,168.9,178.4,178.4,170.65,9620,1163565,204333932,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,1013.4,1035.35,999,1031.95,1031.95,999.15,5519,183058,186905027,
500112,"STATE BANK OF INDIA",A,STK,954,954.5,945.05,953.3,953.3,951.85,12954,1406920,1334997749,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,144.55,145.2,141.65,144.4,144.4,144.45,8637,1100169,158003153,
500114,"TITAN COMPANY LIMITED",A,STK,3803.15,3821.2,3755.8,3812.15,3812.15,3801.5,1750,22464,85288064,
500116,"IDBI BANK LTD.",A,STK,99.75,99.75,97.55,98.8,98.9,98.9,1292,176891,17380518,
500117,"DCW LTD.",A,STK,68.87,69.24,67.91,68.64,68.64,68.24,506,76144,5211816,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,134,134.95,132,132.8,132.4,134.15,172,6451,856721,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,279.95,284.8,277.95,282.8,283.05,281.5,26,659,185855,
500123,"ELANTAS BECK INDIA LTD.",B,STK,9811.2,9835,9351.1,9589.8,9576,9835.25,386,1407,13608607,
