SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5165.85,5250.1,5161.15,5222.45,5220,5165.85,636,2973,15504661,
500003,"AEGIS LOGISTICS LTD.",A,STK,732,751.15,723.75,746.55,744.6,731.85,923,16644,12313163,
500008,"Amara Raja Energy & Mobility L",A,STK,926.7,932,916.75,919.45,919.45,926.6,2850,32558,30089769,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,28.57,29.06,28.1,28.36,28.36,28.63,173,19567,557524,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,51.48,52.39,50.3,50.55,50.55,51.18,276,27932,1414248,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.3,3.34,3.26,3.29,3.29,3.3,13,2688,8875,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.58,4.85,4.58,4.76,4.76,4.67,64,18999,90995,
500016,"ARUNA HOTELS LTD.",X,STK,8.48,8.88,8,8.22,8.2,8.46,94,14754,123551,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,130,130,126.2,127,127,128.8,515,41596,5307574,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,322.9,329.25,322.85,326.4,324.4,327,50,5181,1695358,
500027,"ATUL LTD.",A,STK,6140.05,6200,6060.7,6184,6160,6179.45,483,2116,13017596,
500028,"ATV PROJECTS INDIA LTD.",X,STK,42.99,44,42.07,42.39,42.39,42.7,312,60029,2604625,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,476.75,476.75,471,471.7,471,476.75,143,2427,1146998,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,18.4,18.48,18.19,18.28,18.3,18.44,810,169702,3104147,
500033,"FORCE MOTORS LTD.",A,STK,21034.75,21051.7,20500,20889.75,20817.85,21034.6,2691,8354,173323357,
500034,"BAJAJ FINANCE LIMITED",A,STK,981.55,987,973.5,977.85,977.85,978.65,9909,436480,427389280,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,436.75,440,433.75,435.9,434.55,440.35,278,6311,2755406,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,701.4,706.05,693.95,697.6,697.6,708.55,1323,22536,15754251,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1690.8,1700.35,1661.45,1668.5,1668.5,1701.5,370,3821,6428407,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3600,3600,3600,3600,3600,3578,1,1,3600,
500042,"BASF INDIA LTD.",A,STK,3956.55,3956.55,3888.75,3896.45,3897,3956.55,96,293,1147790,
500043,"BATA INDIA LTD.",A,STK,957.55,958.6,943,945.25,943.5,956.75,324,5016,4758274,
500048,"BEML LTD.",A,STK,1886.35,1890.75,1840.2,1852.1,1852.1,1889.6,1616,15411,28682171,
500049,"BHARAT ELECTRONICS LTD.",A,STK,415.65,415.65,410.1,413,413,413.8,12907,747794,308984236,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,90,90.47,88.72,89.04,89.16,90.01,212,22150,1977956,
500058,"BIHAR SPONGE IRON LTD.",X,STK,12.25,12.25,11.22,11.4,11.72,11.68,92,21135,245879,
500059,"BIL VYAPAR LIMITED",T,STK,7.42,7.65,7.25,7.49,7.65,7.6,12,956,7090,
500060,"Birla Cable Limited",B,STK,139.8,141.1,135.15,135.7,135.7,136.95,143,1566,214941,
500067,"BLUE STAR LTD.",A,STK,1876.85,1876.85,1806.4,1823.7,1817.5,1852.95,2649,136187,246735364,
500068,"DISA INDIA LTD.",B,STK,12199.9,12199.9,12011,12018.55,12020,12089.8,35,141,1704148,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,298.75,298.75,285.65,291.95,297.75,289.8,30,68,19732,
500074,"BPL LTD.",B,STK,68.89,70,68.1,68.24,68.24,68.96,193,11049,762545,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,287.8,288.3,283.2,283.2,283.2,284.8,61,434,124578,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,21.8,23.33,21.8,23.19,23.33,22.22,88,24846,568919,
500084,"CESC LTD.",A,STK,173.45,174.15,170.05,170.8,170.8,173.45,993,55513,9546491,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,482.85,483.9,473.05,474.3,474.3,483.1,712,19816,9472062,
500086,"EXIDE INDUSTRIES LTD.",A,STK,367.2,367.85,361.9,363.65,364,367.2,2209,78030,28442374,
500087,"CIPLA LTD.",A,STK,1519.3,1539.25,1519.3,1530.35,1530.35,1519.3,1533,21310,32630237,
500089,"DIC INDIA LTD.",B,STK,488,490,486.6,487.8,490,486.6,18,288,140489,
500092,"CRISIL LTD.",A,STK,4442.1,4700,4442.1,4661.9,4661.9,4442,4342,22146,102478416,
500093,"CG Power and Industrial Soluti",A,STK,645.3,646.6,634.1,637.85,637.85,645.3,3752,109453,69991413,
500096,"DABUR INDIA LTD.",A,STK,519.75,522.5,502.6,520.35,521,521.25,4725,100170,51629625,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,292.9,293.9,286.65,289.3,292.25,292.2,152,2948,855901,
500101,"ARVIND LTD.",A,STK,316.55,316.55,310.85,311.65,312.05,317.75,312,7566,2363899,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,300.3,302.6,294.8,296.95,296.95,300.1,9423,725378,217140537,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,493.35,493.35,474.5,481.3,481.3,492.45,5917,207614,99885217,
500106,"IFCI LTD.",A,STK,53.17,53.2,51.81,52.13,52.13,53.07,1303,247680,12965461,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,36.7,36.75,35.94,36.09,36.1,36.67,280,47935,1736654,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,149.5,149.6,145.2,148.35,148.1,149.35,2805,264510,38981506,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,813.8,827,801.9,806.55,806.55,813.75,2262,50765,41177457,
500112,"STATE BANK OF INDIA",A,STK,1008.9,1023.95,1005,1018.75,1018.75,1005.35,18479,696022,709114870,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,152,152.75,146,146.35,146.35,150.85,12811,2001482,297603310,
500114,"TITAN COMPANY LIMITED",A,STK,4088.65,4118,4071.25,4111.1,4104.05,4079.15,2303,10089,41349366,
500116,"IDBI BANK LTD.",A,STK,109.4,110.95,107.45,108.2,108.2,110.85,4344,877353,95778308,
500117,"DCW LTD.",A,STK,57.79,57.79,55.84,56.49,56.73,56.53,238,33606,1892217,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,122.85,123.3,121.6,122,122.55,123.25,73,4148,506689,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,270,270,262.7,264.95,264.95,266.25,36,253,67090,
500123,"ELANTAS BECK INDIA LTD.",B,STK,9290.05,9586,9290.05,9499.45,9499.95,9380.7,1359,1728,16393199,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1250.3,1257.4,1245.3,1255.95,1256.3,1248.75,1499,13275,16629137,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1008.2,1010.35,995.55,997.95,997.95,1007.85,1155,11830,11866270,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5830.5,5901,5702.05,5751.7,5757.3,5837.95,57,95,552163,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,75.65,75.65,73.5,74.4,74.49,75.77,805,119481,8890107,
500133,"ESAB INDIA LTD.",A,STK,6100,6169.85,6075,6115.1,6169.85,6093.65,80,262,1600185,
500135,"EPL LIMITED",A,STK,211.05,213.75,210.6,211.4,211.4,213.65,282,11589,2457526,
500136,"ESTER INDUSTRIES LTD.",B,STK,98.9,101.2,98.9,99.2,99.2,100.4,81,3530,352644,
500142,"FGP LTD.",X,STK,9.4,9.95,9.4,9.52,9.82,9.97,17,1528,14480,
500143,"PH CAPITAL LTD.",XT,STK,440,463,437,454.2,454.2,449.35,164,10435,4679613,
500144,"FINOLEX CABLES LTD.",A,STK,775.55,785.4,775.55,781.9,782,782,1052,11740,9175997,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,5539,5590,5290.1,5324.6,5324.6,5574.2,3186,37345,203518021,
500148,"UFLEX LTD.",B,STK,495.45,495.45,485,488.3,486.25,490.7,112,459,223563,
500150,"FOSECO INDIA LTD.",B,STK,4903.9,4903.9,4833.35,4900,4900,4886.2,4,4,19493,
500151,"GOLDEN TOBACCO LTD.",Z,STK,33.3,33.3,31.05,31.05,31.05,32.49,12,605,19988,
500153,"GANESH BENZOPLAST LTD.",B,STK,81.31,81.68,80.29,80.78,81.68,81.87,43,1168,94490,
500159,"METROGLOBAL LIMITED",X,STK,124.3,128.8,121.8,128.8,128.8,124.3,26,1075,133877,
500160,"GTL LTD.",B,STK,7.91,8,7.91,7.98,7.98,8,311,121721,971080,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,2277.8,2277.8,2170,2180.85,2180.85,2263.05,4649,47865,105474405,
500164,"GODREJ INDUSTRIES LTD.",A,STK,998.35,1023.35,997.6,1020.2,1019.1,1005.8,216,1856,1881692,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,238,241.1,235.5,240.25,240,239.05,273,8352,1986969,
500166,"GOODRICKE GROUP LTD.",X,STK,170,170,166,167.2,167.2,168.15,77,3358,561492,
500168,"GOODYEAR INDIA LTD.",B,STK,842.95,848.25,836.1,838.55,840,842.35,265,2621,2205441,
500170,"GTN INDUSTRIES LTD.",X,STK,20.56,20.7,19.13,19.99,20.2,20.56,41,9376,183126,
500171,"GHCL LTD.",A,STK,573.2,578.05,563.5,568,568.05,573.15,377,7843,4465286,
500173,"GFL LIMITED",B,STK,59,59,57.4,57.5,57.5,58.23,211,6364,372261,
500179,"HCL INFOSYSTEMS LTD.",B,STK,12.01,14.21,12.01,13.91,13.89,14.27,204,37570,496903,
500180,"HDFC BANK LTD.",A,STK,968.45,968.45,955.9,962.4,962.4,977.7,35038,2306092,2221134055,
500182,"HERO MOTOCORP LTD.",A,STK,5987.65,6036,5968.75,5999.8,6000,5986.95,3781,16822,100904682,
500183,"HFCL LIMITED",A,STK,67.4,70.1,66.36,69.35,69.35,67.15,4630,2923826,200854223,
500184,"Himadri Speciality Chemical Lt",A,STK,489.5,490,478,479.75,481.45,489.1,1380,37771,18258492,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,19.84,19.84,19.07,19.17,19.17,19.79,1821,828969,16056969,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,153,156.2,152.1,154.9,155.5,154.15,215,24639,3823979,
500187,"AGI GREENPAC LIMITED",A,STK,741.05,747.6,737.05,740.65,739.45,747.75,184,3200,2374055,
500188,"HINDUSTAN ZINC LTD.",A,STK,634.05,649.2,634.05,642.95,642.95,628.35,11603,411168,264128975,
500189,"NDL Ventures Limited",B,STK,96.97,96.97,93.8,96.65,96.8,89.9,30,2468,235395,
500191,"HMT LTD.",Z,STK,49.45,49.45,47.7,48.9,48.9,47.1,33,1432,69898,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,1.8,2.03,1.8,2.01,2.01,1.99,11,612,1239,
500193,"HLV LIMITED",B,STK,10.07,10.07,9.69,9.8,9.81,9.83,67,13646,133358,
500199,"I G PETROCHEMICALS LTD.",B,STK,371,394.65,371,382.25,382,397,171,1031,395960,
500201,"INDIA GLYCOLS LTD.",A,STK,1001.05,1010.8,984.85,1001.7,1002.1,1006.35,468,6077,6061334,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,9.72,9.72,9.72,9.72,9.72,9.72,3,18,174,
500206,"MARGO FINANCE LIMITED",X,STK,74.14,74.7,70.09,71.35,71.35,72.34,19,740,54361,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,47.34,47.78,46.51,46.7,46.7,47.79,332,21072,985467,
500209,"INFOSYS LTD.",A,STK,1601.5,1619.85,1599,1611.15,1611.15,1606.4,8958,220594,355785514,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3453.4,3453.4,3401,3437.55,3450,3453.4,99,351,1203274,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,375,378.6,371.5,377.8,378.35,376.8,77,1959,734355,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,376,376.9,372.3,375.15,374.9,378.65,509,8660,3242568,
500215,"SUNDROP BRANDS LIMITED",B,STK,710,712.35,701.1,703.05,703,706.7,56,2245,1581041,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,41.18,41.19,40.2,40.38,40.38,41.13,345,80911,3281997,
500220,"JASCH INDUSTRIES LTD.",X,STK,164.65,172.65,164,166,166,158.6,31,1488,248813,
500227,"JINDAL POLY FILMS LTD.",B,STK,475.15,479.2,473.75,477.6,478.75,476.7,52,496,235991,
500228,"JSW STEEL LTD.",A,STK,1186.3,1197.5,1169.75,1176.75,1178.55,1186.3,3207,45562,53854827,
500233,"KAJARIA CERAMICS LTD.",A,STK,982.5,1007.95,981.45,1003.35,1004.4,982.5,795,9536,9523705,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,130.9,130.9,125.8,126.75,126.05,125.2,16,280,35574,
500235,"KALYANI STEELS LTD.",B,STK,744,747.55,738.1,738.95,738.45,745.5,91,1897,1403786,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,915.65,915.7,876.4,878.55,878.55,915.65,3323,37776,33663296,
500239,"KG DENIM LTD.",X,STK,17.69,17.69,16.1,16.34,16.15,16.56,50,4187,67881,
500240,"KINETIC ENGINEERING LTD.",X,STK,346.4,350.8,334,335.8,335.8,346.4,230,18248,6244606,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1645.05,1646.9,1610.3,1616.6,1613.5,1646.25,309,2077,3373617,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3200,3217.05,3144.1,3195,3195,3208,19,95,302369,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,499.15,499.75,488.7,492.85,488.7,499.15,641,23683,11701432,
500246,"ENVAIR ELECTRODYNE LTD.",XT,STK,67.22,67.22,67.22,67.22,67.22,66.85,4,20,1344,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,2212.95,2227.5,2135.2,2146.65,2146.65,2190.9,9167,87263,189788764,
500249,"KSB LIMITED",A,STK,753.05,756.3,749,750.45,749,756.4,61,519,390639,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1782.6,1823.5,1780.1,1813.4,1823.5,1794.95,211,2335,4178269,
500251,"TRENT LTD.",A,STK,4219.9,4219.9,3990,4047.7,4047.7,4429.45,27892,241271,985478361,
500252,"LMW Limited",A,STK,15228.95,15322,14850.45,14914.3,14948,15137.15,91,218,3310704,
500253,"LIC HOUSING FINANCE LTD.",A,STK,539.75,544.7,538.5,539.8,540.7,539.75,1098,17770,9627080,
500257,"LUPIN LTD.",A,STK,2078.6,2164.1,2078,2151.95,2151.95,2078.2,4126,218567,459595772,
500259,"LYKA LABS LTD.",B,STK,82.98,83.59,79.11,81.04,80.95,84.81,104,6813,553755,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1079.15,1086.25,1070.1,1078,1079.1,1079.15,509,8488,9146098,
