DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
26112025|524661|0000000006855928|0000000003702202|0000000015937223|0000000008644567|043.02
26112025|524663|0000000000003908|0000000000079137|0000000000004251|0000000000085580|091.93
26112025|524667|0000000000000129|0000000000047601|0000000000000155|0000000000056977|083.23
26112025|524669|0000000000000060|0000000000099360|0000000000000082|0000000000134705|073.17
26112025|524675|0000000000003360|0000000000057624|0000000000004241|0000000000067713|079.23
26112025|524687|0000000000019535|0000000000245555|0000000000023186|0000000000292368|084.25
26112025|524703|0000000000001455|0000000000055669|0000000000001534|0000000000059144|094.85
26112025|524709|0000000000016827|0000000003143284|0000000000018181|0000000003386255|092.55
26112025|524711|0000000000001922|0000000000017741|0000000000002426|0000000000022074|079.22
26112025|524715|0000000000012725|0000000022966717|0000000000028275|0000000050751349|045.00
26112025|524717|0000000000018223|0000000018884567|0000000000018223|0000000018884567|100.00
26112025|524731|0000000000000454|0000000000541691|0000000000000569|0000000000681489|079.79
26112025|524735|0000000000004267|0000000000944074|0000000000007692|0000000001717652|055.47
26112025|524742|0000000000000632|0000000001212398|0000000000001156|0000000002196297|054.67
26112025|524743|0000000000604493|0000000028199599|0000000001207045|0000000054942242|050.08
26112025|524748|0000000000000020|0000000000000679|0000000000000021|0000000000000704|095.24
26112025|524752|0000000000006974|0000000000072181|0000000000007643|0000000000079165|091.25
26112025|524768|0000000000000304|0000000000009244|0000000000000304|0000000000009244|100.00
26112025|524774|0000000000000030|0000000000040029|0000000000000036|0000000000047885|083.33
26112025|524790|0000000000000385|0000000000160006|0000000000000692|0000000000287775|055.64
26112025|524804|0000000000005005|0000000006154148|0000000000010360|0000000012620938|048.31
26112025|524808|0000000000001317|0000000000038957|0000000000001930|0000000000058049|068.24
26112025|524816|0000000000559894|0000000518965749|0000000001611356|0000001469567107|034.75
26112025|524818|0000000000001784|0000000000214170|0000000000002746|0000000000331882|064.97
26112025|524820|0000000000001024|0000000000301824|0000000000001912|0000000000566581|053.56
26112025|524824|0000000000000510|0000000000038964|0000000000000724|0000000000054608|070.44
26112025|524828|0000000000000336|0000000000129840|0000000000000336|0000000000129840|100.00
26112025|526001|0000000000002219|0000000000019328|0000000000002219|0000000000019327|100.00
26112025|526025|0000000000002206|0000000000033135|0000000000002521|0000000000037875|087.50
26112025|526027|0000000000004024|0000000000366104|0000000000004359|0000000000394118|092.31
26112025|526043|0000000000001109|0000000000062659|0000000000001149|0000000000061487|096.52
26112025|526071|0000000000000541|0000000000199196|0000000000000541|0000000000199196|100.00
26112025|526073|0000000000000363|0000000000269020|0000000000000595|0000000000438545|061.01
26112025|526081|0000000000000500|0000000000008410|0000000000000500|0000000000008410|100.00
26112025|526095|0000000000001706|0000000000077692|0000000000003122|0000000000140895|054.64
26112025|526113|0000000000000001|0000000000000013|0000000000000001|0000000000000012|100.00
26112025|526115|0000000000000013|0000000000000196|0000000000000013|0000000000000196|100.00
26112025|526117|0000000000000010|0000000000004045|0000000000000010|0000000000004045|100.00
26112025|526125|0000000000002202|0000000000785784|0000000000002476|0000000000890427|088.93
26112025|526133|0000000000006001|0000000000042308|0000000000006608|0000000000046586|090.81
26112025|526137|0000000000001338|0000000000161096|0000000000001339|0000000000160851|099.93
26112025|526139|0000000000019657|0000000000069783|0000000000029242|0000000000106651|067.22
26112025|526143|0000000000005050|0000000000043683|0000000000005130|0000000000044573|098.44
26112025|526159|0000000000007399|0000000000739161|0000000000011061|0000000001103779|066.89
26112025|526161|0000000000000472|0000000000042716|0000000000000475|0000000000043592|099.37
26112025|526169|0000000000005313|0000000001147077|0000000000007291|0000000001577476|072.87
