DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
09122025|543240|0000000000005008|0000000000930988|0000000000006961|0000000001255536|071.94
09122025|543241|0000000000001438|0000000000196287|0000000000001900|0000000000239739|075.68
09122025|543242|0000000000006341|0000000000824965|0000000000014337|0000000001829713|044.23
09122025|543243|0000000000082207|0000000004810754|0000000000163533|0000000009607299|050.27
09122025|543244|0000000000012000|0000000000440520|0000000000016000|0000000000603640|075.00
09122025|543245|0000000000001832|0000000003136568|0000000000003476|0000000005933085|052.70
09122025|543246|0000000000000642|0000000000028248|0000000000000643|0000000000028285|099.84
09122025|543248|0000000000124070|0000000007935518|0000000000266899|0000000016929173|046.49
09122025|543249|0000000000539704|0000000078418992|0000000000556908|0000000080396794|096.91
09122025|543250|0000000000003150|0000000000198450|0000000000003150|0000000000198450|100.00
09122025|543251|0000000000002609|0000000000143434|0000000000002609|0000000000143434|100.00
09122025|543252|0000000000000126|0000000000085655|0000000000000276|0000000000186348|045.65
09122025|543253|0000000000004755|0000000006185780|0000000000008477|0000000010873304|056.09
09122025|543254|0000000000002428|0000000001030929|0000000000005268|0000000002201097|046.09
09122025|543255|0000000000000154|0000000000149575|0000000000000480|0000000000466060|032.08
09122025|543256|0000000000004957|0000000000102169|0000000000004957|0000000000102169|100.00
09122025|543257|0000000000638372|0000000072582897|0000000001246541|0000000139385210|051.21
09122025|543258|0000000000006964|0000000008348095|0000000000009499|0000000011357944|073.31
09122025|543259|0000000000011014|0000000012799921|0000000000021626|0000000024585227|050.93
09122025|543260|0000000000001041|0000000000612265|0000000000002044|0000000001181188|050.93
09122025|543261|0000000000023489|0000000007866936|0000000000026043|0000000008696413|090.19
09122025|543262|0000000000005000|0000000000473000|0000000000007000|0000000000664100|071.43
09122025|543263|0000000000098266|0000000007272667|0000000000106316|0000000007857249|092.43
09122025|543264|0000000000002798|0000000000860525|0000000000005099|0000000001561385|054.87
09122025|543265|0000000000023837|0000000007730340|0000000000047075|0000000014966049|050.64
09122025|543266|0000000000000869|0000000000208517|0000000000001178|0000000000281044|073.77
09122025|543267|0000000000168490|0000000000652057|0000000000229315|0000000000886025|073.48
09122025|543268|0000000000002284|0000000000040975|0000000000003889|0000000000067907|058.73
09122025|543270|0000000000007007|0000000016358543|0000000000011940|0000000027446394|058.68
09122025|543271|0000000000005418|0000000003688304|0000000000010096|0000000006689925|053.66
09122025|543272|0000000000407932|0000000003161473|0000000000906336|0000000006970768|045.01
09122025|543273|0000000000006851|0000000022426406|0000000000015045|0000000048178250|045.54
09122025|543275|0000000000007185|0000000009298468|0000000000014448|0000000018291306|049.73
09122025|543276|0000000000007275|0000000051380052|0000000000008008|0000000055481479|090.85
09122025|543277|0000000000030611|0000000005262031|0000000000044621|0000000007645903|068.60
09122025|543278|0000000000037981|0000000017970711|0000000000110392|0000000051558369|034.41
09122025|543279|0000000000005756|0000000000772743|0000000000009468|0000000001269512|060.79
09122025|543280|0000000000009564|0000000002153335|0000000000024406|0000000005468490|039.19
09122025|543281|0000000000015310|0000000000056035|0000000000015390|0000000000056354|099.48
09122025|543283|0000000000002902|0000000000516121|0000000000003193|0000000000562306|090.89
09122025|543284|0000000000013969|0000000001414362|0000000000020597|0000000002071746|067.82
09122025|543285|0000000000052000|0000000001299480|0000000000052800|0000000001269452|098.48
09122025|543286|0000000000006000|0000000000258780|0000000000006000|0000000000258780|100.00
09122025|543287|0000000000037478|0000000040343194|0000000000059974|0000000064166223|062.49
09122025|543288|0000000000006209|0000000002673285|0000000000009202|0000000003924485|067.47
09122025|543289|0000000000006000|0000000000309060|0000000000006000|0000000000309060|100.00
09122025|543290|0000000000079639|0000000007488456|0000000000096661|0000000009093124|082.39
09122025|543291|0000000000002920|0000000000514504|0000000000002920|0000000000514371|100.00
09122025|543292|0000000000011355|0000000001697800|0000000000012375|0000000001850136|091.76
09122025|543298|0000000000000050|0000000000001977|0000000000000052|0000000000002058|096.15
09122025|543299|0000000000006295|0000000005138924|0000000000011531|0000000009175960|054.59
09122025|543300|0000000000189969|0000000090957158|0000000000228048|0000000109896890|083.30
09122025|543306|0000000000000921|0000000001125416|0000000000001536|0000000001848936|059.96
09122025|543308|0000000000017542|0000000011879443|0000000000027829|0000000018708043|063.03
09122025|543310|0000000000024000|0000000002261200|0000000000024000|0000000002261200|100.00
09122025|543311|0000000000012523|0000000002143938|0000000000014646|0000000002505068|085.50
09122025|543317|0000000000001799|0000000001830033|0000000000003199|0000000003232433|056.24
09122025|543318|0000000000009137|0000000008119596|0000000000016984|0000000015045116|053.80
09122025|543320|0000000000576216|0000000168082208|0000000001301248|0000000372792570|044.28
09122025|543321|0000000000002078|0000000003024010|0000000000005262|0000000007341487|039.49
09122025|543322|0000000000002869|0000000002522999|0000000000004915|0000000004260452|058.37
09122025|543323|0000000000002730|0000000000077833|0000000000004136|0000000000117813|066.01
09122025|543325|0000000000596500|0000000073906350|0000000001717782|0000000209688934|034.72
09122025|543326|0000000000014370|0000000000838921|0000000000028923|0000000001683035|049.68
09122025|543327|0000000000024297|0000000000189159|0000000000024297|0000000000189159|100.00
09122025|543328|0000000000003971|0000000002921862|0000000000006396|0000000004678290|062.09
09122025|543329|0000000000001263|0000000000947377|0000000000001807|0000000001360840|069.89
09122025|543330|0000000000189803|0000000025594935|0000000000213053|0000000028747042|089.09
09122025|543331|0000000000029960|0000000001911748|0000000000060484|0000000003817641|049.53
09122025|543332|0000000000002001|0000000002894247|0000000000002692|0000000003843250|074.33
09122025|543333|0000000000021438|0000000058160223|0000000000030101|0000000080973041|071.22
09122025|543334|0000000000000718|0000000000245592|0000000000003129|0000000001068718|022.95
09122025|543335|0000000000064282|0000000018567856|0000000000117272|0000000033242360|054.81
09122025|543336|0000000000001547|0000000000410033|0000000000004295|0000000001136295|036.02
09122025|543341|0000000000002953|0000000000030859|0000000000003245|0000000000033685|091.00
09122025|543346|0000000000002000|0000000000160000|0000000000002000|0000000000160000|100.00
09122025|543347|0000000000000188|0000000000078086|0000000000000233|0000000000096829|080.69
09122025|543349|0000000000008289|0000000013795383|0000000000017270|0000000028511143|048.00
09122025|543350|0000000000002668|0000000002752576|0000000000005230|0000000005337196|051.01
09122025|543351|0000000000003600|0000000000547200|0000000000003600|0000000000469320|100.00
09122025|543352|0000000000001200|0000000000168000|0000000000001800|0000000000252000|066.67
09122025|543357|0000000000000102|0000000000012750|0000000000000110|0000000000013708|092.73
09122025|543358|0000000000001035|0000000001739163|0000000000002204|0000000003628909|046.96
09122025|543363|0000000000003000|0000000001372500|0000000000005000|0000000002255030|060.00
09122025|543364|0000000000012209|0000000001894227|0000000000031084|0000000004747016|039.28
09122025|543365|0000000000014728|0000000001063362|0000000000017279|0000000001242810|085.24
09122025|543366|0000000000004800|0000000000187680|0000000000007200|0000000000295692|066.67
09122025|543367|0000000000026597|0000000017859886|0000000000053199|0000000035150381|050.00
09122025|543373|0000000000007000|0000000002002000|0000000000008500|0000000002452900|082.35
09122025|543374|0000000000004458|0000000003262365|0000000000012572|0000000009081761|035.46
09122025|543375|0000000000005000|0000000000113250|0000000000010000|0000000000213725|050.00
09122025|543376|0000000000001234|0000000000065686|0000000000004177|0000000000243348|029.54
09122025|543378|0000000000001300|0000000002470000|0000000000001300|0000000002470000|100.00
09122025|543383|0000000000000376|0000000000047298|0000000000000376|0000000000047142|100.00
09122025|543384|0000000000036026|0000000009110976|0000000000085806|0000000021445616|041.99
09122025|543386|0000000000029926|0000000008201221|0000000000073086|0000000019845711|040.95
09122025|543387|0000000000002780|0000000004731282|0000000000004080|0000000006827349|068.14
09122025|543388|0000000000000219|0000000000074500|0000000000000219|0000000000073987|100.00
09122025|543389|0000000000313452|0000000011077394|0000000000483324|0000000016859040|064.85
09122025|543390|0000000000034616|0000000067769474|0000000000055906|0000000107396472|061.92
09122025|543396|0000000000025651|0000000033743891|0000000000082044|0000000107173465|031.26
09122025|543397|0000000000300667|0000000071062646|0000000000307488|0000000073523736|097.78
09122025|543398|0000000000118763|0000000059589336|0000000000345959|0000000169860526|034.33
09122025|543399|0000000000006856|0000000001556998|0000000000013043|0000000002928866|052.56
09122025|543400|0000000000010000|0000000000051600|0000000000018000|0000000000092140|055.56
09122025|543401|0000000000001058|0000000000489325|0000000000001971|0000000000919088|053.68
09122025|543410|0000000000001950|0000000000083967|0000000000003900|0000000000167797|050.00
09122025|543411|0000000000019896|0000000001877188|0000000000040587|0000000003797269|049.02
09122025|543412|0000000000010358|0000000004872404|0000000000019245|0000000008920908|053.82
09122025|543413|0000000000001180|0000000002223769|0000000000001828|0000000003418932|064.55
09122025|543414|0000000000036254|0000000000953481|0000000000038648|0000000001016359|093.81
09122025|543415|0000000000007908|0000000022695170|0000000000015122|0000000042896847|052.29
09122025|543416|0000000000002784|0000000000839794|0000000000004117|0000000001229641|067.62
09122025|543417|0000000000002725|0000000001823434|0000000000010870|0000000007146341|025.07
09122025|543418|0000000000000005|0000000000006585|0000000000000005|0000000000006584|100.00
09122025|543419|0000000000008026|0000000000679722|0000000000017852|0000000001499372|044.96
09122025|543420|0000000000029332|0000000000548817|0000000000029332|0000000000548817|100.00
09122025|543425|0000000000000854|0000000001401286|0000000000001523|0000000002494841|056.07
09122025|543426|0000000000000438|0000000000475143|0000000000001015|0000000001108096|043.15
09122025|543427|0000000000003287|0000000002670688|0000000000005415|0000000004364436|060.70
09122025|543428|0000000000017185|0000000045008375|0000000000044773|0000000115235863|038.38
09122025|543433|0000000000001906|0000000000080720|0000000000002752|0000000000116911|069.26
09122025|543434|0000000000011062|0000000008174265|0000000000015259|0000000011160650|072.49
09122025|543435|0000000000020750|0000000000830000|0000000000020750|0000000000830000|100.00
09122025|543437|0000000000002620|0000000000260035|0000000000003423|0000000000339968|076.54
09122025|543438|0000000000000039|0000000000009491|0000000000000053|0000000000012846|073.58
09122025|543440|0000000000000789|0000000000213496|0000000000000885|0000000000239418|089.15
09122025|543441|0000000000002673|0000000000937956|0000000000009422|0000000003269782|028.37
09122025|543442|0000000000000160|0000000000046026|0000000000000160|0000000000046026|100.00
09122025|543443|0000000000020000|0000000000380000|0000000000020000|0000000000380000|100.00
09122025|543449|0000000000001807|0000000000311708|0000000000003108|0000000000536603|058.14
09122025|543450|0000000000008238|0000000000232477|0000000000017303|0000000000486561|047.61
09122025|543451|0000000000045387|0000000000195549|0000000000045387|0000000000195549|100.00
09122025|543452|0000000000281445|0000000050260449|0000000000445206|0000000078918260|063.22
09122025|543453|0000000000031500|0000000002477790|0000000000034875|0000000002734683|090.32
09122025|543454|0000000000000539|0000000000081864|0000000000000602|0000000000091413|089.53
09122025|543458|0000000000059376|0000000014612434|0000000000126822|0000000031348074|046.82
09122025|543461|0000000000005000|0000000000189050|0000000000005000|0000000000189050|100.00
09122025|543462|0000000000002244|0000000000085564|0000000000002288|0000000000087100|098.08
09122025|543463|0000000000003285|0000000002007957|0000000000006980|0000000004207583|047.06
09122025|543464|0000000000235000|0000000038058250|0000000000354000|0000000053882890|066.38
09122025|543465|0000000000002015|0000000000128235|0000000000003786|0000000000239831|053.22
09122025|543470|0000000000000182|0000000000057676|0000000000000198|0000000000064214|091.92
09122025|543471|0000000000032826|0000000005859113|0000000000056764|0000000010064495|057.83
09122025|543472|0000000000001269|0000000000052004|0000000000001870|0000000000077206|067.86
09122025|543473|0000000000004886|0000000000073290|0000000000005886|0000000000088563|083.01
09122025|543474|0000000000007733|0000000000232841|0000000000009651|0000000000290099|080.13
09122025|543480|0000000000000500|0000000000031860|0000000000000500|0000000000031860|100.00
09122025|543481|0000000000362076|0000000008096020|0000000000498472|0000000011056806|072.64
09122025|543482|0000000000003812|0000000002466174|0000000000007436|0000000004724627|051.26
09122025|543489|0000000000055695|0000000003419673|0000000000107463|0000000006444665|051.83
09122025|543490|0000000007201919|0000000765563990|0000000007462534|0000000801450585|096.51
09122025|543497|0000000000002400|0000000000828000|0000000000002800|0000000000965200|085.71
09122025|543498|0000000000224838|0000000010081736|0000000000403912|0000000017999355|055.66
09122025|543499|0000000000189000|0000000001065960|0000000000252000|0000000001421595|075.00
09122025|543500|0000000000040000|0000000000112000|0000000000040000|0000000000112000|100.00
09122025|543512|0000000000012393|0000000001392354|0000000000018590|0000000002163858|066.66
09122025|543513|0000000000016506|0000000000643900|0000000000019231|0000000000762083|085.83
09122025|543514|0000000000002737|0000000000532073|0000000000003311|0000000000654026|082.66
09122025|543515|0000000000009750|0000000002649075|0000000000012750|0000000003478068|076.47
09122025|543516|0000000000039200|0000000000341432|0000000000039200|0000000000341432|100.00
09122025|543517|0000000000002641|0000000000952477|0000000000006309|0000000002187011|041.86
09122025|543519|0000000000004500|0000000000437085|0000000000004500|0000000000437100|100.00
09122025|543520|0000000000131000|0000000002384200|0000000000207000|0000000003725940|063.28
09122025|543522|0000000000000750|0000000000077362|0000000000000750|0000000000077362|100.00
09122025|543523|0000000000003551|0000000000962144|0000000000008568|0000000002276668|041.44
09122025|543524|0000000000003085|0000000004172463|0000000000004626|0000000006201673|066.69
09122025|543525|0000000000001646|0000000001225530|0000000000006103|0000000004416130|026.97
09122025|543526|0000000000043733|0000000037654113|0000000000072418|0000000061726181|060.39
09122025|543527|0000000000000923|0000000002460072|0000000000001605|0000000004217716|057.51
09122025|543528|0000000000001429|0000000001769746|0000000000002624|0000000003194484|054.46
09122025|543529|0000000000037032|0000000015379390|0000000000095420|0000000038854176|038.81
09122025|543530|0000000000066142|0000000010258625|0000000000147684|0000000022458778|044.79
09122025|543531|0000000000001687|0000000000085350|0000000000001687|0000000000085350|100.00
09122025|543532|0000000000004346|0000000013194674|0000000000007324|0000000021774354|059.34
09122025|543533|0000000000005285|0000000003215659|0000000000009103|0000000005520703|058.06
09122025|543534|0000000000015016|0000000012708792|0000000000033582|0000000028426026|044.71
09122025|543535|0000000000000342|0000000000015628|0000000000000342|0000000000015628|100.00
09122025|543538|0000000000028000|0000000000459200|0000000000032000|0000000000524860|087.50
09122025|543539|0000000000002536|0000000000801376|0000000000002936|0000000000937797|086.38
09122025|543540|0000000000019200|0000000002873280|0000000000032400|0000000004550130|059.26
09122025|543542|0000000000000200|0000000000183000|0000000000000200|0000000000183000|100.00
09122025|543543|0000000000001600|0000000000764800|0000000000001600|0000000000759200|100.00
09122025|543544|0000000000039000|0000000003420300|0000000000042750|0000000003695835|091.23
09122025|543545|0000000000066800|0000000000054776|0000000000066800|0000000000054442|100.00
09122025|543546|0000000000012000|0000000000159480|0000000000020000|0000000000265040|060.00
09122025|543547|0000000000011054|0000000003217820|0000000000017412|0000000004975333|063.48
09122025|543563|0000000000002435|0000000000107895|0000000000002622|0000000000115845|092.87
09122025|543568|0000000000021818|0000000000693813|0000000000026427|0000000000839368|082.56
09122025|543569|0000000000000373|0000000000010236|0000000000000660|0000000000017848|056.52
09122025|543570|0000000000003836|0000000000264531|0000000000007579|0000000000518614|050.61
09122025|543571|0000000000000502|0000000000048735|0000000000000811|0000000000078421|061.90
09122025|543572|0000000000004726|0000000000816795|0000000000006573|0000000001125205|071.90
09122025|543573|0000000000022224|0000000016828013|0000000000066330|0000000049271709|033.51
09122025|543574|0000000000001810|0000000000039766|0000000000001934|0000000000042267|093.59
09122025|543575|0000000000000600|0000000000018948|0000000000000789|0000000000024909|076.05
09122025|543576|0000000000000940|0000000000104444|0000000000001745|0000000000192813|053.87
09122025|543578|0000000000004625|0000000001076098|0000000000004625|0000000001076098|100.00
09122025|543579|0000000000008000|0000000000024720|0000000000008000|0000000000024720|100.00
09122025|543590|0000000000099482|0000000002398512|0000000000171201|0000000004075538|058.11
09122025|543591|0000000000003877|0000000000434031|0000000000006331|0000000000700281|061.24
09122025|543592|0000000000180668|0000000031083930|0000000000401784|0000000068800758|044.97
09122025|543593|0000000000004822|0000000000376502|0000000000005332|0000000000410262|090.44
09122025|543596|0000000000016534|0000000008417460|0000000000025938|0000000013175772|063.74
09122025|543597|0000000000034500|0000000014170875|0000000000048250|0000000019674600|071.50
09122025|543599|0000000000002936|0000000000843366|0000000000004547|0000000001300817|064.57
09122025|543600|0000000000001962|0000000000727118|0000000000002813|0000000001053635|069.75
09122025|543605|0000000000000237|0000000000014142|0000000000000441|0000000000026287|053.74
09122025|543606|0000000000004000|0000000000126000|0000000000009000|0000000000277260|044.44
09122025|543607|0000000000002969|0000000000381369|0000000000003020|0000000000387119|098.31
09122025|543608|0000000000000016|0000000000002219|0000000000000032|0000000000004429|050.00
09122025|543613|0000000000056000|0000000000547000|0000000000056000|0000000000547000|100.00
09122025|543614|0000000000000360|0000000000136620|0000000000000424|0000000000159465|084.91
09122025|543615|0000000000011200|0000000001451520|0000000000014400|0000000001864440|077.78
09122025|543616|0000000000012600|0000000003843000|0000000000013800|0000000004222260|091.30
09122025|543618|0000000000001500|0000000000225000|0000000000001500|0000000000225000|100.00
09122025|543619|0000000000029200|0000000064789230|0000000000029200|0000000064789230|100.00
09122025|543620|0000000000514000|0000000067077000|0000000000787000|0000000103255300|065.31
