SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5815.25,5995.75,5815.25,5928.4,5932,5829.05,2665,9673,57132265,
500003,"AEGIS LOGISTICS LTD.",A,STK,650,667,650,662.95,665.9,647.35,1256,24216,16008720,
500008,"Amara Raja Energy & Mobility L",A,STK,800.05,809,798.4,804.4,804.4,801,3994,42628,34240038,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,25.5,25.75,24.7,25.3,25.3,24.95,222,207532,5227480,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,39.8,41.95,39.41,41.48,41.5,39.09,337,70305,2874613,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.93,4.05,3.93,3.98,3.98,3.99,42,13900,55466,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.45,4.7,4.07,4.16,4.3,4.36,83,12299,52563,
500016,"ARUNA HOTELS LTD.",X,STK,8.18,8.18,6.52,7.23,7.23,8.1,125,49497,347420,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,111.95,111.95,107.65,109.85,110.1,108.05,359,16660,1821655,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,289,309.15,274.5,306.65,303,269.15,148,7731,2207010,
500027,"ATUL LTD.",A,STK,6694.85,6694.85,6386.9,6553.15,6559.6,6476.25,187,422,2737555,
500028,"ATV PROJECTS INDIA LTD.",X,STK,33.89,33.89,32.17,32.36,32.17,33.03,90,14063,458791,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,356.85,361.35,352.7,356.8,358.1,357.6,220,5662,2016348,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,17.79,17.79,16.3,16.84,16.9,17.42,2810,1386354,23484939,
500033,"FORCE MOTORS LTD.",A,STK,21624.55,22847.75,20593.55,21773.5,21773.5,21466.1,9423,28006,613685214,
500034,"BAJAJ FINANCE LIMITED",A,STK,957,968.45,946.3,962.3,962.3,945,7208,328366,314005405,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,504.25,504.25,476.35,490.25,490.25,492.05,2324,103105,50427140,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,583.95,585.1,568.2,583.35,585,572.6,794,22446,13026447,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1227,1238.25,1205.45,1233.25,1235.8,1227.95,778,8041,9836026,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3603,3603,3592.15,3594.6,3592.15,3600.75,4,10,35946,
500042,"BASF INDIA LTD.",A,STK,3509.8,3509.8,3439.2,3449.9,3449.9,3491.35,284,1433,4961689,
500043,"BATA INDIA LTD.",A,STK,730.85,750.6,730.85,742.85,742.85,732.75,1495,21071,15649286,
500048,"BEML LTD.",A,STK,1610.15,1647.5,1591.55,1630.7,1630.7,1603.55,1108,18089,29240980,
500049,"BHARAT ELECTRONICS LTD.",A,STK,450.8,467.8,446.2,460,460,446.7,38751,1856040,856847812,
500051,"BHAGAWATI GAS LIMITED",X,STK,0.98,0.98,0.98,0.98,0.98,0.94,3,600,588,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,78.59,79.41,77.25,78.04,78.04,77.86,253,22910,1788971,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,11.61,11.99,11.11,11.27,11.27,11.61,146,23485,272515,
500059,"BIL VYAPAR LIMITED",T,STK,6.21,6.46,6.21,6.31,6.3,6.48,17,2138,13504,
500060,"Birla Cable Limited",B,STK,142.75,147.2,141.15,143.3,143.35,138.15,73,639,92380,
500067,"BLUE STAR LTD.",A,STK,1840.15,1959.95,1826.65,1948.3,1940,1843,3903,31920,60977218,
500068,"DISA INDIA LTD.",B,STK,12130.25,12224.9,11960.1,12134.25,12224.9,12166.75,41,73,884487,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,253.9,265.85,253.9,257.4,256.2,254.25,19,473,121058,
500074,"BPL LTD.",B,STK,54,54.62,53.38,53.68,54.39,52.23,74,2492,133876,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,241,258.15,241,246.6,246.6,248.3,81,3840,960940,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,18,20.85,17.87,20.85,20.85,17.38,772,83448,1703220,
500084,"CESC LTD.",A,STK,153,159.3,153,155.35,155.35,152.45,2285,177957,27796754,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,431,434.8,424.3,432.9,433.7,431.3,2565,78552,33666318,
500086,"EXIDE INDUSTRIES LTD.",A,STK,314.05,320.25,313.7,319.55,320,313.85,1857,62273,19701091,
500087,"CIPLA LTD.",A,STK,1311.05,1332.55,1311.05,1326,1325.6,1312.65,2427,32147,42523421,
500089,"DIC INDIA LTD.",B,STK,587,587,511.9,524,524,504.9,10,159,81755,
500092,"CRISIL LTD.",A,STK,4275.45,4353,4260,4335.45,4300,4310.1,458,1467,6285507,
500093,"CG Power and Industrial Soluti",A,STK,684.55,702.3,683.5,701.2,701,684.4,3450,90584,62536238,
500096,"DABUR INDIA LTD.",A,STK,488.7,492.4,481.9,487.85,488.3,487.6,1633,33367,16231650,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,322.5,326.45,312.5,314.8,314.8,322.4,260,5582,1772294,
500101,"ARVIND LTD.",A,STK,338.55,348.35,338.55,346.25,347.5,339.7,554,28406,9814824,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,249,258.75,249,256.9,256.9,248.05,8210,709674,179815664,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,403,426.4,400.3,418.2,416.7,401.4,14162,612621,251626941,
500106,"IFCI LTD.",A,STK,54.75,55.2,53.57,54.52,54.52,53.9,4535,1435009,77958754,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,27.9,28.2,27.03,27.15,27.11,27.01,522,82314,2265888,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,192.9,202.15,192.9,196.35,196.35,191.2,5139,604334,119167784,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,1019,1053.85,972.8,992.6,992.6,999.75,15903,501402,510077048,
500112,"STATE BANK OF INDIA",A,STK,1179,1183.5,1150.15,1171.35,1171.35,1174.5,39078,1320661,1538492436,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,155.6,160.2,154.85,156.9,156.9,155.6,5927,3084834,484034012,
500114,"TITAN COMPANY LIMITED",A,STK,4220.7,4301,4174.05,4275.9,4253.85,4209.7,5310,27780,117546838,
500116,"IDBI BANK LTD.",A,STK,110.6,112.5,109,110.2,110.2,110.15,1560,327248,36195112,
500117,"DCW LTD.",B,STK,44.6,45.11,43.96,44.13,44.06,44.54,391,40695,1807831,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,130.95,133.9,126.6,127.85,127.9,128.9,370,21897,2836299,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,226.4,227.4,222.05,222.1,222.1,225.05,17,341,76101,
500123,"ELANTAS BECK INDIA LTD.",B,STK,8498,8500,8300,8387.1,8398.95,8407,194,566,4753183,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1291.2,1321.5,1291.2,1313.05,1307,1291.15,4704,49421,64799173,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,854.45,867.55,824.7,833.5,835.3,853.55,1175,15012,12558099,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,4874.05,4899.05,4812.2,4865.45,4851.7,4869.35,256,881,4281697,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,65.6,66.19,63.05,64.23,64.23,65.53,1080,104810,6752698,
500133,"ESAB INDIA LTD.",A,STK,5310.3,5373,5310.3,5369.5,5369.5,5310.25,18,47,251549,
500135,"EPL LIMITED",A,STK,204.7,204.7,195.3,198.15,198,204.65,511,16133,3200121,
500136,"ESTER INDUSTRIES LTD.",B,STK,98,98,96,96.25,97,97.1,83,1504,145330,
500142,"FGP LTD.",X,STK,9,9.5,9,9.45,9.45,8.52,39,13038,122186,
500143,"PH CAPITAL LTD.",XT,STK,597,597,574,580,580,592.5,25,10139,5825100,
500144,"FINOLEX CABLES LTD.",A,STK,883.55,927.35,883.55,918.4,918.4,890.8,5173,82141,75040328,
