DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
12122025|543210|0000000000000958|0000000000382242|0000000000001103|0000000000438761|086.85
12122025|543211|0000000000015845|0000000000642040|0000000000024587|0000000000997851|064.44
12122025|543212|0000000000000685|0000000000205740|0000000000000768|0000000000230437|089.19
12122025|543213|0000000000000345|0000000000201636|0000000000000536|0000000000314549|064.37
12122025|543214|0000000000000655|0000000000537199|0000000000000794|0000000000651700|082.49
12122025|543216|0000000000000001|0000000000001399|0000000000000001|0000000000001398|100.00
12122025|543217|0000000000007406|0000000003519035|0000000000010296|0000000004925131|071.93
12122025|543218|0000000000009908|0000000000338061|0000000000011864|0000000000407650|083.51
12122025|543219|0000000000004249|0000000000118930|0000000000005564|0000000000155435|076.37
12122025|543220|0000000000089849|0000000097144739|0000000000116597|0000000126003709|077.06
12122025|543221|0000000000038231|0000000001606467|0000000000049211|0000000002055331|077.69
12122025|543223|0000000000002545|0000000000491185|0000000000003077|0000000000586580|082.71
12122025|543224|0000000000011066|0000000000674473|0000000000011066|0000000000674708|100.00
12122025|543226|0000000000000052|0000000000003191|0000000000000062|0000000000003799|083.87
12122025|543227|0000000000015318|0000000007514245|0000000000027613|0000000013563602|055.47
12122025|543228|0000000000002576|0000000001735452|0000000000004978|0000000003368602|051.75
12122025|543229|0000000000000032|0000000000008303|0000000000000035|0000000000009118|091.43
12122025|543230|0000000000005574|0000000008791035|0000000000018826|0000000029508607|029.61
12122025|543231|0000000000000018|0000000000001449|0000000000000628|0000000000051762|002.87
12122025|543232|0000000000020712|0000000015635489|0000000000049427|0000000037463052|041.90
12122025|543233|0000000000000186|0000000000037479|0000000000000319|0000000000064323|058.31
12122025|543234|0000000000000164|0000000000019024|0000000000000222|0000000000026082|073.87
12122025|543235|0000000000007548|0000000019579890|0000000000018937|0000000048977487|039.86
12122025|543236|0000000000000229|0000000000018664|0000000000000267|0000000000021758|085.77
12122025|543237|0000000000014244|0000000035028133|0000000000029901|0000000073685377|047.64
12122025|543238|0000000000001300|0000000001492400|0000000000002169|0000000002481558|059.94
12122025|543239|0000000000000700|0000000000048300|0000000000000700|0000000000048300|100.00
12122025|543240|0000000000001497|0000000000276197|0000000000001823|0000000000334394|082.12
12122025|543241|0000000000000010|0000000000001326|0000000000000010|0000000000001324|100.00
12122025|543242|0000000000016462|0000000002209201|0000000000023377|0000000003090957|070.42
12122025|543243|0000000000057566|0000000003382003|0000000000131452|0000000007731725|043.79
12122025|543245|0000000000001950|0000000003275513|0000000000003332|0000000005644243|058.52
12122025|543246|0000000000000500|0000000000022180|0000000000000645|0000000000028525|077.52
12122025|543248|0000000000309836|0000000021028570|0000000000566775|0000000038027848|054.67
12122025|543249|0000000000008381|0000000001224465|0000000000013624|0000000001969153|061.52
12122025|543250|0000000000000007|0000000000000439|0000000000000007|0000000000000438|100.00
12122025|543251|0000000000000565|0000000000031292|0000000000000565|0000000000031292|100.00
12122025|543252|0000000000000034|0000000000023195|0000000000000051|0000000000034718|066.67
12122025|543253|0000000000011681|0000000003135765|0000000000021702|0000000005698704|053.82
12122025|543254|0000000000000768|0000000000341799|0000000000001279|0000000000567388|060.05
12122025|543255|0000000000000352|0000000000347579|0000000000000444|0000000000436315|079.28
12122025|543256|0000000000001100|0000000000022542|0000000000001100|0000000000022542|100.00
12122025|543257|0000000000210139|0000000023913819|0000000000372402|0000000042190866|056.43
12122025|543258|0000000000000962|0000000001185665|0000000000001344|0000000001658158|071.58
12122025|543259|0000000000005244|0000000006160389|0000000000010144|0000000011924865|051.70
12122025|543260|0000000000002716|0000000001685957|0000000000004942|0000000003041455|054.96
12122025|543261|0000000000075291|0000000025592164|0000000000102486|0000000034592506|073.46
12122025|543262|0000000000002000|0000000000192060|0000000000002000|0000000000192050|100.00
12122025|543263|0000000000072464|0000000006094948|0000000000145395|0000000011905155|049.84
12122025|543264|0000000000002328|0000000000689787|0000000000002945|0000000000890166|079.05
12122025|543265|0000000000016925|0000000005578480|0000000000032250|0000000010690310|052.48
12122025|543266|0000000000001400|0000000000337750|0000000000002213|0000000000535559|063.26
12122025|543267|0000000000187172|0000000000713126|0000000000298918|0000000001144346|062.62
12122025|543268|0000000000003802|0000000000066992|0000000000003942|0000000000068049|096.45
12122025|543270|0000000000001980|0000000004642902|0000000000005062|0000000011791726|039.11
12122025|543271|0000000000001337|0000000000929149|0000000000002431|0000000001679654|055.00
12122025|543272|0000000000285577|0000000002204655|0000000000607612|0000000004705541|047.00
12122025|543273|0000000000002420|0000000007945465|0000000000005071|0000000016414943|047.72
12122025|543275|0000000000003859|0000000005033873|0000000000007556|0000000009770139|051.07
12122025|543276|0000000000007345|0000000051581732|0000000000007793|0000000055114121|094.25
12122025|543277|0000000000011470|0000000001959076|0000000000018927|0000000003229371|060.60
12122025|543278|0000000000064760|0000000031042706|0000000000114772|0000000054599021|056.42
12122025|543279|0000000000002861|0000000000393817|0000000000004456|0000000000608713|064.21
12122025|543280|0000000001023330|0000000230914415|0000000001050909|0000000238019669|097.38
12122025|543281|0000000000010919|0000000000040182|0000000000013019|0000000000048175|083.87
12122025|543283|0000000000001845|0000000000336067|0000000000002530|0000000000463968|072.92
12122025|543284|0000000000020767|0000000002067355|0000000000031668|0000000003160806|065.58
12122025|543285|0000000000011200|0000000000269360|0000000000012000|0000000000296900|093.33
12122025|543286|0000000000006000|0000000000243660|0000000000006000|0000000000243660|100.00
12122025|543287|0000000000015372|0000000016769315|0000000000035659|0000000038886656|043.11
12122025|543288|0000000000003759|0000000001664110|0000000000006198|0000000002728692|060.65
12122025|543289|0000000000003000|0000000000154440|0000000000003000|0000000000154440|100.00
12122025|543290|0000000000138609|0000000013030633|0000000000154097|0000000014489269|089.95
12122025|543291|0000000000004227|0000000000744122|0000000000004236|0000000000745700|099.79
12122025|543292|0000000000002736|0000000000412370|0000000000003651|0000000000550146|074.94
12122025|543298|0000000000001315|0000000000056848|0000000000001315|0000000000056308|100.00
12122025|543299|0000000000002248|0000000001800086|0000000000003807|0000000003052929|059.05
12122025|543300|0000000000030308|0000000014925175|0000000000071352|0000000034847347|042.48
12122025|543306|0000000000000858|0000000001050879|0000000000001647|0000000002018154|052.09
12122025|543308|0000000000005295|0000000003507408|0000000000008888|0000000005880121|059.57
12122025|543309|0000000000000000|0000000000000000|0000000000036000|0000000000578880|000.00
12122025|543311|0000000000003956|0000000000669356|0000000000006708|0000000001134504|058.97
12122025|543317|0000000000000830|0000000000846766|0000000000001224|0000000001251202|067.81
12122025|543318|0000000000003605|0000000003278207|0000000000007772|0000000007087158|046.38
12122025|543320|0000000000707499|0000000210834702|0000000001189623|0000000351169332|059.47
12122025|543321|0000000000001908|0000000002741987|0000000000002965|0000000004313320|064.35
12122025|543322|0000000000001715|0000000001526265|0000000000003025|0000000002694260|056.69
12122025|543323|0000000000000953|0000000000027275|0000000000001003|0000000000028702|095.01
12122025|543324|0000000000000042|0000000000013719|0000000000000042|0000000000013719|100.00
12122025|543325|0000000000185261|0000000024667503|0000000000515349|0000000068710107|035.95
12122025|543326|0000000000043505|0000000002557224|0000000000048914|0000000002852697|088.94
12122025|543327|0000000000006122|0000000000049010|0000000000006122|0000000000049010|100.00
12122025|543328|0000000000001887|0000000001385813|0000000000003016|0000000002215013|062.57
12122025|543329|0000000000001288|0000000001005027|0000000000002250|0000000001768968|057.24
12122025|543330|0000000000009618|0000000001291217|0000000000014871|0000000002002718|064.68
12122025|543331|0000000000024190|0000000001542355|0000000000042905|0000000002736654|056.38
12122025|543332|0000000000004874|0000000006896954|0000000000005306|0000000007517092|091.86
12122025|543333|0000000000006032|0000000016130775|0000000000013365|0000000035795070|045.13
12122025|543334|0000000000004850|0000000001672038|0000000000008452|0000000002898126|057.38
12122025|543335|0000000000147775|0000000043216799|0000000000177470|0000000052220271|083.27
12122025|543336|0000000000003219|0000000000841608|0000000000005062|0000000001324754|063.59
12122025|543341|0000000000001291|0000000000013995|0000000000001493|0000000000015831|086.47
12122025|543346|0000000000006000|0000000000522000|0000000000008000|0000000000654780|075.00
12122025|543347|0000000000000049|0000000000020223|0000000000000062|0000000000025651|079.03
