SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5149.3,5190,5100.05,5175.8,5170,5087.9,319,2389,12310987,
500003,"AEGIS LOGISTICS LTD.",A,STK,729.8,738.15,727.95,735.85,737.1,729.75,535,10669,7815304,
500008,"Amara Raja Energy & Mobility L",A,STK,924.05,933,919,927.35,931.05,923.5,1094,13075,12092830,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,27.5,28.7,27.5,27.91,27.91,27.3,223,84129,2359822,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,48,49.35,48,48.28,48.28,48.22,241,24017,1169762,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.61,3.68,3.61,3.67,3.67,3.61,22,3387,12397,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.7,4.94,4.7,4.79,4.76,4.8,46,6692,32309,
500016,"ARUNA HOTELS LTD.",X,STK,8.75,8.75,8.37,8.55,8.55,8.84,30,7707,66046,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,129.35,132.1,129.15,131.45,131.45,129.35,484,24074,3152477,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,320,323.4,317.05,322.95,319,321.9,58,2748,882727,
500027,"ATUL LTD.",A,STK,5848.65,6165,5787.5,6004.45,5995,5805.9,1305,6732,40682621,
500028,"ATV PROJECTS INDIA LTD.",X,STK,38.38,40.5,38.38,39.86,39.86,38.32,603,239137,9547200,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,478.7,481,472.05,479.8,479.5,478.65,145,1512,722029,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,18.74,18.76,18.25,18.46,18.54,18.73,1064,301454,5554707,
500033,"FORCE MOTORS LTD.",A,STK,17313.4,18246.35,17313.4,17768,17931,17294.85,2147,6998,125395774,
500034,"BAJAJ FINANCE LIMITED",A,STK,1001.2,1014.1,1001.2,1008,1008,1000,2646,66984,67504347,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,449.4,450,436.1,437.55,437.7,450.75,891,34105,15016525,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,690,707.45,689.1,704.75,705.8,693.25,544,11593,8150626,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1740.3,1770.65,1720.5,1739.65,1740,1718.75,1329,12478,21730568,
500042,"BASF INDIA LTD.",A,STK,3819.35,3905.35,3815.75,3899.65,3903.4,3810.5,243,922,3568228,
500043,"BATA INDIA LTD.",A,STK,940.35,955.8,937.05,948.3,955.05,939.35,266,2818,2664956,
500048,"BEML LTD.",A,STK,1670.1,1724.9,1670.1,1720.15,1720.15,1667.65,1381,13579,23098284,
500049,"BHARAT ELECTRONICS LTD.",A,STK,384.35,393.3,383.55,392.75,392.75,383.65,10359,663035,258671767,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,86.59,87.37,85.52,86.42,86.58,86.59,367,22888,1974012,
500058,"BIHAR SPONGE IRON LTD.",X,STK,10.99,11.47,10.99,11.02,11.02,11.15,98,13183,145537,
500059,"BIL VYAPAR LIMITED",T,STK,7.47,7.47,6.9,7.45,6.9,7.19,7,420,3015,
500060,"Birla Cable Limited",B,STK,136,138,134,137.15,136.75,136.1,103,1840,251514,
500067,"BLUE STAR LTD.",A,STK,1845.35,1857.4,1756.05,1782.05,1782.05,1854.8,2733,22900,40971920,
500068,"DISA INDIA LTD.",B,STK,12340,12340,12110,12225,12200,12263.9,22,29,354021,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,306.65,308,298,300,300,306.65,34,2042,613313,
500074,"BPL LTD.",B,STK,58,58,53,56.12,56.7,53.35,76,8731,471994,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,297.3,299.95,294.05,298.9,298.9,301.4,54,184,54659,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,20.32,21.28,20.32,21.27,21.27,21.06,73,16413,343395,
500084,"CESC LTD.",A,STK,165.65,169.9,165.65,169,169.05,165.7,960,57103,9576646,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,440,448,435.65,444.65,446,440.2,2304,52615,23172471,
