DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
27112025|544388|0000000000004000|0000000000262080|0000000000004000|0000000000266040|100.00
27112025|544389|0000000000003129|0000000000502455|0000000000003874|0000000000620700|080.77
27112025|544390|0000000000008933|0000000027791903|0000000000015978|0000000049861306|055.91
27112025|544391|0000000000018000|0000000000830880|0000000000018000|0000000000830880|100.00
27112025|544394|0000000000013513|0000000000421066|0000000000023471|0000000000731686|057.57
27112025|544395|0000000000027244|0000000000626885|0000000000034995|0000000000809569|077.85
27112025|544396|0000000000000867|0000000001441648|0000000000001102|0000000001841109|078.68
27112025|544397|0000000000043969|0000000031257563|0000000000134450|0000000095359511|032.70
27112025|544398|0000000000006000|0000000000057000|0000000000006000|0000000000057000|100.00
27112025|544399|0000000000051600|0000000006137820|0000000000158400|0000000018219600|032.58
27112025|544400|0000000000038000|0000000002014000|0000000000040000|0000000002121480|095.00
27112025|544402|0000000000000455|0000000000211029|0000000000000824|0000000000382244|055.22
27112025|544403|0000000000016541|0000000002192510|0000000000030273|0000000004003301|054.64
27112025|544404|0000000000007184|0000000002035587|0000000000009120|0000000002596866|078.77
27112025|544405|0000000000627002|0000000104991485|0000000001108906|0000000183226479|056.54
27112025|544406|0000000000037200|0000000014473480|0000000000037200|0000000014473480|100.00
27112025|544407|0000000000003827|0000000001008798|0000000000007605|0000000001999812|050.32
27112025|544408|0000000000003495|0000000001453920|0000000000007516|0000000003106388|046.50
27112025|544409|0000000000003000|0000000000458100|0000000000003000|0000000000458050|100.00
27112025|544410|0000000000907787|0000000165671128|0000000002202697|0000000407857684|041.21
27112025|544411|0000000000003758|0000000000635102|0000000000007327|0000000001242877|051.29
27112025|544412|0000000000015000|0000000000397350|0000000000018000|0000000000469050|083.33
27112025|544413|0000000000001778|0000000000246520|0000000000002637|0000000000368195|067.43
27112025|544414|0000000000003107|0000000000223238|0000000000005071|0000000000366922|061.27
27112025|544416|0000000000002612|0000000001253630|0000000000015777|0000000007552930|016.56
27112025|544417|0000000000022800|0000000000632016|0000000000027600|0000000000756084|082.61
27112025|544418|0000000000017436|0000000009749340|0000000000028050|0000000015845990|062.16
27112025|544419|0000000000029255|0000000004179077|0000000000055186|0000000007882703|053.01
27112025|544420|0000000000008252|0000000004092580|0000000000012416|0000000006235480|066.46
27112025|544421|0000000000005475|0000000002164815|0000000000007205|0000000002860294|075.99
27112025|544422|0000000000024000|0000000002663580|0000000000024000|0000000002663580|100.00
27112025|544423|0000000000002443|0000000000854684|0000000000003128|0000000001104101|078.10
27112025|544424|0000000000035174|0000000002540619|0000000000064933|0000000004838708|054.17
27112025|544425|0000000000010800|0000000000993600|0000000000019200|0000000001807572|056.25
27112025|544426|0000000000006000|0000000000352800|0000000000006000|0000000000355200|100.00
27112025|544427|0000000000000104|0000000000001179|0000000000000104|0000000000001177|100.00
27112025|544428|0000000000152400|0000000008877300|0000000000177600|0000000010048224|085.81
27112025|544429|0000000000025876|0000000019690343|0000000000041168|0000000031255324|062.85
27112025|544430|0000000000016323|0000000001741665|0000000000027027|0000000002895771|060.40
27112025|544432|0000000000006790|0000000000604650|0000000000010633|0000000000960655|063.86
27112025|544433|0000000000141600|0000000002877312|0000000000171600|0000000003342912|082.52
27112025|544434|0000000000028800|0000000003286080|0000000000050400|0000000005804320|057.14
27112025|544435|0000000000050400|0000000007580000|0000000000050400|0000000007580000|100.00
27112025|544436|0000000000026400|0000000001493976|0000000000026400|0000000001473612|100.00
27112025|544437|0000000000006000|0000000000304500|0000000000008400|0000000000424452|071.43
27112025|544438|0000000000001098|0000000000015834|0000000000001159|0000000000016722|094.74
27112025|544439|0000000000057842|0000000017257161|0000000000149032|0000000044425109|038.81
27112025|544440|0000000000051750|0000000009562687|0000000000051750|0000000009562687|100.00
27112025|544441|0000000000026400|0000000003578520|0000000000047200|0000000006368800|055.93
27112025|544442|0000000000005400|0000000001060020|0000000000007800|0000000001521570|069.23
27112025|544443|0000000000007263|0000000009806140|0000000000012460|0000000017569015|058.29
27112025|544444|0000000000022800|0000000001778400|0000000000026400|0000000002064168|086.36
27112025|544445|0000000000008000|0000000000747680|0000000000020000|0000000001899820|040.00
27112025|544446|0000000000023121|0000000005244999|0000000000039835|0000000009497668|058.04
27112025|544447|0000000000002182|0000000001069399|0000000000003756|0000000001853090|058.09
27112025|544448|0000000000000472|0000000000380527|0000000000000612|0000000000496441|077.12
27112025|544449|0000000000037113|0000000023271707|0000000000047226|0000000029606934|078.59
27112025|544450|0000000000000657|0000000000099864|0000000000000828|0000000000125266|079.35
27112025|544451|0000000000013200|0000000003780480|0000000000020400|0000000005860060|064.71
27112025|544452|0000000000002000|0000000000154200|0000000000002000|0000000000154200|100.00
27112025|544453|0000000000006000|0000000001437660|0000000000006000|0000000001437660|100.00
27112025|544454|0000000000002551|0000000000580225|0000000000003036|0000000000687591|084.02
27112025|544455|0000000000005544|0000000001874704|0000000000007737|0000000002608356|071.66
27112025|544456|0000000000055476|0000000004574551|0000000000074030|0000000006153245|074.94
27112025|544457|0000000000006237|0000000000489044|0000000000007933|0000000000617723|078.62
27112025|544458|0000000000165000|0000000035554875|0000000000165000|0000000035554875|100.00
27112025|544459|0000000000005260|0000000001119328|0000000000009194|0000000001977824|057.21
27112025|544460|0000000000136000|0000000011679680|0000000000240000|0000000021098304|056.67
27112025|544461|0000000000001922|0000000000364123|0000000000002023|0000000000384889|095.01
27112025|544463|0000000000016800|0000000001219344|0000000000021600|0000000001548648|077.78
27112025|544464|0000000000490000|0000000034289400|0000000000490000|0000000034289400|100.00
27112025|544465|0000000000006897|0000000000939717|0000000000012744|0000000001745130|054.12
27112025|544466|0000000000018106|0000000028415557|0000000000030153|0000000047958037|060.05
27112025|544467|0000000000221057|0000000248423857|0000000000420382|0000000474669420|052.58
27112025|544469|0000000000016044|0000000002712239|0000000000022179|0000000003768157|072.34
27112025|544470|0000000000008670|0000000003393005|0000000000018632|0000000007447879|046.53
27112025|544471|0000000000020000|0000000000761600|0000000000022000|0000000000856940|090.91
27112025|544472|0000000000003200|0000000000243200|0000000000003200|0000000000243200|100.00
27112025|544473|0000000000058631|0000000000586897|0000000000075806|0000000000758923|077.34
27112025|544475|0000000000034000|0000000000899300|0000000000050000|0000000001338320|068.00
27112025|544476|0000000000006795|0000000004987530|0000000000015368|0000000011402423|044.22
27112025|544477|0000000000010674|0000000000724658|0000000000016462|0000000001131089|064.84
27112025|544479|0000000000002034|0000000000559554|0000000000002620|0000000000721769|077.63
27112025|544480|0000000000075344|0000000008800180|0000000000141626|0000000016598330|053.20
27112025|544481|0000000000011934|0000000001392460|0000000000019008|0000000002224103|062.78
27112025|544482|0000000000011000|0000000001486650|0000000000015000|0000000002041700|073.33
27112025|544483|0000000000028800|0000000001658880|0000000000031200|0000000001791012|092.31
27112025|544484|0000000000004553|0000000002554233|0000000000009530|0000000005377085|047.78
27112025|544485|0000000000023071|0000000001867829|0000000000033113|0000000002690243|069.67
27112025|544486|0000000000005000|0000000000148900|0000000000005000|0000000000148900|100.00
27112025|544487|0000000000025469|0000000006635948|0000000000045562|0000000011830077|055.90
27112025|544488|0000000000062366|0000000016598711|0000000000121705|0000000032638979|051.24
27112025|544489|0000000000164400|0000000007736664|0000000000175200|0000000008110536|093.84
27112025|544490|0000000000035170|0000000011178785|0000000000061660|0000000019685568|057.04
27112025|544491|0000000000004617|0000000000785583|0000000000008942|0000000001536539|051.63
27112025|544492|0000000000000721|0000000000290636|0000000000001178|0000000000478901|061.21
27112025|544493|0000000000000016|0000000000002420|0000000000000017|0000000000002589|094.12
27112025|544494|0000000000001600|0000000000047664|0000000000001600|0000000000047664|100.00
27112025|544496|0000000000062604|0000000006651675|0000000000188074|0000000020194628|033.29
27112025|544497|0000000000015413|0000000002574671|0000000000015413|0000000002574671|100.00
27112025|544498|0000000000004800|0000000000295200|0000000000004800|0000000000298400|100.00
27112025|544499|0000000000000183|0000000000050399|0000000000000273|0000000000077123|067.03
27112025|544500|0000000000004000|0000000000158000|0000000000004000|0000000000159020|100.00
27112025|544501|0000000000193000|0000000023918490|0000000000284000|0000000034566800|067.96
27112025|544502|0000000000010728|0000000001181690|0000000000011926|0000000001334489|089.95
27112025|544503|0000000000002000|0000000000243400|0000000000003000|0000000000365100|066.67
27112025|544504|0000000000007600|0000000002414140|0000000000008400|0000000002670780|090.48
27112025|544505|0000000000004000|0000000000222000|0000000000006000|0000000000331220|066.67
27112025|544506|0000000000005400|0000000001011960|0000000000011400|0000000002138100|047.37
27112025|544507|0000000000014778|0000000000149997|0000000000015877|0000000000160625|093.08
27112025|544508|0000000000013200|0000000002019300|0000000000013200|0000000002019300|100.00
27112025|544509|0000000000004800|0000000000240000|0000000000004800|0000000000240000|100.00
27112025|544510|0000000000025600|0000000002702480|0000000000025600|0000000002702480|100.00
27112025|544511|0000000000064000|0000000012377600|0000000000070400|0000000013247960|090.91
27112025|544512|0000000000006218|0000000001397807|0000000000010989|0000000002496007|056.58
27112025|544513|0000000000002399|0000000000111650|0000000000003181|0000000000146976|075.42
27112025|544514|0000000000008000|0000000001099520|0000000000008000|0000000001099520|100.00
27112025|544515|0000000000151019|0000000020561237|0000000000261679|0000000035952761|057.71
27112025|544516|0000000000040000|0000000015016000|0000000000081000|0000000030405300|049.38
27112025|544518|0000000000051200|0000000008965120|0000000000068800|0000000012031440|074.42
