SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5102.75,5134.45,5070,5090.7,5073.5,5137.85,637,2037,10372661,
500003,"AEGIS LOGISTICS LTD.",A,STK,772.05,776.95,761,764.7,764.45,776.9,436,6197,4770259,
500008,"Amara Raja Energy & Mobility L",A,STK,963.95,965.95,951.45,953.7,953.7,968.3,1125,13247,12672909,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,29.99,31.37,29.1,30.33,30.33,29.9,296,63763,1914949,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,50.5,50.96,50.3,50.52,50.51,50.9,223,23799,1202516,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.55,3.55,3.49,3.49,3.49,3.56,23,3842,13516,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.61,4.9,4.61,4.75,4.77,4.88,73,48149,226953,
500016,"ARUNA HOTELS LTD.",X,STK,9.08,9.08,8.55,8.73,8.71,8.7,19,736,6484,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,149.5,149.5,145.5,145.85,145.85,149.65,345,11687,1720073,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,327.8,331.65,327.8,331.45,331.45,334.05,15,1216,402394,
500027,"ATUL LTD.",A,STK,5970.6,6035.9,5946.8,5975.5,5975.5,6058.3,312,1257,7525464,
500028,"ATV PROJECTS INDIA LTD.",X,STK,34.5,37,33,35.72,35.5,33.65,668,205990,7417122,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,495.2,496.5,485.5,488.7,486.9,495.2,330,5412,2658803,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,20.8,20.91,20.67,20.72,20.72,20.95,556,246166,5108990,
500033,"FORCE MOTORS LTD.",A,STK,17485,17534.4,16830.05,16931.6,16931.6,17507,782,2042,35179540,
500034,"BAJAJ FINANCE LIMITED",A,STK,1020,1027.6,1002.45,1004.95,1004.95,1028.5,3674,118318,119607012,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,459.3,459.3,448.65,450.6,449.8,457,429,7706,3473254,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,773.25,773.25,703.3,708.25,708.25,774.3,6487,159219,115664615,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1759.7,1777.3,1735,1739.95,1735,1775.4,300,2304,4051323,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3649.95,3649.95,3564.05,3564.05,3564.05,3648.55,3,4,14428,
500042,"BASF INDIA LTD.",A,STK,4305.85,4428.85,4305.85,4399.15,4394.2,4366.9,230,773,3378392,
500043,"BATA INDIA LTD.",A,STK,1011,1011,997.5,1000.6,999,1009.7,1565,16145,16156081,
500048,"BEML LTD.",A,STK,1965.15,1965.15,1893.7,1902.8,1902.8,1966.85,2767,22215,42805867,
500049,"BHARAT ELECTRONICS LTD.",A,STK,421.5,423.05,415.3,416.2,416.2,423,14890,1614435,675185614,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,92.4,92.87,92.3,92.46,92.72,92.88,131,4364,404021,
500058,"BIHAR SPONGE IRON LTD.",X,STK,12.33,14,12,12.42,12.7,12.31,190,82194,1034062,
500059,"BIL VYAPAR LIMITED",B,STK,10.76,10.76,10.75,10.75,10.75,10.91,2,500,5379,
500060,"Birla Cable Limited",B,STK,150.5,150.5,148.4,149,148.4,148.6,143,2507,374780,
500067,"BLUE STAR LTD.",A,STK,1786.75,1789.5,1764.25,1778,1778,1796.9,1224,5359,9523034,
500068,"DISA INDIA LTD.",B,STK,12885.25,13000,12282,12858.3,12891.95,12950,49,114,1436966,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,324,325,315.35,315.9,316.9,324.9,32,744,238366,
500074,"BPL LTD.",B,STK,67.39,67.39,63.61,63.63,63.61,66.07,80,2098,135818,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,338.3,339.85,326.8,329.45,329.45,339,148,2813,933795,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,25.24,25.24,24.13,24.25,24.67,25,76,18667,456160,
500084,"CESC LTD.",A,STK,169.65,172.8,169.65,172.05,172,170.1,2047,93453,16042127,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,455,462.65,454.75,459.15,460,457.7,1434,54236,24906266,
500086,"EXIDE INDUSTRIES LTD.",A,STK,379.95,380,374.5,375.25,375.25,380.7,1578,38676,14564511,
500087,"CIPLA LTD.",A,STK,1527.3,1527.3,1508.5,1511.35,1512.4,1528.95,1605,38995,59288388,
500089,"DIC INDIA LTD.",B,STK,540,540,509.5,519.7,528.5,540,38,1574,817812,
500092,"CRISIL LTD.",A,STK,4587.25,4590.45,4513,4522.35,4520,4587.2,355,982,4459228,
500093,"CG Power and Industrial Soluti",A,STK,721.85,724.65,707.9,709.95,710.4,721.2,2488,85046,60831568,
500096,"DABUR INDIA LTD.",A,STK,521.75,524.95,514.65,515.25,515.25,525,871,29973,15566656,
