SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5287.35,5287.35,5226.5,5239.55,5226.5,5287.4,1212,62879,330726935,
500003,"AEGIS LOGISTICS LTD.",A,STK,744.3,751.3,734.85,741.6,741.6,751.1,561,64341,47811007,
500008,"Amara Raja Energy & Mobility L",A,STK,931.55,933.9,920.8,921.95,921.75,935.55,1160,10328,9563240,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,29.38,29.8,28.76,29.16,29.16,29.09,130,35403,1032240,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,49.89,49.99,49.04,49.21,49.34,49.88,224,16843,830176,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.55,3.55,3.55,3.55,3.55,3.49,11,3742,13284,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,5.23,5.23,4.51,4.81,4.81,5.07,105,53985,256583,
500016,"ARUNA HOTELS LTD.",X,STK,8.89,8.9,8.5,8.71,8.9,8.88,32,4672,40823,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,132.5,132.5,129.1,129.35,129.55,133.1,563,26172,3410522,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,328.25,328.25,315.2,321,321.6,330.5,65,4147,1337546,
500027,"ATUL LTD.",A,STK,5815.05,5842.45,5750.5,5762.45,5762.45,5851.9,392,1558,9013940,
500028,"ATV PROJECTS INDIA LTD.",X,STK,38.49,39,37,37.68,37.79,37.81,162,31098,1180517,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,473.75,479.3,473.7,477.7,478.25,477.1,101,2333,1114023,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,18.8,19.11,18.7,18.74,18.74,19.09,783,247361,4663627,
500033,"FORCE MOTORS LTD.",A,STK,17300,17511.45,17260,17339.3,17376.9,17294.95,490,1209,21003528,
500034,"BAJAJ FINANCE LIMITED",A,STK,1006.5,1010,997,998.5,998.5,1012.75,11599,1009508,1016648660,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,443.55,448.95,440.25,443.4,443,446.9,361,6418,2853445,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,707.6,714.4,701.9,708.95,704.45,707.6,567,7384,5220004,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1721.05,1721.85,1680,1702.5,1698,1721.05,403,2839,4830476,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3600,3600,3595,3595,3595,3600.1,2,6,21575,
500042,"BASF INDIA LTD.",A,STK,3957.4,3963.25,3891.2,3898.35,3895,3957.4,292,796,3117583,
500043,"BATA INDIA LTD.",A,STK,958.5,958.5,945.8,949.05,949.05,958.5,639,5507,5232076,
500048,"BEML LTD.",A,STK,1742.55,1742.6,1696,1706.45,1706.45,1742,1531,11520,19715124,
500049,"BHARAT ELECTRONICS LTD.",A,STK,390.7,391.15,385,387.95,387.95,390.7,5367,338139,130872792,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,89.6,89.6,88.25,88.63,88.75,89.55,251,10647,946358,
500058,"BIHAR SPONGE IRON LTD.",X,STK,11.33,11.33,10.87,11.17,11.15,11.33,101,7454,82459,
500059,"BIL VYAPAR LIMITED",T,STK,7.44,7.44,7.44,7.44,7.44,7.44,3,90,669,
500060,"Birla Cable Limited",B,STK,131.2,136.75,131.2,134,133.95,134.95,50,1179,158703,
500067,"BLUE STAR LTD.",A,STK,1790.05,1820,1790.05,1814.8,1815.5,1806.35,937,13857,25000375,
500068,"DISA INDIA LTD.",B,STK,12250,12300,12170,12236.55,12180.1,12266.65,56,152,1862520,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,304,310,300,301.35,309.5,303.1,31,1391,423712,
500074,"BPL LTD.",B,STK,56.65,56.87,55.86,56,56,56.65,49,3657,205761,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,303.2,313,300.85,303.15,303.15,293.1,45,202,61619,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,21.73,21.73,21.16,21.41,21.41,21.31,22,2644,56388,
500084,"CESC LTD.",A,STK,170,171.7,168.2,169.8,169.8,171,4197,51236,8718611,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,443.8,459,436.75,445.95,446.45,436.5,6744,387393,174939145,
500086,"EXIDE INDUSTRIES LTD.",A,STK,370.1,371.85,364.5,367.3,367.3,372.45,3748,123695,45462640,
500087,"CIPLA LTD.",A,STK,1501.9,1507.7,1496.05,1500,1500,1507.25,906,13569,20376438,
500089,"DIC INDIA LTD.",B,STK,505,505,488,488,488,507.35,53,2020,1001416,
500092,"CRISIL LTD.",A,STK,4450,4470.25,4407.1,4432.7,4435.5,4463.55,435,1727,7659181,
500093,"CG Power and Industrial Soluti",A,STK,670.4,676,662.65,672.85,672.85,670.45,2043,58393,39048791,
500096,"DABUR INDIA LTD.",A,STK,497.3,504.55,494.3,497.35,497.35,497.25,1502,59750,29952448,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,303.8,309,301.5,303.3,303.15,303.8,144,2277,694527,
500101,"ARVIND LTD.",A,STK,319.05,321.4,314,317.05,317.8,321.8,321,10886,3441512,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,282,282,275.8,279.4,279.4,282.55,2557,230804,64356786,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,466.95,468.25,460.5,465.3,465.3,466.6,2460,59640,27621227,
500106,"IFCI LTD.",A,STK,48.11,48.47,47.8,47.94,47.94,48.56,815,119647,5754154,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,37.19,39.51,36.3,36.85,36.85,36.14,3905,1090617,41656844,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,150.95,154.45,147.7,148.6,148.8,149.75,2869,218143,32961535,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,925.1,934.45,912.25,915.65,914.9,923.85,1100,22533,20793948,
500112,"STATE BANK OF INDIA",A,STK,967.95,969,958.8,961.4,961.4,967.15,5605,222081,214015622,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,131.95,131.95,128.35,129.8,129.8,132.3,2550,1050600,136345991,
500114,"TITAN COMPANY LIMITED",A,STK,3863.05,3935,3831.2,3927.6,3927.6,3865.8,2126,13529,52878166,
500116,"IDBI BANK LTD.",A,STK,98.4,99.7,97.9,99.5,99.5,98.85,2578,414344,40891152,
500117,"DCW LTD.",A,STK,60.56,61.28,59.59,60.08,60.05,61.56,323,51436,3114980,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,135.5,136.05,128.95,131.95,131.65,131.45,206,9066,1206427,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,263.65,263.95,260.8,262.85,262.85,262.8,30,242,63638,
500123,"ELANTAS BECK INDIA LTD.",B,STK,9799.9,9800,9529.6,9752.5,9750,9651.1,526,1233,12012233,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1276.85,1282.15,1272.9,1279,1279,1280.4,5292,159917,204627997,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1029.55,1044,1023,1027.15,1027,1038.85,476,6019,6199572,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5651.1,5715.95,5645.15,5679.75,5703.25,5675.85,96,241,1367945,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,74.9,74.9,73.35,74.5,74.65,74.95,438,74649,5510048,
500133,"ESAB INDIA LTD.",A,STK,6237.2,6237.2,6015.4,6054.25,6100,6257.65,77,195,1191610,
500135,"EPL LIMITED",A,STK,221.3,221.55,214.75,217.05,216.6,221.3,458,20606,4479088,
500136,"ESTER INDUSTRIES LTD.",B,STK,105.7,107.2,105.35,105.75,105.75,105.2,18,296,31510,
500142,"FGP LTD.",X,STK,10.84,10.84,10.17,10.75,10.75,10.84,11,1090,11164,
500143,"PH CAPITAL LTD.",X,STK,192.65,201.9,192.65,197.6,200,196.75,34,613,121238,
500144,"FINOLEX CABLES LTD.",A,STK,759.95,782.35,754.4,778.9,775.55,758.3,1731,25019,19294514,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,5155,5174,4960.1,4989.65,4960.1,5099.5,302,1762,8935128,
500148,"UFLEX LTD.",B,STK,471.3,473.05,468.4,468.95,469.25,471.9,42,214,100547,
500150,"FOSECO INDIA LTD.",B,STK,5100,5120,5055,5077.5,5055,5107.7,13,14,71390,
