SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,6099.95,6181.85,6055.15,6165.55,6160.35,6053.95,1890,11742,72076230,
500003,"AEGIS LOGISTICS LTD.",A,STK,700.1,734,700.1,727.3,725,699.75,2547,62094,44756241,
500008,"Amara Raja Energy & Mobility L",A,STK,850.95,860.95,845,848.2,848.2,859.15,2377,29983,25551789,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,26.9,27,26.15,26.6,26.55,26.48,186,39887,1061558,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,40.75,41.87,40.75,41.14,41.2,41.09,207,32434,1345641,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.87,3.87,3.81,3.85,3.85,3.8,24,3083,11894,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.7,4.7,4.31,4.42,4.42,4.64,47,5929,26791,
500016,"ARUNA HOTELS LTD.",X,STK,8.68,8.79,7.72,7.77,8.03,8,131,10581,84826,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,113.35,115.65,112.95,113.3,113.3,114.8,270,15538,1770236,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,302.95,303,283.05,288.75,283.05,293.9,117,3737,1109608,
500027,"ATUL LTD.",A,STK,6437.5,6549.9,6429.2,6539.4,6536,6461.35,138,424,2760240,
500028,"ATV PROJECTS INDIA LTD.",X,STK,33.89,34.8,33.89,33.99,33.99,33.81,85,7819,268261,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,374.95,374.95,367.3,367.75,369.35,370.6,136,4413,1632834,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,15.04,15.34,14.89,14.94,14.94,15.22,991,268714,4052940,
500033,"FORCE MOTORS LTD.",A,STK,25100.75,25444.8,25020,25258.05,25258.05,25061.05,1594,4239,107079771,
500034,"BAJAJ FINANCE LIMITED",A,STK,1025.15,1034,1013.05,1020.75,1020.85,1023.8,5001,149864,153321986,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,459.05,467.85,458,466.75,466.2,456.7,592,11322,5232141,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,651,658.35,636.45,639.35,638,650.9,404,8132,5272927,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1269.75,1288,1255.05,1261.1,1259.3,1269.75,529,4091,5206072,
500042,"BASF INDIA LTD.",A,STK,3549.25,3552.65,3515,3524.8,3525,3532.6,213,750,2646481,
500043,"BATA INDIA LTD.",A,STK,800,801,792.05,797.75,797.75,799.05,877,12147,9678099,
500048,"BEML LTD.",A,STK,1690.7,1733,1690.7,1720.55,1715,1697.5,595,5704,9814652,
500049,"BHARAT ELECTRONICS LTD.",A,STK,435.5,441,433.5,439.3,439.3,435,14512,498365,218414546,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,82.55,82.56,81.02,81.49,81.49,82.26,180,23654,1941263,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,12.55,13.44,12.5,12.59,12.62,13.15,221,72596,911429,
