SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5161.85,5230,5161.85,5184.1,5176,5175.8,410,4399,22867000,
500003,"AEGIS LOGISTICS LTD.",A,STK,737,741.5,730.7,735.95,735.95,735.85,627,15187,11166159,
500008,"Amara Raja Energy & Mobility L",A,STK,926,933,925,927.55,927.55,927.35,2552,29095,27012561,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,27.91,28.7,27.6,27.91,27.91,27.91,178,62054,1744885,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,48.5,49.5,48.5,49.04,49.04,48.28,306,26850,1318400,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.74,3.74,3.6,3.6,3.6,3.67,53,54822,201420,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.77,4.94,4.77,4.92,4.79,4.79,70,8149,39281,
500016,"ARUNA HOTELS LTD.",X,STK,8.6,8.9,8.6,8.71,8.71,8.55,28,10513,92997,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,132.2,133.5,132.15,132.9,132.6,131.45,342,22091,2934697,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,339.5,339.5,320,324.7,324.7,322.95,151,5005,1659287,
500027,"ATUL LTD.",A,STK,6004.45,6060,5969,5990.9,5969,6004.45,244,1011,6070744,
500028,"ATV PROJECTS INDIA LTD.",X,STK,39.86,42.25,39.15,41.85,42.25,39.86,451,141688,5850852,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,479.8,486.6,479.8,485.2,486.15,479.8,115,1272,614092,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,18.51,19.05,18.51,18.76,18.76,18.46,827,333315,6268225,
500033,"FORCE MOTORS LTD.",A,STK,18338.65,18641.8,18184,18351.35,18305,17768,1524,4579,84384110,
500034,"BAJAJ FINANCE LIMITED",A,STK,1013.45,1014.9,1005,1007.5,1007.5,1008,2989,86216,87071325,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,437.6,442.05,437.6,440.75,441,437.55,273,6947,3061809,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,701.05,722,700.45,707.95,707.95,704.75,1542,35212,25100027,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1759.25,1759.25,1740.55,1746.4,1740.55,1739.65,818,6855,11989889,
