SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,6249.95,6430,6145.05,6412.5,6412.5,6280.5,5630,107201,674147304,
500003,"AEGIS LOGISTICS LTD.",A,STK,616.15,656.65,598,638.4,637.3,616.15,3343,197505,120756873,
500008,"Amara Raja Energy & Mobility L",A,STK,786.95,804,777,789.1,789.65,790.8,1223,30533,24158493,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,24.74,25,24,24.81,24.6,24.99,320,57190,1395364,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,38,39.34,37.75,38.79,38.63,38.52,283,46940,1809256,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.7,3.7,3.63,3.66,3.66,3.7,10,3787,13818,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.34,4.44,4.15,4.36,4.2,4.3,35,3845,16630,
500016,"ARUNA HOTELS LTD.",X,STK,7.3,8,7,7.5,7.5,7.42,50,35036,254799,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,108.65,111,105.75,108.75,109.45,108.65,678,72154,7837029,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,285.25,311.15,285.25,304.1,304.1,289.6,125,1836,551691,
500027,"ATUL LTD.",A,STK,6025.15,6315,6025.15,6300.95,6294,6202.8,322,1117,6918579,
500028,"ATV PROJECTS INDIA LTD.",X,STK,33.04,33.04,30.8,31.64,31.9,30.87,127,16735,530240,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,386.95,411.05,377.25,385.35,385.35,379.85,6134,166447,65785761,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,16.52,17,16.28,16.54,16.54,16.51,1274,635691,10648479,
500033,"FORCE MOTORS LTD.",A,STK,21450,21881.1,20912.5,21549.5,21549.5,21669.55,4493,14307,305904670,
500034,"BAJAJ FINANCE LIMITED",A,STK,884.9,887.35,859.85,863.55,863.55,893.15,13438,354383,309749756,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,516.5,519.1,495.95,507.85,507.85,519.9,1296,50878,25982378,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,576,582.35,561.4,575.75,573.3,576.25,1292,30644,17479291,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1180,1215.75,1142.45,1190.3,1187.65,1182.5,925,174738,209617161,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3576.05,3576.05,3530.05,3550,3550,3581.65,16,25,88796,
500042,"BASF INDIA LTD.",A,STK,3404.85,3482.15,3387.3,3454.95,3482.15,3464.95,516,3569,12274806,
500043,"BATA INDIA LTD.",A,STK,713.95,732,707,713.85,713.85,719.25,1450,26125,18728115,
500048,"BEML LTD.",A,STK,1600,1621.65,1566.45,1612.75,1617,1605.9,1310,18944,30161782,
500049,"BHARAT ELECTRONICS LTD.",A,STK,451.05,454.9,448.55,453.75,453.75,454.05,21537,416043,187939440,
500051,"BHAGAWATI GAS LIMITED",X,STK,1.22,1.22,1.22,1.22,1.22,1.17,3,650,793,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,81.27,84.33,80.09,83.77,83.77,81.35,596,38722,3184136,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,11.66,11.66,11.02,11.41,11.25,11.6,159,44840,498086,
500059,"BIL VYAPAR LIMITED",T,STK,6.55,6.65,6.54,6.61,6.65,6.88,11,2443,15980,
500060,"Birla Cable Limited",B,STK,135.9,139.8,133.65,137.8,138,135.9,67,4639,635735,
500067,"BLUE STAR LTD.",A,STK,1922.05,1970,1892.3,1951.25,1945,1943.15,2953,20997,40535859,
500068,"DISA INDIA LTD.",B,STK,11868.85,11995,11868.85,11869.85,11872.95,11868.9,28,105,1247612,
