SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,4757.7,4780.15,4671,4691.75,4691.75,4757.7,1180,5031,23713297,
500003,"AEGIS LOGISTICS LTD.",A,STK,658.85,658.85,643.65,651.3,651.3,658.65,1711,16341,10617791,
500008,"Amara Raja Energy & Mobility L",A,STK,854.7,859.7,827.1,831.4,831.4,854.65,5780,70420,59119620,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,26.07,26.4,24.8,25.01,25.9,26.07,243,26034,660841,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,46.31,47.7,45,45.4,45.4,46.33,261,30517,1409532,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.26,3.26,3.14,3.14,3.14,3.2,18,2248,7080,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.85,5.09,4.64,4.72,4.7,4.75,55,4266,20292,
500016,"ARUNA HOTELS LTD.",X,STK,7.96,7.96,7,7.2,7.2,7.23,78,28613,205142,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,114.8,115.6,110.7,111.35,111.35,114.8,678,27282,3091264,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,315.6,316.1,307,307.45,307,309,90,1733,544664,
500027,"ATUL LTD.",A,STK,5770.15,5920,5743,5826.45,5834.05,5773.75,471,1522,8891296,
500028,"ATV PROJECTS INDIA LTD.",X,STK,35.3,36,32.35,32.74,32.74,35.26,222,24424,820209,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,393.8,396.85,385,393.25,389.15,393.8,426,7352,2871425,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,16.3,16.3,15.58,15.71,15.71,16.25,758,208519,3310967,
500033,"FORCE MOTORS LTD.",A,STK,20720.1,20750,19052.5,19376.4,19355.35,20693.1,2089,6052,119989168,
500034,"BAJAJ FINANCE LIMITED",A,STK,940.15,951.35,926.4,927.85,927.85,943,8597,241143,225097068,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,403.9,415.15,401.55,412.9,412,403.8,715,11627,4764717,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,576.75,577.1,545,550.25,550.25,576.75,1614,28200,15825584,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1364.6,1364.6,1278.2,1285.15,1287.5,1345.6,955,8902,11664860,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3553.1,3616,3549.5,3616,3616,3570.1,28,104,373454,
500042,"BASF INDIA LTD.",A,STK,3660,3690.4,3605.15,3634.15,3618.15,3648.2,468,159885,582287040,
500043,"BATA INDIA LTD.",A,STK,878.65,880.8,845.8,852.5,854,878.35,1613,17726,15289698,
500048,"BEML LTD.",A,STK,1690,1690,1637,1645.75,1652.9,1682.35,974,9605,15921563,
500049,"BHARAT ELECTRONICS LTD.",A,STK,418.45,418.75,408.3,409.9,409.9,417.6,17055,951727,393063679,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,82.6,83.1,81.61,81.77,82.88,82.53,150,8587,707224,
500058,"BIHAR SPONGE IRON LTD.",X,STK,11.47,11.89,10.25,10.95,10.95,11.67,85,17573,194368,
500059,"BIL VYAPAR LIMITED",T,STK,6.93,6.93,6.93,6.93,6.93,7.29,2,200,1386,
500060,"Birla Cable Limited",B,STK,126.5,127.6,125.15,126.3,126.3,125.6,25,1205,151564,
500067,"BLUE STAR LTD.",A,STK,1701.2,1745.2,1692,1697.55,1697.55,1711.75,2097,11152,19241488,
500068,"DISA INDIA LTD.",B,STK,11610,11610,11450.05,11575,11575,11458.35,18,40,462339,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,278,278,265,267.1,272,267.8,36,1013,275507,
500074,"BPL LTD.",B,STK,60,60,56.87,57.14,56.9,59.08,86,3183,184960,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,258.6,258.95,256.2,258.5,256.2,260.15,53,717,184134,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,22.5,22.99,21,21.72,21.72,21.96,97,14203,312760,
500084,"CESC LTD.",A,STK,144.2,145.1,140,140.55,140.55,143.5,3866,149344,21273243,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,427.1,441.15,425.05,435.5,435.5,427.05,3930,149766,65106083,
500086,"EXIDE INDUSTRIES LTD.",A,STK,333.1,337.1,324.4,325.2,325.2,334.4,4925,98482,32520066,
500087,"CIPLA LTD.",A,STK,1367.25,1385.95,1303.8,1314.85,1314.85,1371.55,17030,532203,719815274,
500089,"DIC INDIA LTD.",B,STK,516.5,516.85,516.5,516.85,516.85,511.9,5,50,25839,
500092,"CRISIL LTD.",A,STK,4538.2,4559.95,4463.55,4482.6,4485,4538.15,343,982,4432131,
500093,"CG Power and Industrial Soluti",A,STK,574,575.7,547.75,549.45,549.45,574.2,3822,106239,59259739,
500096,"DABUR INDIA LTD.",A,STK,524.65,532.75,518.15,518.65,519.65,525.2,1277,28980,15295319,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,281.9,281.9,271.9,273.6,273.6,281.8,75,1216,334409,
500101,"ARVIND LTD.",A,STK,303,303,295,297.7,297.7,302.65,287,7933,2367933,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,252.55,253.25,241.85,242.5,242.5,251.55,9841,580218,143610232,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,429,431.55,414,415.3,415.3,427.7,6046,181188,76292909,
500106,"IFCI LTD.",A,STK,58.9,59.2,56.05,56.35,56.35,58.88,4203,1330342,76730458,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,30.07,30.41,28.7,29.02,29.23,30.31,595,117758,3471803,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,154.6,158.8,152.55,155.35,155.35,154.3,5106,607004,94376283,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,828.5,849.1,825.55,843.5,843.5,828.5,2497,59266,49657587,
500112,"STATE BANK OF INDIA",A,STK,1053.9,1053.9,1025.55,1029.4,1029.4,1048.25,10595,453196,470367579,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,152.25,156.5,148.35,148.85,148.85,151.55,7070,1044449,160037370,
500114,"TITAN COMPANY LIMITED",A,STK,4051.85,4060,3979.7,4021.8,4021.8,4018.8,6437,41382,167105817,
500116,"IDBI BANK LTD.",A,STK,99.75,100.8,97.1,97.45,97.45,100,2106,359039,35530944,
500117,"DCW LTD.",B,STK,50.1,50.7,45.35,46.22,46.22,50.1,576,76741,3603320,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,115.4,115.4,111.45,112.1,112.2,114.25,83,6808,772297,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,243,257,243,254.45,246,246.15,110,680,168790,
500123,"ELANTAS BECK INDIA LTD.",B,STK,8997.7,8997.7,8675,8713.15,8844.95,8835.8,68,156,1376357,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1218.15,1250.35,1218.15,1235.15,1235.15,1217.15,9736,728933,900136285,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,913.6,918.1,876.5,879.35,879.55,913.95,679,8036,7179734,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5411.05,5430,5338.9,5394.75,5338.9,5412.7,198,602,3253032,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,72.07,72.84,69.5,69.86,69.81,72.63,498,54767,3896551,
500133,"ESAB INDIA LTD.",A,STK,5620.25,5620.25,5408.15,5425.65,5408.15,5605.35,41,166,906103,
500135,"EPL LIMITED",A,STK,203.55,206.65,201.45,202.65,202.45,206.05,264,16841,3417285,
500136,"ESTER INDUSTRIES LTD.",B,STK,95.15,95.15,94,94.5,94.5,94.85,39,1983,187653,
500142,"FGP LTD.",X,STK,8.7,8.85,8,8.05,8.05,8.62,35,7781,66813,
500143,"PH CAPITAL LTD.",XT,STK,500.4,510.1,500,500,500,500.4,65,7448,3737238,
500144,"FINOLEX CABLES LTD.",A,STK,727.9,736.2,712.3,719.95,718.65,727.7,730,7041,5076810,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,5068,5104,4960,4965.95,4975,5068.75,372,2333,11695617,
500148,"UFLEX LTD.",B,STK,460,460,450,450.05,452.6,460,68,792,360064,
500151,"GOLDEN TOBACCO LTD.",Z,STK,30,31.44,28.7,29.16,29.16,29.95,19,960,28833,
500153,"GANESH BENZOPLAST LTD.",B,STK,74.3,75.19,72.79,72.94,73.3,74.82,118,2003,146553,
500159,"METROGLOBAL LIMITED",X,STK,120,120,113.5,116.25,118.5,115,10,417,49983,
500160,"GTL LTD.",B,STK,7.04,7.12,6.92,7.05,7.05,7.04,112,14209,99751,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,2063.5,2082.35,1991.75,1997.35,1997.35,2063.3,1531,11560,23452577,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1000.35,1003.4,965.6,973.3,973,1005.35,449,3107,3062654,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,225.55,227.6,225.25,226.9,226.75,227.15,262,7335,1662116,
500166,"GOODRICKE GROUP LTD.",X,STK,156,156,149.95,152.35,152.35,154.45,116,4762,725569,
500168,"GOODYEAR INDIA LTD.",B,STK,814.5,814.5,800.4,802.1,802.1,803.9,285,2996,2408469,
500171,"GHCL LTD.",A,STK,534.9,538,524,528.45,524,534.8,172,2180,1159893,
500173,"GFL LIMITED",B,STK,50.31,50.5,48.99,49.12,49,49.85,164,5361,264500,
500179,"HCL INFOSYSTEMS LTD.",B,STK,12.62,12.65,12.27,12.36,12.36,12.32,167,20905,260206,
500180,"HDFC BANK LTD.",A,STK,919.4,925.95,909.25,916.25,916.25,919.4,21327,598461,548790314,
500182,"HERO MOTOCORP LTD.",A,STK,5535,5535,5369.85,5391.55,5378,5487.75,2537,17774,96425703,
500183,"HFCL LIMITED",A,STK,62.65,62.79,59.83,61.16,61.16,62.4,3319,1325261,81169643,
500184,"Himadri Speciality Chemical Lt",A,STK,460,463.85,444,447.3,447.3,459.2,1860,60431,27529857,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,19.38,19.38,18.1,18.17,18.18,19.09,1643,1612239,29873241,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,144,147.7,144,146.75,146.55,147.8,137,6088,888655,
500187,"AGI GREENPAC LIMITED",A,STK,660.85,684,655.65,659.85,660.45,660.85,265,3510,2348226,
500188,"HINDUSTAN ZINC LTD.",A,STK,697.75,709.95,688.2,698.85,698.85,667.75,35053,2173969,1526387969,
500189,"NDL Ventures Limited",B,STK,92.49,93.2,92,93.2,93.2,91.69,7,423,39297,
500191,"HMT LTD.",Z,STK,42.6,42.9,41.5,41.51,42.35,41.9,41,1914,81139,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,1.92,1.94,1.85,1.92,1.92,1.91,28,5001,9476,
500193,"HLV LIMITED",B,STK,8.48,8.73,8.31,8.43,8.41,8.49,70,9058,76469,
500199,"I G PETROCHEMICALS LTD.",B,STK,370.1,372.45,369.45,371.9,371.9,369.95,51,606,224378,
500201,"INDIA GLYCOLS LTD.",B,STK,850,854.9,805.85,811.55,808.3,848.5,694,9831,8087297,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,7.61,7.65,7.61,7.65,7.65,8,2,410,3120,
500206,"MARGO FINANCE LIMITED",X,STK,56,67,56,60.08,60.02,59,32,434,26245,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,41.53,41.59,40.55,40.93,41.5,40.72,80,1970,80661,
500209,"INFOSYS LTD.",A,STK,1650.35,1676.7,1650.35,1670.6,1670.6,1663.35,5174,399514,666454563,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3123.4,3199.95,3108.7,3151,3164.15,3131.25,190,983,3093801,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,345,353,336,344.55,344.5,345.9,76,5784,2005161,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,350.8,354.35,345,349.45,351,350.7,309,3704,1302260,
500215,"SUNDROP BRANDS LIMITED",B,STK,623.95,627.5,613.8,624,624,623.95,23,181,112007,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,36.5,36.5,34.05,34.57,34.57,36.51,371,46108,1620906,
500220,"JASCH INDUSTRIES LTD.",X,STK,149,150,149,149.05,149.05,148.75,13,370,55145,
