SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,6284.4,6379,6278.1,6297.4,6303.65,6196.1,3126,10823,68488582,
500003,"AEGIS LOGISTICS LTD.",A,STK,605.05,614.15,602.2,611.35,612.25,607.9,996,24372,14843476,
500008,"Amara Raja Energy & Mobility L",A,STK,768.75,780.8,755.5,759.95,759.95,769.2,4306,57227,43952514,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,28.02,29.2,28.02,28.94,28.94,28.04,264,54822,1579491,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,37.65,37.95,36.3,36.52,36.31,36.62,328,69325,2557903,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.28,3.33,3.27,3.27,3.27,3.33,16,5470,17918,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.25,4.42,3.93,4.15,4.16,4.23,77,11694,46844,
500016,"ARUNA HOTELS LTD.",X,STK,7.87,7.98,7.11,7.9,7.9,7.79,51,5689,44756,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,103,105.65,100.5,102.85,102.85,102,767,75530,7868967,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,294.2,294.2,290.15,290.15,290.15,290.35,19,56,16353,
500027,"ATUL LTD.",A,STK,6409.25,6409.25,6210,6239,6210,6223.95,417,1366,8598607,
500028,"ATV PROJECTS INDIA LTD.",X,STK,30.8,31.15,30.5,30.87,30.87,30.8,110,14442,445138,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,342.5,360.9,338.6,353.55,356.25,337.45,519,20480,7160446,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,15.83,16.85,15.83,16.18,16.18,15.66,2150,994174,16286924,
500033,"FORCE MOTORS LTD.",A,STK,21240.95,22000,21078.05,21594.3,21594.3,20685.7,3245,9222,197891011,
500034,"BAJAJ FINANCE LIMITED",A,STK,838.55,839,819.55,830.4,830.65,832,13085,562116,464931734,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,490.6,496.25,481.4,486.4,481.4,483.7,1910,73282,35791647,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,553.05,564.95,551.1,553.6,554.9,550.65,812,16307,9057373,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1185,1194.95,1155.6,1166.5,1166.5,1171.5,1019,15700,18473340,
500042,"BASF INDIA LTD.",A,STK,3332.3,3356.7,3304,3323.25,3304,3309.75,440,2669,8851677,
500043,"BATA INDIA LTD.",A,STK,650.7,690.2,649.05,663.25,663.25,648.45,1824,40049,26685794,
500048,"BEML LTD.",A,STK,1523.95,1540.35,1501.65,1513.85,1513.45,1501.05,1949,23066,35112878,
500049,"BHARAT ELECTRONICS LTD.",A,STK,431.4,438.75,424.7,426.05,426.05,430.8,12415,752534,323887577,
500051,"BHAGAWATI GAS LIMITED",XT,STK,2.32,2.32,2.32,2.32,2.32,2.21,9,3137,7277,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,85.91,89.9,85.61,86.49,85.66,85.14,493,46753,4085998,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,10.48,10.63,10.26,10.63,10.63,10.13,111,69244,733551,
500059,"BIL VYAPAR LIMITED",T,STK,5.9,5.9,5.66,5.81,5.81,5.88,10,4496,26172,
500060,"Birla Cable Limited",B,STK,131,131.8,127.5,128.85,130.2,130.15,96,2473,319403,
500067,"BLUE STAR LTD.",A,STK,1740,1752.7,1700,1707,1719.8,1733.1,1064,7911,13697189,
500068,"DISA INDIA LTD.",B,STK,11503,11700,11450,11513.1,11513.1,11500.7,22,56,644760,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,248.75,264,248.75,260.15,260.15,255.3,26,807,211185,
500074,"BPL LTD.",B,STK,47.4,48.21,46.99,47.31,47.5,47.18,102,8433,399507,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,242.9,254,242.9,251.55,251.05,242.9,57,990,247977,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,18.51,19.49,18.51,18.57,18.55,18.78,99,9454,178415,
500084,"CESC LTD.",A,STK,155,158.75,152,152.85,152.85,154.05,2553,338004,52481179,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,426.7,435.35,426,428.8,428.8,426.6,608,22755,9803755,
500086,"EXIDE INDUSTRIES LTD.",A,STK,303.3,308,301.6,302.75,302.75,301.95,3146,96796,29553023,
500087,"CIPLA LTD.",A,STK,1248.65,1264,1248.65,1255.85,1260.65,1238.65,3463,27527,34555936,
500089,"DIC INDIA LTD.",B,STK,500,507,493,494.5,507,512.4,12,68,33698,
500092,"CRISIL LTD.",A,STK,4000.8,4038.9,3970,3993.7,4004,3978.5,302,2932,11700304,
500093,"CG Power and Industrial Soluti",A,STK,691.65,709.15,678.7,681.3,681.3,687.65,12610,624547,428897691,
500096,"DABUR INDIA LTD.",A,STK,435.3,435.3,429,431.5,431.5,430.15,898,29823,12880924,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,309.4,324.6,306.5,319.95,318.7,299.75,765,19946,6313013,
500101,"ARVIND LTD.",A,STK,359,369.5,358.15,358.85,358.65,356.8,785,18939,6844193,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,253.85,266.1,253.85,261.9,261.9,251.65,5961,445009,116953182,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,330.15,344.95,330.15,336.25,336.25,324.8,9778,656683,221758149,
500106,"IFCI LTD.",A,STK,54.63,55.44,53.8,54,54,54.14,1412,370795,20245956,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,25.15,25.38,24.57,24.95,25,24.58,406,80138,2000358,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,188.15,200.6,185.65,191.3,191.3,184.9,18245,2030468,396290788,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,1019.95,1090.45,1010.15,1064.8,1064.8,1022.2,13022,278483,296285918,
500112,"STATE BANK OF INDIA",A,STK,1058,1085,1054.05,1058.4,1058.4,1048.95,25962,778180,833670472,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,152.95,158.5,152.95,155.55,155.55,152.15,5347,874405,136851877,
500114,"TITAN COMPANY LIMITED",A,STK,4040,4149.55,4040,4108.2,4113.4,4035.7,3670,93203,383785700,
500116,"IDBI BANK LTD.",A,STK,71.15,74.65,70.65,73.1,73.1,70.15,4407,1220828,89306602,
500117,"DCW LTD.",B,STK,40.31,41.77,40.05,40.25,40.25,40.26,569,227353,9298232,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,123,128.5,123,126.85,126,120.35,719,37605,4745647,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,220.45,226.65,217.9,221.8,220.5,215.6,64,22243,4894800,
500123,"ELANTAS BECK INDIA LTD.",B,STK,7552.25,7738.05,7500,7570.6,7544.9,7514.65,228,870,6636359,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1294.9,1306.3,1292.6,1298.95,1295,1274.05,1810,30115,39107309,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,795,811.6,787,789.4,796.2,796.3,864,10244,8183137,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,4782.05,4894.95,4763.4,4870.5,4874.55,4821.6,275,1035,4987412,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,74.84,77.87,73.35,74.73,74.73,72,4732,653957,49596814,
500133,"ESAB INDIA LTD.",A,STK,5315,5425,5276.35,5406.95,5425,5273.75,18,22,117649,
500135,"EPL LIMITED",A,STK,188.35,191.85,188.35,190.15,189.35,188.25,144,3084,588508,
500136,"ESTER INDUSTRIES LTD.",B,STK,93.1,94,91.25,91.35,92.5,91.7,125,106896,9809544,
500142,"FGP LTD.",X,STK,9.15,11,9.15,10.18,10.18,9.43,80,22119,212919,
500143,"PH CAPITAL LTD.",XT,STK,586.05,605,579.95,591.7,603.9,581.15,71,4218,2527146,
500144,"FINOLEX CABLES LTD.",A,STK,850.15,893.65,850.15,879.8,879.75,848.7,862,13953,12278598,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4679,4762.95,4646,4682.45,4646,4611.8,341,7029,33162037,
500148,"UFLEX LTD.",B,STK,440.2,441.05,433,433.95,433,438.05,69,1315,574429,
500150,"FOSECO INDIA LTD.",B,STK,5187.5,5297.65,5152,5225.4,5284.25,5152.75,22,32,168227,
500151,"GOLDEN TOBACCO LTD.",Z,STK,28.46,28.46,27.15,27.92,27.92,28.47,13,942,25689,
500153,"GANESH BENZOPLAST LTD.",B,STK,76.75,78.24,75.28,76.28,76.2,75.25,48,2338,178316,
500159,"METROGLOBAL LIMITED",X,STK,102.4,105.5,102,103.2,103.2,102.4,33,901,92643,
500160,"GTL LTD.",B,STK,6.49,6.62,6.32,6.36,6.37,6.41,330,101623,653651,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,2003.95,2027.75,1980,1990.6,1990.6,1995.75,1084,19724,39653689,
500164,"GODREJ INDUSTRIES LTD.",A,STK,822.6,842.45,820.95,830.65,832.55,822.55,565,5483,4539774,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,168.8,170.7,165.95,166.95,166.95,168.6,915,33213,5599897,
500166,"GOODRICKE GROUP LTD.",X,STK,150.25,160,149,152.2,150,148.05,103,5155,791780,
500168,"GOODYEAR INDIA LTD.",B,STK,741.95,759.65,741.95,745.15,743,741.55,301,4063,3044187,
500170,"GTN INDUSTRIES LTD.",X,STK,24,24.81,22.53,23.27,23.94,23.87,39,7437,176963,
500171,"GHCL LTD.",A,STK,440.7,447.4,431.05,433.7,433.7,440.65,366,6472,2829280,
500173,"GFL LIMITED",B,STK,49,49,43,43.01,43,44.11,50,3683,159956,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,5.6,5.6,5.6,5.6,5.6,5.89,1,5,28,
500179,"HCL INFOSYSTEMS LTD.",B,STK,11.56,12.05,11.56,11.71,11.71,11.81,703,41493,490074,
500180,"HDFC BANK LTD.",A,STK,788,794,778.6,780.45,780.45,799.7,107246,5028824,3945206341,
500182,"HERO MOTOCORP LTD.",A,STK,5210.65,5365,5210.65,5277.45,5277.45,5180.35,3891,21298,112579290,
500183,"HFCL LIMITED",A,STK,71.85,72.47,70.27,70.93,70.93,70.5,2036,940182,66929505,
500184,"Himadri Speciality Chemical Lt",A,STK,455.95,459.05,443.95,452.25,452.25,450.85,1827,110973,50051136,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,15.4,15.76,15.36,15.45,15.45,15.16,1610,1275296,19837112,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,134,134,126.5,128.6,128.6,133.1,1063,60211,7812406,
500187,"AGI GREENPAC LIMITED",A,STK,504.05,518,496.95,498.45,500,502.3,399,12287,6232634,
500188,"HINDUSTAN ZINC LTD.",A,STK,509.85,526.3,509.85,514.8,514.8,506.5,8303,399796,207532868,
500189,"NDL Ventures Limited",B,STK,115.3,115.5,113.5,113.95,113.7,114.1,114,2041,233263,
500191,"HMT LTD.",Z,STK,56.06,59.16,56,59,59,58.8,28,940,53550,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,1.63,1.8,1.63,1.65,1.65,1.62,22,8582,14206,
500193,"HLV LIMITED",B,STK,6.65,7.2,6.65,6.91,6.93,7.02,407,220899,1546384,
500199,"I G PETROCHEMICALS LTD.",B,STK,368,387.65,368,383.95,383.95,361.8,119,645,242815,
500201,"INDIA GLYCOLS LTD.",B,STK,872.8,895.15,870.6,875.4,880,872.75,454,5130,4517180,
500206,"MARGO FINANCE LIMITED",X,STK,73,73,60.01,61.93,61.74,66.08,40,469,30265,
