SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5075.45,5172.45,5075.45,5137.85,5147.1,5081.8,1314,6560,33703403,
500003,"AEGIS LOGISTICS LTD.",A,STK,788.35,788.8,772.6,776.9,775.05,789.05,1261,26162,20329267,
500008,"Amara Raja Energy & Mobility L",A,STK,974.15,974.15,956.05,968.3,968.35,960.05,823,15189,14661727,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,30.78,31,29.57,29.9,29.9,30.66,445,81762,2466885,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,51.2,51.79,50.6,50.9,50.9,51.2,313,23485,1203737,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.57,3.57,3.56,3.56,3.56,3.63,19,9526,33932,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,5.08,5.08,4.81,4.88,4.88,4.99,58,16171,79065,
500016,"ARUNA HOTELS LTD.",X,STK,8.99,8.99,8.6,8.7,8.6,8.7,25,833,7322,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,152.85,153,148.35,149.65,149.65,152.15,499,31060,4660681,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,326.45,334.5,324.1,334.05,334.05,325.65,41,1262,415409,
500027,"ATUL LTD.",A,STK,6419.5,6419.5,6051.5,6058.3,6065.5,6133.8,224,724,4405266,
500028,"ATV PROJECTS INDIA LTD.",X,STK,32.21,34.65,32.21,33.65,33.6,33.11,221,30278,1017151,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,495,499.75,492.95,495.2,496.5,493.7,560,5493,2726833,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,20.91,21.34,20.8,20.95,20.97,21,723,163703,3454358,
500033,"FORCE MOTORS LTD.",A,STK,17639.4,17749,17441.1,17507,17485,17613.65,422,1290,22671894,
500034,"BAJAJ FINANCE LIMITED",A,STK,1007.65,1031.2,1007.65,1028.5,1028.5,1005.55,10614,464314,476584427,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,465.65,465.75,454.6,457,457,462.75,723,17223,7920594,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,791.6,795.2,770,774.3,774.3,788.1,1866,40694,31645885,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1791.45,1811.45,1771.25,1775.4,1778.2,1805.05,275,2381,4241595,
500042,"BASF INDIA LTD.",A,STK,4403.9,4403.9,4349,4366.9,4376.95,4406.65,242,616,2691129,
500043,"BATA INDIA LTD.",A,STK,1018.35,1024,1008.05,1009.7,1011.4,1012.5,970,8678,8798881,
500048,"BEML LTD.",A,STK,1956.95,1994.9,1943.3,1966.85,1966.85,1941.4,2614,31992,63048722,
500049,"BHARAT ELECTRONICS LTD.",A,STK,424.55,427.15,422.25,423,423,423.4,14829,1068565,454080395,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,93.22,93.7,92.65,92.88,92.7,93.2,301,14762,1375065,
500058,"BIHAR SPONGE IRON LTD.",X,STK,12.5,12.58,12.03,12.31,12.3,12.33,92,23367,289080,
500059,"BIL VYAPAR LIMITED",B,STK,11.77,11.79,10.91,10.91,10.91,11.17,25,2737,31593,
500060,"Birla Cable Limited",B,STK,150.95,152.15,148.6,148.6,148.6,148.15,71,2532,377213,
500067,"BLUE STAR LTD.",A,STK,1789.6,1809,1779.55,1796.9,1793,1794.2,781,4661,8366496,
500068,"DISA INDIA LTD.",B,STK,12934,12958.75,12801,12950,12950,12999.5,41,118,1523283,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,320.05,325,320,324.9,324.9,320.05,16,744,239655,
500074,"BPL LTD.",B,STK,67.53,67.53,65.6,66.07,65.6,66.86,200,3607,240450,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,337.3,341.2,335.95,339,339,341.25,26,262,88873,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,25.12,25.85,24.75,25,25.27,25.56,54,17680,443647,
500084,"CESC LTD.",A,STK,171.25,174.8,169.1,170.1,170.1,171.3,1896,116806,20126868,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,457.35,459.7,454,457.7,457.7,457.35,1652,46790,21379213,
500086,"EXIDE INDUSTRIES LTD.",A,STK,380.45,383.2,380.3,380.7,380.9,380.8,1014,25591,9769907,
500087,"CIPLA LTD.",A,STK,1525.15,1534,1519.1,1528.95,1530.1,1526.35,2923,161158,246051182,
500089,"DIC INDIA LTD.",B,STK,545,548.8,533,540,540,523.1,20,1081,581938,
500092,"CRISIL LTD.",A,STK,4637.2,4652.35,4568,4587.2,4588.2,4634.5,333,1275,5884215,
500093,"CG Power and Industrial Soluti",A,STK,721.7,726.9,718.05,721.2,721.2,724.1,5998,215115,155498794,
500096,"DABUR INDIA LTD.",A,STK,517.6,526.5,516.3,525,525,517.6,4269,211695,110699150,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,313.3,314,311,312.05,312.8,313.3,132,2992,934321,
500101,"ARVIND LTD.",A,STK,362.6,362.6,354.9,358.4,359.7,356.9,786,26610,9523549,
