SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5173.1,5192,5145.55,5175.65,5184,5170.3,710,3659,18914167,
500003,"AEGIS LOGISTICS LTD.",A,STK,717.8,719.25,709.8,712.15,716.45,717.1,280,3909,2792070,
500008,"Amara Raja Energy & Mobility L",A,STK,911.4,933.55,903.65,927.5,928,909.65,3513,49373,45363791,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,28.59,29.19,28.51,28.89,28.66,28.58,134,18622,538656,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,52.89,53.1,52,52.71,52.71,52.52,260,54129,2850818,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.38,3.38,3.3,3.37,3.38,3.36,29,8775,29357,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.89,4.89,4.62,4.72,4.72,4.69,42,10912,50826,
500016,"ARUNA HOTELS LTD.",X,STK,8.74,8.74,8.18,8.41,8.61,8.62,16,1993,16596,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,133.3,133.85,132,132.35,132,133.25,162,10324,1369598,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,322.6,329.4,319,328.55,325.8,325,75,4471,1455996,
500027,"ATUL LTD.",A,STK,6143.05,6183,6091.65,6158.5,6174,6141.6,247,773,4739128,
500028,"ATV PROJECTS INDIA LTD.",X,STK,43.38,43.8,42.61,42.97,42.8,43.38,141,15928,688960,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,476.7,479.9,474,475.1,475,477.6,135,1237,589807,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,18.55,18.61,18.34,18.43,18.43,18.54,831,431599,7992249,
500033,"FORCE MOTORS LTD.",A,STK,20695,20900,20450,20859.95,20859.95,20556.95,2170,7177,148581312,
500034,"BAJAJ FINANCE LIMITED",A,STK,988,988,968.95,972.2,972.2,986.65,9814,374510,365093935,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,444.8,445.2,437.1,438,439.25,444.7,320,5589,2455214,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,684.7,693.25,681.5,682.3,682,687.85,564,8312,5704550,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1677.9,1686.75,1656,1682.8,1681,1670.75,578,5176,8642821,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3577.1,3597.6,3577.1,3597.6,3597.6,3577.05,3,3,10751,
500042,"BASF INDIA LTD.",A,STK,3995.85,4012.1,3909.3,3910.45,3912,3940.35,81,314,1241573,
500043,"BATA INDIA LTD.",A,STK,959.7,959.7,943.8,947.75,949,942.75,219,1883,1784407,
500048,"BEML LTD.",A,STK,1835.25,1864.5,1835.25,1848.3,1853,1860.35,1056,9337,17246993,
500049,"BHARAT ELECTRONICS LTD.",A,STK,399.7,400.15,394.55,397.7,397.7,399.7,21900,551789,218787947,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,90.79,90.99,90,90.57,90.75,90.94,124,9239,835407,
500058,"BIHAR SPONGE IRON LTD.",X,STK,11.61,11.99,11.26,11.91,11.85,11.64,78,8367,98556,
500059,"BIL VYAPAR LIMITED",T,STK,7.44,7.55,7.35,7.51,7.55,7.72,4,200,1502,
