DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
10112025|940319|0000000000000185|0000000000191068|0000000000000185|0000000000191068|100.00
10112025|940325|0000000000000059|0000000000058939|0000000000000060|0000000000060036|098.33
10112025|940329|0000000000000020|0000000000020204|0000000000000020|0000000000020204|100.00
10112025|940339|0000000000000050|0000000000049973|0000000000000060|0000000000059919|083.33
10112025|940349|0000000000000011|0000000000011440|0000000000000011|0000000000011240|100.00
10112025|940353|0000000000000030|0000000000030474|0000000000000030|0000000000030318|100.00
10112025|940361|0000000000000061|0000000000060878|0000000000000061|0000000000060879|100.00
10112025|940365|0000000000000200|0000000000198000|0000000000000200|0000000000198000|100.00
10112025|940391|0000000000000010|0000000000010000|0000000000000010|0000000000010000|100.00
10112025|940397|0000000000000007|0000000000006825|0000000000000013|0000000000011860|053.85
10112025|940401|0000000000000002|0000000000002000|0000000000000004|0000000000003977|050.00
10112025|940409|0000000000000135|0000000000133649|0000000000000135|0000000000133648|100.00
10112025|940411|0000000000000040|0000000000039800|0000000000000040|0000000000039800|100.00
10112025|940415|0000000000000016|0000000000016208|0000000000000016|0000000000016208|100.00
10112025|940417|0000000000000025|0000000000025189|0000000000000025|0000000000025188|100.00
10112025|940427|0000000000000001|0000000000000990|0000000000000001|0000000000000990|100.00
10112025|940431|0000000000000012|0000000000011763|0000000000000017|0000000000016771|070.59
10112025|940437|0000000000000001|0000000000001118|0000000000000001|0000000000001118|100.00
10112025|940439|0000000000000250|0000000000249000|0000000000000250|0000000000249000|100.00
10112025|940441|0000000000000011|0000000000011049|0000000000000011|0000000000011048|100.00
10112025|940443|0000000000000021|0000000000020633|0000000000000021|0000000000020637|100.00
10112025|940447|0000000000000010|0000000000009850|0000000000000010|0000000000009850|100.00
10112025|940465|0000000000000100|0000000000097220|0000000000000100|0000000000097220|100.00
10112025|940467|0000000000000028|0000000000028141|0000000000000028|0000000000028140|100.00
10112025|940473|0000000000000350|0000000000360150|0000000000000350|0000000000360150|100.00
10112025|940483|0000000000000030|0000000000030000|0000000000000030|0000000000029980|100.00
10112025|940485|0000000000000003|0000000000002979|0000000000000003|0000000000002979|100.00
10112025|940501|0000000000000060|0000000000059280|0000000000000060|0000000000059251|100.00
10112025|940503|0000000000000015|0000000000013965|0000000000000015|0000000000013965|100.00
10112025|940519|0000000000000035|0000000000034721|0000000000000035|0000000000034926|100.00
10112025|940523|0000000000000115|0000000000109952|0000000000000115|0000000000110389|100.00
10112025|940543|0000000000000010|0000000000009840|0000000000000010|0000000000009840|100.00
10112025|940545|0000000000000010|0000000000009912|0000000000000010|0000000000009912|100.00
10112025|940547|0000000000000065|0000000000064025|0000000000000065|0000000000064040|100.00
10112025|940549|0000000000000010|0000000000009850|0000000000000010|0000000000009850|100.00
10112025|940551|0000000000000121|0000000000121000|0000000000000121|0000000000121544|100.00
10112025|940571|0000000000000050|0000000000049500|0000000000000050|0000000000049500|100.00
10112025|940601|0000000000000080|0000000000078400|0000000000000080|0000000000078468|100.00
10112025|940607|0000000000000014|0000000000014350|0000000000000018|0000000000018260|077.78
10112025|940619|0000000000000057|0000000000050616|0000000000000057|0000000000050827|100.00
10112025|940621|0000000000000012|0000000000011160|0000000000000012|0000000000011160|100.00
10112025|940629|0000000000000001|0000000000001000|0000000000000001|0000000000001000|100.00
10112025|940635|0000000000000001|0000000000000975|0000000000000001|0000000000000975|100.00
10112025|940637|0000000000000027|0000000000026678|0000000000000027|0000000000026682|100.00
10112025|940639|0000000000000692|0000000000691302|0000000000000692|0000000000691301|100.00
10112025|940641|0000000000000001|0000000000001005|0000000000000001|0000000000001005|100.00
10112025|940643|0000000000000025|0000000000024875|0000000000000025|0000000000024893|100.00
10112025|940647|0000000000000037|0000000000036216|0000000000000037|0000000000036215|100.00
10112025|940649|0000000000000502|0000000000498994|0000000000000502|0000000000501488|100.00
10112025|940661|0000000000000081|0000000000081811|0000000000000081|0000000000081811|100.00
10112025|940663|0000000000000058|0000000000057420|0000000000000058|0000000000056598|100.00
10112025|940669|0000000000000001|0000000000001001|0000000000000001|0000000000001001|100.00
10112025|940671|0000000000000245|0000000000239843|0000000000000245|0000000000239845|100.00
10112025|940679|0000000000000010|0000000000009600|0000000000000010|0000000000009600|100.00
10112025|940681|0000000000000250|0000000000249800|0000000000000250|0000000000249800|100.00
10112025|940683|0000000000000036|0000000000034596|0000000000000055|0000000000052754|065.45
10112025|940687|0000000000000025|0000000000012725|0000000000000025|0000000000012725|100.00
10112025|940689|0000000000000010|0000000000009880|0000000000000010|0000000000009880|100.00
10112025|940699|0000000000000035|0000000000034335|0000000000000035|0000000000034335|100.00
10112025|940705|0000000000000352|0000000000347168|0000000000000352|0000000000347167|100.00
10112025|940709|0000000000001017|0000000001002630|0000000000001122|0000000001106435|090.64
10112025|940711|0000000000000010|0000000000009700|0000000000000010|0000000000009700|100.00
10112025|940713|0000000000002433|0000000002405970|0000000000002433|0000000002407713|100.00
10112025|940715|0000000000000332|0000000000332083|0000000000000426|0000000000421250|077.93
10112025|940717|0000000000000010|0000000000009812|0000000000000010|0000000000009812|100.00
10112025|940723|0000000000000035|0000000000034477|0000000000000035|0000000000034715|100.00
10112025|940725|0000000000000347|0000000000348007|0000000000000347|0000000000348999|100.00
10112025|940727|0000000000000180|0000000000177300|0000000000000198|0000000000193414|090.91
10112025|957809|0000000000000001|0000000001016500|0000000000000001|0000000001016500|100.00
10112025|957810|0000000000000002|0000000002062001|0000000000000002|0000000002063000|100.00
10112025|961730|0000000000000150|0000000000156075|0000000000000150|0000000000156075|100.00
10112025|961734|0000000000000190|0000000000207461|0000000000000190|0000000000207461|100.00
10112025|961758|0000000000000212|0000000000220268|0000000000000212|0000000000220268|100.00
10112025|961779|0000000000000548|0000000000640070|0000000000000548|0000000000640069|100.00
10112025|961785|0000000000000310|0000000000339450|0000000000000310|0000000000339344|100.00
10112025|961798|0000000000000100|0000000000121400|0000000000000100|0000000000121400|100.00
10112025|961800|0000000000000058|0000000000074931|0000000000000058|0000000000074930|100.00
10112025|961803|0000000000000285|0000000000310080|0000000000000285|0000000000310380|100.00
10112025|961813|0000000000000057|0000000000074214|0000000000000057|0000000000074214|100.00
10112025|961816|0000000000000217|0000000000289693|0000000000000217|0000000000289693|100.00
10112025|961826|0000000000000610|0000000000745207|0000000000000619|0000000000756583|098.55
10112025|961839|0000000000000016|0000000000018687|0000000000000016|0000000000018686|100.00
10112025|961851|0000000000000580|0000000000672800|0000000000000580|0000000000672800|100.00
10112025|961877|0000000000000135|0000000000189000|0000000000000135|0000000000189000|100.00
10112025|961897|0000000000000692|0000000000885283|0000000000000842|0000000001077181|082.19
10112025|961910|0000000000000200|0000000000235980|0000000000000200|0000000000235980|100.00
10112025|972655|0000000000000010|0000000000424750|0000000000000010|0000000000424750|100.00
10112025|972772|0000000000000012|0000000000304200|0000000000000012|0000000000303832|100.00
10112025|973491|0000000000003446|0000000002597216|0000000000003447|0000000002597839|099.97
10112025|974287|0000000000000002|0000000002129704|0000000000000002|0000000002129702|100.00
10112025|974561|0000000000000001|0000000000020050|0000000000000001|0000000000020050|100.00
10112025|974634|0000000000000112|0000000014224000|0000000000000119|0000000015039000|094.12
10112025|974635|0000000000000005|0000000000642500|0000000000000010|0000000001259899|050.00
10112025|975012|0000000000000001|0000000000099662|0000000000000001|0000000000099661|100.00
10112025|975032|0000000000000001|0000000000099000|0000000000000001|0000000000099000|100.00
10112025|975057|0000000000000015|0000000001501500|0000000000000015|0000000001501500|100.00
10112025|975229|0000000000000001|0000000000098500|0000000000000001|0000000000098500|100.00
10112025|975252|0000000000000004|0000000000396000|0000000000000004|0000000000394537|100.00
10112025|975268|0000000000000002|0000000000200000|0000000000000002|0000000000200000|100.00
10112025|975331|0000000000000001|0000000000051210|0000000000000001|0000000000051210|100.00
10112025|975375|0000000000000019|0000000001862950|0000000000000019|0000000001863961|100.00
10112025|975431|0000000000000001|0000000000025539|0000000000000001|0000000000025538|100.00
10112025|975454|0000000000000319|0000000038076159|0000000000000319|0000000038076159|100.00
10112025|975571|0000000000000008|0000000000800800|0000000000000008|0000000000800800|100.00
10112025|975572|0000000000000002|0000000000214000|0000000000000002|0000000000214000|100.00
10112025|975605|0000000000000001|0000000000102500|0000000000000001|0000000000102500|100.00
10112025|975694|0000000000000411|0000000047824782|0000000000000411|0000000047824782|100.00
10112025|975766|0000000000000001|0000000000096521|0000000000000001|0000000000096520|100.00
10112025|975905|0000000000000005|0000000000554945|0000000000000005|0000000000554945|100.00
10112025|976020|0000000000000020|0000000002340000|0000000000000020|0000000002340000|100.00
10112025|976037|0000000000000001|0000000000100600|0000000000000001|0000000000100600|100.00
10112025|976048|0000000000000006|0000000000036036|0000000000000006|0000000000036036|100.00
10112025|976049|0000000000000001|0000000000041499|0000000000000001|0000000000041499|100.00
10112025|976086|0000000000000003|0000000000305400|0000000000000003|0000000000305301|100.00
10112025|976089|0000000000000006|0000000000614400|0000000000000006|0000000000614400|100.00
10112025|976146|0000000000000003|0000000000014721|0000000000000003|0000000000014721|100.00
10112025|976216|0000000000000005|0000000000125000|0000000000000005|0000000000125000|100.00
10112025|976228|0000000000000026|0000000000263250|0000000000000026|0000000000263250|100.00
10112025|976248|0000000000000001|0000000000108990|0000000000000001|0000000000108990|100.00
10112025|976275|0000000000000105|0000000001060500|0000000000000106|0000000001069734|099.06
10112025|976292|0000000000000010|0000000001010000|0000000000000010|0000000001010000|100.00
10112025|976325|0000000000000001|0000000000010000|0000000000000001|0000000000010000|100.00
10112025|976345|0000000000000001|0000000000100000|0000000000000001|0000000000100000|100.00
10112025|976346|0000000000000003|0000000000295110|0000000000000003|0000000000295109|100.00
10112025|976411|0000000000000007|0000000000672000|0000000000000008|0000000000758999|087.50
10112025|976423|0000000000000018|0000000000176580|0000000000000018|0000000000176505|100.00
10112025|976437|0000000000000103|0000000001025257|0000000000000108|0000000001073576|095.37
10112025|976448|0000000000000002|0000000000198800|0000000000000002|0000000000198900|100.00
10112025|976457|0000000000000001|0000000000106067|0000000000000001|0000000000106066|100.00
10112025|976600|0000000000000003|0000000000292004|0000000000000003|0000000000292002|100.00
10112025|976623|0000000000000019|0000000000189050|0000000000000034|0000000000337468|055.88
10112025|976675|0000000000000001|0000000000100000|0000000000000001|0000000000100000|100.00
10112025|976683|0000000000000005|0000000000498775|0000000000000010|0000000000924760|050.00
10112025|976712|0000000000000010|0000000000100500|0000000000000010|0000000000100500|100.00
10112025|976727|0000000000000001|0000000000098999|0000000000000001|0000000000098999|100.00
10112025|976808|0000000000000628|0000000006254629|0000000000000628|0000000006252783|100.00
10112025|976824|0000000000000001|0000000000085000|0000000000000001|0000000000085000|100.00
10112025|976868|0000000000000004|0000000000382000|0000000000000004|0000000000382000|100.00
10112025|976905|0000000000000019|0000000000181906|0000000000000019|0000000000181923|100.00
10112025|976924|0000000000000001|0000000000009305|0000000000000001|0000000000009305|100.00
10112025|976929|0000000000000001|0000000000100500|0000000000000001|0000000000100500|100.00
10112025|976930|0000000000000003|0000000000299919|0000000000000003|0000000000299945|100.00
10112025|976976|0000000000000002|0000000000199318|0000000000000002|0000000000199317|100.00
10112025|977001|0000000000000002|0000000000199881|0000000000000002|0000000000199880|100.00
10112025|977006|0000000000000001|0000000000101330|0000000000000001|0000000000101329|100.00
10112025|977009|0000000000000004|0000000000406872|0000000000000004|0000000000406871|100.00
10112025|977017|0000000000000013|0000000000128537|0000000000000014|0000000000138110|092.86
10112025|977023|0000000000000002|0000000000201001|0000000000000002|0000000000201000|100.00
10112025|977044|0000000000000006|0000000000058806|0000000000000008|0000000000078202|075.00
10112025|977093|0000000000000003|0000000000305130|0000000000000003|0000000000305130|100.00
10112025|977117|0000000000000001|0000000000099149|0000000000000001|0000000000099149|100.00
10112025|977205|0000000000000005|0000000000049087|0000000000000005|0000000000048267|100.00
10112025|977226|0000000000000003|0000000000304080|0000000000000003|0000000000304080|100.00
10112025|500002|0000000000003286|0000000016407491|0000000000006608|0000000032848681|049.73
10112025|500003|0000000000008605|0000000006628862|0000000000016198|0000000012490240|053.12
10112025|500008|0000000000015055|0000000014503235|0000000000026317|0000000025450377|057.21
10112025|500009|0000000000017209|0000000000552065|0000000000025119|0000000000809291|068.51
10112025|500012|0000000000032409|0000000001689806|0000000000047521|0000000002488653|068.20
10112025|500013|0000000000003906|0000000000015985|0000000000003906|0000000000015985|100.00
10112025|500014|0000000000008687|0000000000046650|0000000000010162|0000000000055983|085.49
10112025|500016|0000000000023992|0000000000193856|0000000000032765|0000000000265370|073.22
10112025|500020|0000000000006331|0000000000985421|0000000000012724|0000000001990466|049.76
10112025|500023|0000000000000012|0000000000003915|0000000000000017|0000000000005563|070.59
10112025|500027|0000000000000242|0000000001383067|0000000000000429|0000000002445847|056.41
10112025|500028|0000000000007658|0000000000230353|0000000000009832|0000000000299208|077.89
10112025|500031|0000000000452948|0000000226813711|0000000000459924|0000000229803127|098.48
10112025|500032|0000000000287196|0000000006183330|0000000000489708|0000000010650551|058.65
10112025|500033|0000000000004497|0000000081604586|0000000000010856|0000000199939366|041.42
10112025|500034|0000000000237187|0000000257442770|0000000000392999|0000000423983779|060.35
10112025|500038|0000000000043730|0000000020174836|0000000000162379|0000000073738556|026.93
10112025|500039|0000000000025177|0000000020193213|0000000000063917|0000000050550814|039.39
10112025|500040|0000000000001978|0000000003426094|0000000000005500|0000000009700122|035.96
10112025|500041|0000000000000010|0000000000036590|0000000000000012|0000000000043690|083.33
10112025|500042|0000000000000316|0000000001422158|0000000000000471|0000000002105364|067.09
10112025|500043|0000000000007198|0000000007552862|0000000000010762|0000000011307133|066.88
10112025|500048|0000000000006165|0000000012377779|0000000000016066|0000000032498913|038.37
10112025|500049|0000000000536682|0000000223635390|0000000000822641|0000000342657016|065.24
10112025|500052|0000000000019879|0000000001903017|0000000000025471|0000000002459902|078.05
10112025|500058|0000000000013581|0000000000173294|0000000000015716|0000000000198779|086.42
10112025|500059|0000000000000265|0000000000002945|0000000000000484|0000000000005218|054.75
10112025|500060|0000000000001978|0000000000302437|0000000000002427|0000000000372510|081.50
10112025|500067|0000000000005814|0000000010290490|0000000000011936|0000000020916778|048.71
10112025|500068|0000000000000106|0000000001409938|0000000000000137|0000000001835436|077.37
10112025|500069|0000000000000042|0000000000014264|0000000000000055|0000000000018647|076.36
10112025|500074|0000000000004052|0000000000285748|0000000000004949|0000000000351506|081.88
10112025|500078|0000000000000800|0000000000267000|0000000000001069|0000000000360438|074.84
10112025|500083|0000000000021898|0000000000595786|0000000000021898|0000000000595786|100.00
10112025|500084|0000000000017859|0000000003080678|0000000000041029|0000000007121942|043.53
10112025|500085|0000000000046989|0000000022030793|0000000000073892|0000000034898197|063.59
10112025|500086|0000000000031373|0000000011887230|0000000000055301|0000000020936768|056.73
10112025|500087|0000000000029256|0000000044286270|0000000000040527|0000000061300532|072.19
10112025|500089|0000000000000059|0000000000029500|0000000000000059|0000000000029500|100.00
10112025|500092|0000000000001173|0000000005509054|0000000000002230|0000000010521249|052.60
10112025|500093|0000000000038520|0000000028425834|0000000000059184|0000000043445648|065.09
10112025|500096|0000000000033517|0000000017278014|0000000000051357|0000000026536534|065.26
10112025|500097|0000000000002991|0000000000991025|0000000000002991|0000000000991025|100.00
10112025|500101|0000000000015090|0000000004989509|0000000000037908|0000000012514705|039.81
10112025|500103|0000000000344871|0000000094218758|0000000000867743|0000000234245282|039.74
10112025|500104|0000000000034395|0000000016568072|0000000000060036|0000000028954409|057.29
10112025|500106|0000000000266490|0000000014547690|0000000000457064|0000000025035345|058.30
10112025|500108|0000000000054971|0000000002225776|0000000000067422|0000000002756477|081.53
10112025|500109|0000000000172537|0000000029443440|0000000000485784|0000000083898095|035.52
10112025|500110|0000000000070575|0000000070515012|0000000000198835|0000000202491111|035.49
10112025|500112|0000000000166429|0000000158415444|0000000000387727|0000000369555287|042.92
10112025|500113|0000000000651623|0000000094126943|0000000001550107|0000000223316886|042.04
10112025|500114|0000000000005808|0000000022079112|0000000000009604|0000000036491840|060.47
10112025|500116|0000000000506639|0000000050106598|0000000000694859|0000000069116339|072.91
10112025|500117|0000000000058375|0000000003983510|0000000000121439|0000000008306466|048.07
10112025|500119|0000000000014266|0000000001913784|0000000000024775|0000000003390369|057.58
10112025|500120|0000000000002660|0000000000748790|0000000000003371|0000000000921724|078.91
10112025|500123|0000000000000312|0000000003068598|0000000000000484|0000000004794896|064.46
10112025|500124|0000000000006992|0000000008379563|0000000000016253|0000000019520582|043.02
10112025|500125|0000000000004288|0000000004393271|0000000000009647|0000000009942400|044.45
10112025|500126|0000000000000189|0000000001122320|0000000000000320|0000000001888459|059.06
10112025|500128|0000000000113489|0000000009723738|0000000000197863|0000000017161469|057.36
10112025|500133|0000000000000068|0000000000329610|0000000000000120|0000000000580650|056.67
10112025|500135|0000000000026275|0000000005040859|0000000000040448|0000000007823938|064.96
10112025|500136|0000000000002128|0000000000222908|0000000000002476|0000000000261406|085.94
10112025|500142|0000000000002542|0000000000026179|0000000000002542|0000000000026179|100.00
10112025|500143|0000000000000425|0000000000080580|0000000000000508|0000000000096162|083.66
10112025|500144|0000000000026806|0000000021298708|0000000000043307|0000000034337060|061.90
10112025|500147|0000000000001943|0000000010464513|0000000000002759|0000000014960768|070.42
10112025|500148|0000000000000211|0000000000111525|0000000000000307|0000000000162401|068.73
10112025|500150|0000000000000039|0000000000212211|0000000000000065|0000000000356911|060.00
10112025|500151|0000000000000153|0000000000005166|0000000000000153|0000000000005166|100.00
10112025|500153|0000000000001588|0000000000130725|0000000000002295|0000000000190231|069.19
10112025|500159|0000000000000428|0000000000052216|0000000000000453|0000000000055198|094.48
