DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
18112025|511507|0000000000001657|0000000000072030|0000000000001657|0000000000072030|100.00
18112025|511509|0000000000020225|0000000000646594|0000000000027546|0000000000881019|073.42
18112025|511523|0000000000016203|0000000000286956|0000000000016981|0000000000298129|095.42
18112025|511525|0000000000061563|0000000000131745|0000000000095962|0000000000205244|064.15
18112025|511533|0000000000002080|0000000000108366|0000000000002080|0000000000108366|100.00
18112025|511535|0000000000000544|0000000000019856|0000000000001081|0000000000037554|050.32
18112025|511539|0000000000015761|0000000000241459|0000000000017443|0000000000252134|090.36
18112025|511543|0000000000003671|0000000000137124|0000000000003671|0000000000137124|100.00
18112025|511549|0000000000001885|0000000000179113|0000000000002282|0000000000216437|082.60
18112025|511551|0000000000005620|0000000001798681|0000000000009446|0000000003038159|059.50
18112025|511557|0000000003313084|0000000027034766|0000000004426770|0000000037127160|074.84
18112025|511559|0000000000000076|0000000000019076|0000000000000094|0000000000023574|080.85
18112025|511571|0000000000000011|0000000000001176|0000000000000011|0000000000001175|100.00
18112025|511577|0000000000001731|0000000000028926|0000000000001731|0000000000028474|100.00
18112025|511585|0000000000001110|0000000000005616|0000000000001110|0000000000005616|100.00
18112025|511589|0000000000005793|0000000000106070|0000000000009272|0000000000169691|062.48
18112025|511593|0000000000002563|0000000000057265|0000000000002563|0000000000057265|100.00
18112025|511601|0000000000002148|0000000000021244|0000000000002820|0000000000027440|076.17
18112025|511605|0000000000026653|0000000002659970|0000000000064327|0000000006386938|041.43
18112025|511609|0000000000006146|0000000000161026|0000000000006152|0000000000161182|099.90
18112025|511611|0000000000007110|0000000000036901|0000000000007111|0000000000038093|099.99
18112025|511626|0000000000000283|0000000000064821|0000000000000283|0000000000064821|100.00
18112025|511628|0000000000029738|0000000001386683|0000000000142107|0000000006635705|020.93
18112025|511630|0000000000003515|0000000000032233|0000000000004053|0000000000037728|086.73
18112025|511636|0000000000057883|0000000000127343|0000000000074430|0000000000161513|077.77
18112025|511644|0000000000002184|0000000000847282|0000000000002184|0000000000847282|100.00
18112025|511654|0000000000006085|0000000000432340|0000000000006818|0000000000488049|089.25
18112025|511658|0000000000011306|0000000000224877|0000000000011498|0000000000233949|098.33
18112025|511664|0000000000000557|0000000000010719|0000000000000557|0000000000010719|100.00
18112025|511672|0000000000084222|0000000003031992|0000000000105677|0000000003842871|079.70
18112025|511676|0000000000001461|0000000000250197|0000000000001819|0000000000311878|080.32
18112025|511692|0000000000003416|0000000000028080|0000000000003948|0000000000032209|086.52
18112025|511700|0000000001417942|0000000000779869|0000000001417942|0000000000779868|100.00
18112025|511702|0000000000005729|0000000000928098|0000000000006145|0000000000960122|093.23
18112025|511710|0000000000002510|0000000000008333|0000000000002510|0000000000008333|100.00
18112025|511714|0000000000005886|0000000001604230|0000000000012582|0000000003484023|046.78
18112025|511716|0000000000025140|0000000000162419|0000000000025140|0000000000162419|100.00
18112025|511724|0000000000004473|0000000000046609|0000000000005358|0000000000056317|083.48
18112025|511726|0000000000016556|0000000000157779|0000000000027281|0000000000268180|060.69
18112025|511728|0000000000000159|0000000000003498|0000000000000159|0000000000003529|100.00
18112025|511742|0000000000314366|0000000058220584|0000000000403752|0000000075314835|077.86
18112025|511754|0000000000002732|0000000000298471|0000000000016438|0000000001794723|016.62
18112025|511756|0000000000000007|0000000000000289|0000000000000007|0000000000000289|100.00
18112025|511758|0000000000001226|0000000000084141|0000000000001524|0000000000103886|080.45
18112025|511764|0000000000004195|0000000000188062|0000000000005605|0000000000249010|074.84
18112025|511766|0000000000000335|0000000000093817|0000000000000462|0000000000128580|072.51
18112025|511768|0000000000007250|0000000000754363|0000000000022930|0000000002356323|031.62
18112025|512008|0000000000012343|0000000003563425|0000000000023253|0000000006793351|053.08
18112025|512014|0000000000000406|0000000000369301|0000000000000406|0000000000369301|100.00
18112025|512018|0000000000102043|0000000001007165|0000000000111709|0000000001118774|091.35
18112025|512020|0000000000000018|0000000000238949|0000000000000037|0000000000495022|048.65
18112025|512025|0000000000013439|0000000000591182|0000000000022536|0000000000996960|059.63
18112025|512036|0000000000000491|0000000000086222|0000000000000491|0000000000086222|100.00
18112025|512038|0000000000001300|0000000000678730|0000000000001794|0000000000943410|072.46
18112025|512047|0000000000142525|0000000001014778|0000000000204589|0000000001486057|069.66
18112025|512048|0000000000106625|0000000000398778|0000000000123147|0000000000459460|086.58
18112025|512064|0000000000000122|0000000000007384|0000000000000122|0000000000007401|100.00
18112025|512065|0000000000000135|0000000000000441|0000000000000135|0000000000000441|100.00
18112025|512068|0000000000137936|0000000017552356|0000000000243206|0000000030861919|056.72
