SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5122.4,5180,5095,5170.55,5162.8,5124.15,1026,3640,18759743,
500003,"AEGIS LOGISTICS LTD.",A,STK,751.85,770.95,751.85,761.35,760,768.85,402,6980,5328925,
500008,"Amara Raja Energy & Mobility L",A,STK,945.05,948.85,940,940.45,940.45,946,2953,30061,28380698,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,27.95,28.2,27.65,27.78,27.78,27.76,217,22123,617325,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,48.95,49.7,48.01,49.37,49.69,48.82,345,29718,1455562,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.4,3.44,3.37,3.41,3.42,3.43,28,11161,37824,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,5.03,5.04,4.83,4.85,4.85,5.04,68,6459,31594,
500016,"ARUNA HOTELS LTD.",X,STK,8.67,8.77,8.5,8.75,8.75,8.9,21,5972,51350,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,138.6,141.6,137,137.45,137.45,140.3,520,17141,2378400,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,322,326,319.9,324.7,324.9,325.45,45,1641,532091,
500027,"ATUL LTD.",A,STK,5769.6,5813.8,5746.05,5752.1,5748.1,5769.6,108,301,1743234,
500028,"ATV PROJECTS INDIA LTD.",X,STK,36.18,38.39,36.18,37.46,37.68,37.08,327,138033,5234799,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,479.5,483.9,477.05,479.2,479.2,483.2,421,5908,2836020,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,19.75,20.15,19.68,19.78,19.77,19.76,507,181031,3599823,
500033,"FORCE MOTORS LTD.",A,STK,17789.65,17990,17500,17569.85,17590,17590.3,1275,3788,67248347,
500034,"BAJAJ FINANCE LIMITED",A,STK,1015.75,1030.7,1015.75,1029.05,1026.35,1020.1,7090,439482,450801656,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,444,446.9,440,441.6,441.25,444.65,539,11507,5102416,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,664.1,730,664.1,721,721,668.2,11597,440652,314660327,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1767.1,1810.05,1752.65,1778.5,1791,1767.1,563,3667,6534872,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3590,3613.45,3590,3601.7,3613.45,3588.05,6,7,25200,
500042,"BASF INDIA LTD.",A,STK,4088.2,4088.2,4041,4067.75,4067.75,4088.95,230,693,2812047,
500043,"BATA INDIA LTD.",A,STK,977.5,979.2,958.5,960.1,960.1,977.5,1414,10747,10409701,
500048,"BEML LTD.",A,STK,1775,1805,1761,1765.5,1765.5,1775.2,1866,17187,30613221,
500049,"BHARAT ELECTRONICS LTD.",A,STK,405.9,409.4,401.65,406.9,406.9,404.15,12428,924058,375322289,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,91.05,92.3,90.58,91.08,90.61,91.05,568,24822,2271666,
500058,"BIHAR SPONGE IRON LTD.",X,STK,12,12.31,11.73,11.77,11.99,11.86,67,13485,160724,
500059,"BIL VYAPAR LIMITED",T,STK,6.7,7.38,6.68,7.36,7.3,7.03,86,78137,525930,
500060,"Birla Cable Limited",B,STK,144.95,144.95,142.05,142.35,142.05,143.65,34,697,100070,
500067,"BLUE STAR LTD.",A,STK,1753.2,1761.6,1736,1752.8,1750.4,1750.1,856,88171,153711115,
500068,"DISA INDIA LTD.",B,STK,12649,12649,12431,12477.9,12640,12451,12,23,287102,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,304.9,305.1,300,305,305,304.9,31,1414,430706,
500074,"BPL LTD.",B,STK,61.42,62.5,60.7,61.01,60.71,61.7,183,2116,129819,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,301.3,302.7,300.7,301.8,301.8,302.65,28,209,63071,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,23.98,23.98,22.76,23.7,23.7,23.64,71,9079,212004,
500084,"CESC LTD.",A,STK,174.65,176.3,173.3,175.8,176.2,175.35,2465,91091,15965005,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,434.95,434.95,429.85,433.4,433.4,434.6,1645,32064,13866908,
500086,"EXIDE INDUSTRIES LTD.",A,STK,372,381.5,371.9,380.4,380.15,372.4,2555,207010,78383651,
500087,"CIPLA LTD.",A,STK,1502.4,1526,1502.4,1521.2,1521.2,1508.1,5633,82472,125177136,
500089,"DIC INDIA LTD.",B,STK,525,525,504,509.55,510.95,510,52,1146,584172,
500092,"CRISIL LTD.",A,STK,4466,4472.05,4380,4427.65,4433.3,4456.5,659,2479,10967639,
500093,"CG Power and Industrial Soluti",A,STK,664.1,667.5,660,661.2,662,664.1,1212,27137,18003367,
500096,"DABUR INDIA LTD.",A,STK,507,510.3,503,508.05,508.15,505.9,1199,33076,16791284,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,297.1,302,295,295.4,295.3,297.1,158,5338,1585278,
500101,"ARVIND LTD.",A,STK,340.55,343.8,336.9,337.4,338,342.1,311,11051,3748734,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,278.2,279.6,274.4,275.65,275.7,278.5,3212,400330,110814144,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,450.75,453.75,445.05,447.9,447.9,450.6,1016,38515,17242492,
500106,"IFCI LTD.",A,STK,50.27,50.43,49.6,49.72,49.7,50.33,2191,439513,21962491,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,37.5,37.74,37,37.03,37.06,37.5,346,56509,2104921,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,159.15,160.5,156.1,156.7,156.1,159.15,1114,137592,21849133,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,939.95,952,925.1,930.05,930.05,941.85,3095,102808,96702324,
500112,"STATE BANK OF INDIA",A,STK,951.7,952.55,944.1,948.05,948.05,951.4,29179,2062068,1954986431,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,131.8,134.25,131.65,132.15,132.15,132.05,5294,1456944,192894504,
500114,"TITAN COMPANY LIMITED",A,STK,3809.95,3830,3779.3,3800.2,3797.65,3814.55,2655,9148,34810638,
500116,"IDBI BANK LTD.",A,STK,97.6,98.6,97,97.65,97.85,97.6,2009,211338,20637017,
500117,"DCW LTD.",A,STK,57,58.13,56.17,57.07,57.01,56.9,291,37058,2118397,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,121.6,123.2,120.5,121.05,121.15,122.25,134,6586,801792,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,274.95,282,269.75,273.95,273.95,267.75,147,2759,762211,
500123,"ELANTAS BECK INDIA LTD.",B,STK,9126.2,9349.9,9126.2,9248.45,9248.45,9189.65,83,175,1616263,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1276.75,1282.55,1266.7,1277,1279.5,1280.55,3349,141505,179857502,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1016.5,1037.5,1016.5,1034.2,1037.5,1036.8,482,5277,5450573,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,5791.6,5866.9,5784.2,5846.4,5841.15,5802.85,29,71,413631,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,73.16,73.48,71.9,72.04,72.17,73.17,916,70613,5126050,
500133,"ESAB INDIA LTD.",A,STK,5772.6,5800,5749.95,5772,5767.75,5771.6,115,5284,30551888,
500135,"EPL LIMITED",A,STK,198.05,206.1,198.05,202.3,201.65,201.95,981,33518,6800243,
500136,"ESTER INDUSTRIES LTD.",B,STK,106.25,107.5,105,106,105.7,106.7,69,1577,167630,
500142,"FGP LTD.",X,STK,10.5,10.61,9.82,10.25,10.25,10.11,10,1270,12820,
500143,"PH CAPITAL LTD.",X,STK,191.05,195,191,191.7,191.55,193.7,26,405,77591,
500144,"FINOLEX CABLES LTD.",A,STK,743.7,749.3,736.75,740.55,744,741.9,1393,12772,9481678,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4995,4995,4700,4738.7,4738.7,4962.75,814,4164,20013220,
500148,"UFLEX LTD.",B,STK,477.7,486.9,476.9,476.95,476.95,477.7,32,1191,571000,
500150,"FOSECO INDIA LTD.",B,STK,5115.5,5115.5,5019.45,5019.45,5019.45,5154.1,4,51,256670,
500151,"GOLDEN TOBACCO LTD.",Z,STK,32.59,32.59,32.59,32.59,32.59,31.44,1,100,3259,
500153,"GANESH BENZOPLAST LTD.",B,STK,81.01,82.27,80.78,81.41,81.33,81.93,141,1386,112620,
500159,"METROGLOBAL LIMITED",X,STK,125,125,117.3,117.7,118,120,18,550,66859,
500160,"GTL LTD.",B,STK,8.17,8.24,8.01,8.18,8.2,8.17,113,69391,566800,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,2786.2,2828,2770,2780.95,2775,2784.8,780,7222,20204510,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1035,1042.9,1000.35,1008.3,1001,1036.45,186,4803,4875177,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,230.75,231,228.45,229.65,229.95,232.8,1158,20251,4650532,
500166,"GOODRICKE GROUP LTD.",X,STK,178,179,172,174.5,174.45,175.8,123,3448,599270,
500168,"GOODYEAR INDIA LTD.",B,STK,874.9,874.9,850,868.7,864,864.8,383,2397,2063492,
500170,"GTN INDUSTRIES LTD.",X,STK,20.7,22.3,20.7,21.82,22.2,22.75,40,1094,23441,
500171,"GHCL LTD.",A,STK,615.9,617,604.25,611.25,609.95,619.05,592,10931,6668499,
500173,"GFL LIMITED",B,STK,58.78,61.75,58.78,60.15,58.8,60.02,27,15822,971436,
500179,"HCL INFOSYSTEMS LTD.",B,STK,13.51,14.24,13.51,14.02,13.9,14,312,24870,349189,
500180,"HDFC BANK LTD.",A,STK,998.25,1004.75,992.55,997.25,997.25,1000.45,33466,1499772,1494860801,
500182,"HERO MOTOCORP LTD.",A,STK,6213.25,6351.85,6213.25,6340.75,6340.75,6211.4,3712,19613,124016395,
500183,"HFCL LIMITED",A,STK,69.01,72.27,68.7,70.42,70.42,68.82,5468,1413699,100503516,
500184,"Himadri Speciality Chemical Lt",A,STK,449.55,469.5,445.75,461.5,461.5,449.9,11243,832200,382517609,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",A,STK,26.4,27.44,25.55,25.99,25.99,26.45,7635,6071230,161136821,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,150.2,155.15,150.2,153.55,154.05,153.3,376,27228,4166115,
500187,"AGI GREENPAC LIMITED",A,STK,767.85,767.85,750.2,752.6,753,767.9,269,2515,1904271,
500188,"HINDUSTAN ZINC LTD.",A,STK,504.4,508,493,496.5,496.5,504.45,9221,351036,176118851,
500189,"NDL Ventures Limited",B,STK,96.5,98.9,94.5,94.82,94.82,96,71,1060,100800,
500191,"HMT LTD.",Z,STK,49.7,50.24,48.5,48.98,48.5,49.26,27,854,42123,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,2.04,2.06,1.9,1.96,1.96,2.04,22,3469,6851,
500193,"HLV LIMITED",B,STK,8.85,9.39,8.85,9.12,9.12,9.01,98,24524,222585,
500199,"I G PETROCHEMICALS LTD.",B,STK,390,398.85,385,398.7,398.65,391.6,30,2283,900383,
500201,"INDIA GLYCOLS LTD.",A,STK,1076.6,1117,1076.6,1088.3,1084,1084.5,1319,18068,19878902,
500202,"INDIA LEASE DEVELOPMENT LTD.",X,STK,8.5,8.5,8.1,8.1,8.1,8.5,9,4519,38410,
500206,"MARGO FINANCE LIMITED",X,STK,75.51,76.97,72,76.97,76.97,76.97,35,793,58442,
500207,"INDO RAMA SYNTHETICS (INDIA) L",B,STK,50.1,50.1,48.5,48.84,48.5,49.12,161,8359,409617,
500209,"INFOSYS LTD.",A,STK,1560.75,1599.75,1560.75,1597.8,1597.8,1578.3,55397,1501246,2393079772,
