DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
03022026|500002|0000000000008481|0000000048084726|0000000000018617|0000000105791624|045.56
03022026|500003|0000000001533875|0000001074019275|0000000001560255|0000001109066890|098.31
03022026|500008|0000000000013196|0000000011054949|0000000000034455|0000000029020622|038.30
03022026|500009|0000000000089537|0000000002421976|0000000000103473|0000000002836151|086.53
03022026|500012|0000000000035257|0000000001585155|0000000000047031|0000000002144828|074.97
03022026|500013|0000000000764369|0000000002163341|0000000000764369|0000000002163341|100.00
03022026|500014|0000000000002130|0000000000010139|0000000000003135|0000000000014903|067.94
03022026|500016|0000000000141382|0000000001166402|0000000000143686|0000000001189717|098.40
03022026|500020|0000000000047815|0000000005706721|0000000000107453|0000000012831141|044.50
03022026|500023|0000000000000142|0000000000044113|0000000000002040|0000000000639157|006.96
03022026|500027|0000000000003981|0000000024983164|0000000000009883|0000000062774695|040.28
03022026|500028|0000000000009380|0000000000335335|0000000000011937|0000000000429145|078.58
03022026|500031|0000000000012215|0000000005094877|0000000000029026|0000000012241693|042.08
03022026|500032|0000000000169232|0000000002765251|0000000000281629|0000000004608816|060.09
03022026|500033|0000000000003396|0000000067961262|0000000000005578|0000000110492261|060.88
03022026|500034|0000000000261747|0000000252520419|0000000000540558|0000000518014368|048.42
03022026|500038|0000000000006414|0000000002803881|0000000000013310|0000000005771911|048.19
03022026|500039|0000000000012305|0000000007565730|0000000000029061|0000000017837938|042.34
03022026|500040|0000000000009348|0000000011607412|0000000000019298|0000000024180478|048.44
03022026|500042|0000000000001087|0000000004085327|0000000000002386|0000000008916330|045.56
03022026|500043|0000000000005256|0000000004550120|0000000000010256|0000000009011915|051.25
03022026|500048|0000000000007788|0000000013566307|0000000000019691|0000000034717154|039.55
03022026|500049|0000000000844226|0000000370615214|0000000002000490|0000000884217821|042.20
03022026|500052|0000000000008305|0000000000688900|0000000000015393|0000000001275539|053.95
03022026|500058|0000000000013416|0000000000145832|0000000000013640|0000000000149186|098.36
03022026|500059|0000000000001017|0000000000007067|0000000000001017|0000000000007067|100.00
03022026|500060|0000000000004757|0000000000634584|0000000000005004|0000000000663509|095.06
03022026|500067|0000000000012421|0000000022560263|0000000000024773|0000000046574767|050.14
03022026|500068|0000000000000201|0000000002410272|0000000000000224|0000000002663749|089.73
03022026|500069|0000000000000049|0000000000012794|0000000000000085|0000000000022436|057.65
03022026|500074|0000000000003003|0000000000178379|0000000000004746|0000000000281576|063.27
03022026|500078|0000000000000097|0000000000028174|0000000000000131|0000000000038509|074.05
03022026|500083|0000000000009371|0000000000200165|0000000000014811|0000000000323133|063.27
03022026|500084|0000000000042981|0000000006337549|0000000000121511|0000000017778806|035.37
03022026|500085|0000000000026081|0000000011223959|0000000000049073|0000000021189385|053.15
03022026|500086|0000000000087020|0000000028538209|0000000000216428|0000000071052902|040.21
03022026|500087|0000000000074789|0000000098904714|0000000000116111|0000000154891534|064.41
03022026|500089|0000000000000035|0000000000019530|0000000000000054|0000000000029857|064.81
03022026|500092|0000000000070947|0000000342269613|0000000000073322|0000000352995445|096.76
03022026|500093|0000000000399217|0000000264102007|0000000000868727|0000000575190987|045.95
03022026|500096|0000000000023863|0000000011942239|0000000000039576|0000000019816179|060.30
03022026|500097|0000000000003083|0000000000867403|0000000000003938|0000000001104162|078.29
03022026|500101|0000000000085756|0000000030829282|0000000000216571|0000000079114123|039.60
03022026|500103|0000000000208368|0000000055853043|0000000000517441|0000000137844675|040.27
03022026|500104|0000000000101892|0000000045953292|0000000000247946|0000000112283037|041.09
03022026|500106|0000000000635176|0000000036027183|0000000001522330|0000000086658796|041.72
03022026|500108|0000000000064333|0000000002057370|0000000000126685|0000000004075684|050.78
03022026|500109|0000000000426671|0000000076459444|0000000001408028|0000000249139758|030.30
03022026|500110|0000000000025681|0000000021590017|0000000000053339|0000000045180351|048.15
03022026|500112|0000000000204924|0000000218090367|0000000000419714|0000000443949264|048.82
