SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5227.15,5260,5155,5165.35,5155,5239.55,564,1995,10373752,
500003,"AEGIS LOGISTICS LTD.",A,STK,750.6,750.6,726.95,730.7,731,741.6,401,7507,5536666,
500008,"Amara Raja Energy & Mobility L",A,STK,921,929,920.6,924.95,924.95,921.95,2337,25136,23222229,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,29.78,29.78,27.1,27.7,27.7,29.16,275,142905,4009736,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,49.03,49.24,48.1,48.19,48.19,49.21,442,33813,1639371,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.62,3.62,3.59,3.59,3.59,3.55,11,4311,15494,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.9,4.96,4.7,4.89,4.77,4.81,98,33543,160712,
500016,"ARUNA HOTELS LTD.",X,STK,8.79,8.89,8.53,8.86,8.89,8.71,24,1871,16531,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,129.4,135.85,128.95,131.2,131.2,129.35,1488,122756,16292491,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,324.1,328.7,321.3,325.05,325,321,66,2741,893630,
500027,"ATUL LTD.",A,STK,5712.15,5892,5693.8,5874.95,5805,5762.45,421,1432,8313669,
500028,"ATV PROJECTS INDIA LTD.",X,STK,37.79,39,37,37.51,37.89,37.68,140,39908,1514875,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,476.55,481.05,476.4,478.95,480.2,477.7,1119,8041,3850380,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,18.69,18.87,18.51,18.6,18.6,18.74,601,205770,3840211,
500033,"FORCE MOTORS LTD.",A,STK,17400,17424.55,17000,17059.25,17000,17339.3,1121,3407,58548138,
500034,"BAJAJ FINANCE LIMITED",A,STK,998.55,1010.95,995.5,999.8,999.8,998.5,5459,187486,188172976,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,443.95,444,439.3,440.85,439.4,443.4,359,9455,4173857,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,701.05,711.35,690.8,697.25,693.45,708.95,1250,17183,12007575,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1702.5,1761,1702.5,1746.9,1735,1702.5,1353,12894,22521594,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3600,3600,3600,3600,3600,3595,3,10,36000,
500042,"BASF INDIA LTD.",A,STK,3865.35,3891.95,3822.25,3832.65,3827,3898.35,320,1093,4198327,
500043,"BATA INDIA LTD.",A,STK,949.1,949.1,937.25,938.9,937.45,949.05,956,8515,8000994,
500048,"BEML LTD.",A,STK,1710.1,1718.95,1678,1685.6,1678,1706.45,688,6384,10831224,
500049,"BHARAT ELECTRONICS LTD.",A,STK,387.95,388.3,385.05,385.45,385.45,387.95,3847,201333,77750706,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,87.68,88.62,87.33,88.17,88.11,88.63,348,21532,1897908,
500058,"BIHAR SPONGE IRON LTD.",X,STK,11.35,11.56,10.81,11.02,11.02,11.17,80,9613,108186,
500059,"BIL VYAPAR LIMITED",T,STK,7.47,7.66,7.13,7.38,7.4,7.44,5,225,1637,
500060,"Birla Cable Limited",B,STK,131.2,135.9,131.2,134.55,134.6,134,82,2325,312598,
500067,"BLUE STAR LTD.",A,STK,1800.15,1830,1800.15,1826.35,1819.95,1814.8,693,5114,9309017,
500068,"DISA INDIA LTD.",B,STK,12010,12455,11703,12106.05,12100,12236.55,104,220,2648789,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,305,310,300.05,307.6,309.9,301.35,31,722,223045,
500074,"BPL LTD.",B,STK,56,56,53.75,54.07,54.07,56,95,1979,108713,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,300.3,302.6,293.95,295.1,293.95,303.15,66,406,121510,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,21.41,21.45,20.61,21.16,21.25,21.41,54,9419,197805,
500084,"CESC LTD.",A,STK,170.05,170.25,165.05,165.85,166.1,169.8,1462,61225,10232465,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,449.2,451.5,439.9,441.5,441.5,445.95,3526,120398,53589603,
500086,"EXIDE INDUSTRIES LTD.",A,STK,365.15,366.95,361.5,363.6,363.6,367.3,3353,111912,40704923,
500087,"CIPLA LTD.",A,STK,1493.1,1503.15,1491,1496.95,1497.45,1500,1879,14202,21228540,
500089,"DIC INDIA LTD.",B,STK,499.5,511.75,492,495.35,496,488,38,1275,631414,
500092,"CRISIL LTD.",A,STK,4440.1,4440.1,4383.35,4415.2,4410.4,4432.7,449,2118,9343269,
500093,"CG Power and Industrial Soluti",A,STK,675.15,690.95,666.95,669.55,668,672.85,3730,115202,78484989,
500096,"DABUR INDIA LTD.",A,STK,495.45,498.8,492.5,493.85,493.85,497.35,1128,17670,8756738,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,309.85,309.85,298,300.5,298.35,303.3,318,3534,1069702,
500101,"ARVIND LTD.",A,STK,317,318.85,314.15,315,314.5,317.05,233,5564,1759017,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,277.75,280.65,275.65,277.9,277.9,279.4,3715,227596,63226192,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,465.5,471.55,464.55,465.1,465.1,465.3,1750,85905,40151982,
500106,"IFCI LTD.",A,STK,47.97,48.32,46.96,47.13,47.09,47.94,1720,351689,16789276,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,36.7,36.9,35.63,35.76,35.86,36.85,608,104394,3784457,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,148.7,151,147.5,148.3,147.6,148.6,1225,116140,17287403,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,916.2,922.45,904.2,913.45,914.75,915.65,1411,39102,35679054,
500112,"STATE BANK OF INDIA",A,STK,965,978.5,965,975.9,975.9,961.4,15701,569861,555876597,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,129.5,130.5,129.05,130.25,130.3,129.8,2947,354316,46033259,
500114,"TITAN COMPANY LIMITED",A,STK,3928,3936.1,3890.2,3906.65,3908.55,3927.6,3644,89039,347786424,
500116,"IDBI BANK LTD.",A,STK,99.5,99.85,97.25,97.95,97.95,99.5,1292,255608,25183326,
500117,"DCW LTD.",A,STK,59,60,58.7,58.79,58.79,60.08,270,28177,1669837,
