SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5298,5370,4981,5041.3,5041.3,5298.8,2807,17683,91638050,
500003,"AEGIS LOGISTICS LTD.",A,STK,742.4,758,741.7,747.1,748.85,748.9,1391,11280,8458090,
500008,"Amara Raja Energy & Mobility L",A,STK,919.9,928,910,915,915,919.95,3652,42525,39125721,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,29.39,29.39,27.7,27.85,27.85,28.41,240,47446,1329410,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,50.99,50.99,48.5,49.2,49.2,50.28,346,36714,1826694,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.2,3.26,3.18,3.23,3.23,3.24,23,5304,17142,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.92,5.75,4.67,5.22,5.23,4.8,176,146046,774174,
500016,"ARUNA HOTELS LTD.",X,STK,8.55,8.55,8.3,8.53,8.53,8.68,23,1204,10106,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,127.5,129.8,123.7,124.25,124.5,127.55,574,40484,5105263,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,328.8,332,325,329.85,328.45,329.65,141,7136,2351978,
500027,"ATUL LTD.",A,STK,6127.1,6188,6045.05,6172.6,6175.6,6117.05,400,1350,8296461,
500028,"ATV PROJECTS INDIA LTD.",X,STK,43,43.99,41.31,42.87,42.9,42.88,464,100300,4340141,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,467.05,476.2,467.05,468.45,468.55,475.4,225,8832,4141072,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,18.39,18.39,18,18.03,18.03,18.35,802,163067,2953931,
500033,"FORCE MOTORS LTD.",A,STK,20561.1,20601.55,19829,20080.3,20080.3,20622.4,1079,4632,93925507,
500034,"BAJAJ FINANCE LIMITED",A,STK,969,978.15,965.15,971.8,971.8,969,12806,429941,417467758,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,437.8,438,424.6,427,427,437.7,561,16995,7302445,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,693.1,694.45,679.15,683.3,683.3,693.05,700,7819,5352441,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1668.35,1688.4,1624,1633.75,1638,1669.05,646,4187,6892922,
500042,"BASF INDIA LTD.",A,STK,3818.25,3824,3758.8,3794.65,3794.65,3818.25,342,1197,4534563,
500043,"BATA INDIA LTD.",A,STK,933.95,938.95,924,927.25,928,935.85,554,6194,5742015,
500048,"BEML LTD.",A,STK,1880.3,1880.3,1811.2,1820.75,1820.1,1859.75,1359,13226,24452313,
500049,"BHARAT ELECTRONICS LTD.",A,STK,415.6,422.9,414.05,415.65,415.65,415.6,22944,1003704,420117517,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,88.89,88.89,87.11,87.54,87.69,88.8,158,8521,750594,
500058,"BIHAR SPONGE IRON LTD.",X,STK,11.16,11.94,11.16,11.22,11.22,11.45,86,15455,175921,
500059,"BIL VYAPAR LIMITED",T,STK,7.25,7.49,7.12,7.49,7.49,7.49,10,4700,33720,
500060,"Birla Cable Limited",B,STK,134.05,137,134.05,134.95,135.5,135.9,44,3204,435912,
500067,"BLUE STAR LTD.",A,STK,1841.45,1860.3,1811.6,1819.3,1827.5,1841.4,4072,72179,132952574,
500068,"DISA INDIA LTD.",B,STK,12051,12252,12040.1,12081.75,12050,12050,14,22,266741,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,291.2,291.2,286.05,291,291,291.2,23,459,133259,
500074,"BPL LTD.",B,STK,69.5,69.5,63.1,63.52,63.52,65.28,196,5538,359078,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,284.2,284.2,276,279.25,279.3,281.15,40,289,81307,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,24.01,24.95,23.15,23.75,23.75,24.11,117,20106,484957,
500084,"CESC LTD.",A,STK,171.25,172.1,166.1,167.3,166.1,171.15,2781,180759,30631742,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,468,469.75,450.75,454.05,452.5,468.25,2875,88130,40491430,
500086,"EXIDE INDUSTRIES LTD.",A,STK,359.4,361.8,351.95,352.8,352.8,359.45,5601,167733,59616545,
500087,"CIPLA LTD.",A,STK,1469.45,1469.45,1458,1460.6,1460.6,1467.3,11163,811768,1188762411,
500092,"CRISIL LTD.",A,STK,4759.25,4759.25,4645,4719.2,4719.2,4726.15,1524,6036,28371421,
500093,"CG Power and Industrial Soluti",A,STK,640.05,660.95,594,612.65,612.65,636.8,15147,525101,336261826,
500096,"DABUR INDIA LTD.",A,STK,519.7,526.6,515,519.3,519.3,520.6,9995,1427149,744845853,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,288,290.3,285,285.55,285,290.35,102,2708,778748,
500101,"ARVIND LTD.",A,STK,309.65,317.95,298.9,300.35,299.9,309.65,624,22023,6715313,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,303.75,303.75,261.4,272.3,272.3,303.7,29788,2816862,785854238,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,476,476,449,451.7,451.7,476.35,5613,169581,77878763,
500106,"IFCI LTD.",A,STK,51.62,52.09,49.81,50.02,49.91,51.71,1755,420104,21337875,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,35.5,35.96,34.71,34.88,34.88,36.07,598,125389,4418113,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,147,147,141.65,142.9,142.9,146.7,2767,213276,30650341,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,822.4,822.4,785.15,791.75,791.75,816.65,1305,28144,22568121,
500112,"STATE BANK OF INDIA",A,STK,1005.15,1011.9,995.6,997.85,997,1007.1,52826,717133,717442996,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,150.8,151.5,143.5,146.5,146.5,150.45,16810,2023286,296821799,
500114,"TITAN COMPANY LIMITED",A,STK,4285.9,4304.9,4240,4247.2,4247.2,4272.9,6676,25824,110485477,
500116,"IDBI BANK LTD.",A,STK,107.1,108.15,103.5,104.55,104.55,108.15,7944,1506929,158709330,
500117,"DCW LTD.",A,STK,56.2,56.2,54.56,54.79,54.79,56.17,258,40994,2257611,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,121.1,123.05,120.9,121,120.9,123.5,84,4061,495184,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,266,270.25,260.4,261,261,266.9,26,412,109785,
