DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
18022026|977132|0000000000000009|0000000000087318|0000000000000009|0000000000087321|100.00
18022026|977144|0000000000000051|0000000005181104|0000000000000051|0000000005181103|100.00
18022026|977226|0000000000000007|0000000000713899|0000000000000007|0000000000712965|100.00
18022026|977227|0000000000000001|0000000000009299|0000000000000001|0000000000009299|100.00
18022026|977241|0000000000000015|0000000000146250|0000000000000015|0000000000146250|100.00
18022026|977249|0000000000000026|0000000000257400|0000000000000043|0000000000423591|060.47
18022026|977250|0000000000000010|0000000000097511|0000000000000010|0000000000097510|100.00
18022026|977289|0000000000000001|0000000000098450|0000000000000001|0000000000098450|100.00
18022026|977298|0000000000000074|0000000000699240|0000000000000080|0000000000756400|092.50
18022026|977309|0000000000000064|0000000000625920|0000000000000065|0000000000634388|098.46
18022026|977329|0000000000000001|0000000000009990|0000000000000001|0000000000009989|100.00
18022026|977331|0000000000000001|0000000000099000|0000000000000001|0000000000099000|100.00
18022026|977367|0000000000000002|0000000000019650|0000000000000002|0000000000019650|100.00
18022026|977379|0000000000000017|0000000001682769|0000000000000017|0000000001681746|100.00
18022026|977380|0000000000000001|0000000000099199|0000000000000001|0000000000099198|100.00
18022026|977383|0000000000000001|0000000000009000|0000000000000001|0000000000009000|100.00
18022026|977411|0000000000000001|0000000000009700|0000000000000001|0000000000009700|100.00
18022026|977413|0000000000000001|0000000000009453|0000000000000001|0000000000009452|100.00
18022026|977417|0000000000000001|0000000000101995|0000000000000001|0000000000101995|100.00
18022026|977431|0000000000000001|0000000000100046|0000000000000001|0000000000100046|100.00
18022026|977440|0000000000000015|0000000001503227|0000000000000015|0000000001503792|100.00
18022026|977468|0000000000000003|0000000000303553|0000000000000003|0000000000303552|100.00
18022026|977474|0000000000000001|0000000000101784|0000000000000001|0000000000101783|100.00
18022026|977477|0000000000000022|0000000000220223|0000000000000022|0000000000220351|100.00
18022026|977512|0000000000000003|0000000000300000|0000000000000003|0000000000300000|100.00
18022026|977531|0000000000000002|0000000000199078|0000000000000002|0000000000199078|100.00
18022026|977532|0000000000000056|0000000005611480|0000000000000056|0000000005618042|100.00
18022026|500002|0000000000001860|0000000010939311|0000000000003511|0000000020514460|052.98
18022026|500003|0000000000003302|0000000002288947|0000000000005003|0000000003470964|066.00
18022026|500008|0000000000005529|0000000004720108|0000000000011246|0000000009525992|049.16
18022026|500009|0000000000064546|0000000001774370|0000000000086627|0000000002385929|074.51
18022026|500012|0000000000023262|0000000001007478|0000000000031870|0000000001372818|072.99
18022026|500013|0000000000006201|0000000000021827|0000000000006201|0000000000021827|100.00
18022026|500014|0000000000002133|0000000000009919|0000000000002603|0000000000011948|081.94
18022026|500016|0000000000001494|0000000000012535|0000000000001496|0000000000012196|099.87
18022026|500020|0000000000010120|0000000001215918|0000000000020698|0000000002495616|048.89
18022026|500023|0000000000002495|0000000000753740|0000000000002796|0000000000835228|089.23
18022026|500027|0000000000000129|0000000000855774|0000000000000362|0000000002394692|035.64
18022026|500028|0000000000005823|0000000000204679|0000000000007818|0000000000276706|074.48
18022026|500031|0000000000002002|0000000000768568|0000000000003162|0000000001209975|063.31
18022026|500032|0000000000118637|0000000001925479|0000000000188534|0000000003079313|062.93
18022026|500033|0000000000008726|0000000219982897|0000000000020327|0000000523439653|042.93
18022026|500034|0000000000878785|0000000899700083|0000000000921569|0000000939836051|095.36
