SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5201.15,5263.8,5201.15,5211.1,5216.45,5204.1,1155,7016,36727096,
500003,"AEGIS LOGISTICS LTD.",A,STK,733.95,739,724.4,725.2,724.4,733.9,376,8041,5875205,
500008,"Amara Raja Energy & Mobility L",A,STK,935,937.45,924,925.4,925.4,932.05,3295,36316,33775653,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,31.5,32.19,30.8,31.06,31.2,31.64,351,52542,1646743,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,49.16,49.4,48.56,48.65,48.65,49.16,323,45941,2246228,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.62,3.65,3.51,3.53,3.51,3.58,38,19628,70757,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.91,4.91,4.69,4.8,4.78,4.79,61,14831,71717,
500016,"ARUNA HOTELS LTD.",X,STK,8.61,8.88,8.5,8.86,8.86,8.61,20,4351,37474,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,133.25,135.25,131.3,131.65,131.35,133.25,379,23974,3182704,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,328,328,315.75,319.05,319,320,60,4912,1576542,
500027,"ATUL LTD.",A,STK,6063.05,6078,6025,6044.45,6033,6087.85,233,870,5258607,
500028,"ATV PROJECTS INDIA LTD.",X,STK,41.69,42.45,40.06,40.49,40.49,42.76,299,40021,1636489,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,482,487.75,479.45,485.05,485,484.75,108,2440,1182984,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,18.86,19.06,18.52,18.57,18.57,18.86,703,176947,3321579,
500033,"FORCE MOTORS LTD.",A,STK,18556.55,18556.55,18300,18353.3,18346,18445.5,526,1465,26962894,
500034,"BAJAJ FINANCE LIMITED",A,STK,1015.9,1037.45,1006,1014.85,1014.85,1011.4,11483,402310,412722617,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,440.35,444,438.25,440.65,439.05,442.5,295,4505,1989557,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,701.05,702.7,695.6,698.65,698.5,701.7,582,9427,6583747,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1721.45,1742.55,1690,1696.75,1695.05,1721.5,929,21445,36560858,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3594.6,3595.4,3594.6,3595.4,3595.4,3594.55,2,4,14380,
500042,"BASF INDIA LTD.",A,STK,3916.05,3924.95,3870,3906.25,3911.5,3916.3,255,1225,4768086,
500043,"BATA INDIA LTD.",A,STK,956,964.5,945.1,947.7,953.45,950.65,832,15156,14425900,
500048,"BEML LTD.",A,STK,1830.55,1874,1829.3,1867.65,1860.15,1837.5,3480,33182,61556636,
500049,"BHARAT ELECTRONICS LTD.",A,STK,399,403.75,397.8,400.05,400.05,399.35,23058,656660,263607276,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,89.6,91.59,89.53,90.4,89.92,89.57,461,35967,3248281,
500058,"BIHAR SPONGE IRON LTD.",X,STK,11.3,11.94,11.05,11.24,11.2,11.52,98,16530,188050,
500059,"BIL VYAPAR LIMITED",T,STK,7.7,7.73,7.62,7.62,7.62,7.61,6,611,4697,
500060,"Birla Cable Limited",B,STK,136.2,137,135.3,136.05,136.15,136.85,53,2893,395545,
