SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5085.05,5097.65,5029.5,5055,5066.95,5090.7,2554,9236,46757883,
500003,"AEGIS LOGISTICS LTD.",A,STK,764.65,774.4,756.25,761.05,757.9,764.7,529,8415,6438774,
500008,"Amara Raja Energy & Mobility L",A,STK,953.8,957,940,953.7,953.7,953.7,1673,17490,16575465,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,31.2,31.2,28.35,29.08,29.08,30.33,427,73390,2183481,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,50.06,52.4,50.04,50.28,50.25,50.52,391,36037,1823347,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.49,3.49,3.43,3.48,3.48,3.49,15,4104,14177,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.85,5.09,4.56,4.85,4.88,4.75,103,18545,90730,
500016,"ARUNA HOTELS LTD.",X,STK,9.03,9.03,8.5,8.8,8.57,8.73,34,9817,86152,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,144.05,146,141.25,142.6,143.45,145.85,446,37787,5402122,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,327.5,332.1,326.35,326.35,326.35,331.45,40,1335,440529,
500027,"ATUL LTD.",A,STK,5975.5,5989.5,5895,5914.3,5911.5,5975.5,509,1702,10081102,
500028,"ATV PROJECTS INDIA LTD.",X,STK,37,37.8,36.08,37.05,37.05,35.72,331,98412,3645277,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,487.45,529.9,481.6,487.4,487.4,488.7,5008,133273,68317128,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,20.73,20.91,20.34,20.45,20.45,20.72,704,150038,3087903,
500033,"FORCE MOTORS LTD.",A,STK,16931.6,16993.25,16600.55,16721.55,16721.55,16931.6,1607,5375,90093566,
500034,"BAJAJ FINANCE LIMITED",A,STK,1001.2,1009.5,992,993.95,993.95,1004.95,8732,354225,354343545,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,449.55,455.65,445,452.1,452.1,450.6,882,18274,8213560,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,710.55,716,684.05,690.4,692.7,708.25,3338,84964,59346895,
