SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5256.25,5269,5226.4,5240.1,5240.1,5256.2,1021,4505,23614404,
500003,"AEGIS LOGISTICS LTD.",A,STK,765.15,776,759.8,762.7,762.7,768.8,823,13181,10134094,
500008,"Amara Raja Energy & Mobility L",A,STK,1013.8,1013.85,988,990.5,993.4,1008.7,1096,10078,10050233,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,32.11,32.55,32.1,32.29,32.55,32.29,157,19953,645714,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,55.85,55.85,54.6,54.85,54.85,54.67,461,67184,3690568,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,4.28,4.29,4.17,4.17,4.17,4.25,12,1256,5275,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,5.8,6.2,5.46,5.7,5.66,5.68,122,81143,475102,
500016,"ARUNA HOTELS LTD.",X,STK,8.72,9.18,8.72,8.88,8.72,8.73,47,22584,201363,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,165.95,165.95,161,161.6,161,164.75,452,20541,3342793,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,330.05,338.5,330.05,337.65,337.65,333,45,428,143495,
500027,"ATUL LTD.",A,STK,5904.5,5960,5887.05,5890.75,5887.05,5904.5,149,563,3337300,
500028,"ATV PROJECTS INDIA LTD.",X,STK,32,32.6,31,31.72,31.72,32.25,165,11226,356550,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,508,512.95,502,505.25,505.1,503,437,10045,5075505,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,22.49,22.5,21.9,21.95,21.95,22.46,512,154935,3424474,
500033,"FORCE MOTORS LTD.",A,STK,18560,18731.25,18040,18302.1,18302.1,18417.4,1584,5760,105633253,
500034,"BAJAJ FINANCE LIMITED",A,STK,1044,1060.45,1035.5,1056.95,1055,1042.9,4855,138003,145146163,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,456.85,462.95,449,449.95,449.95,461.55,841,34696,15685262,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,736.05,833,716.75,819.4,819.4,733.05,30554,1231242,1001111079,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1868.8,1885.7,1840,1859.25,1858.1,1874.55,355,2524,4702378,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3680,3680,3570,3582.05,3582.05,3587,7,19,68204,
500042,"BASF INDIA LTD.",A,STK,4461,4470.2,4410,4448.25,4442.5,4447.7,122,529,2346340,
500043,"BATA INDIA LTD.",A,STK,1072.05,1079,1063.6,1067.25,1067.25,1071.4,993,12412,13259826,
500048,"BEML LTD.",A,STK,2207.05,2207.05,2121,2142.9,2153.5,2183.85,1816,21863,47075612,
500049,"BHARAT ELECTRONICS LTD.",A,STK,419.7,422.45,414.5,415.1,415.1,422.25,8870,419926,175309827,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,98.64,98.68,97.75,97.87,97.75,98.7,275,11686,1145761,
500058,"BIHAR SPONGE IRON LTD.",X,STK,12.44,12.9,12.26,12.68,12.76,12.44,78,7703,97125,
500059,"BIL VYAPAR LIMITED",B,STK,11.36,11.73,11.36,11.37,11.73,11.87,3,77,875,
500060,"Birla Cable Limited",B,STK,159.3,159.45,156.35,157.35,157,159.3,85,1401,220811,
500067,"BLUE STAR LTD.",A,STK,1909.9,1932.3,1885.75,1917,1893.35,1932.85,1376,7284,13897938,
500068,"DISA INDIA LTD.",B,STK,13789.95,13790,13503,13543.45,13505,13789.95,45,88,1198942,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,336.15,336.15,332,335,335,336.15,17,105,35142,
500074,"BPL LTD.",B,STK,75.6,75.6,72.7,72.92,72.9,75.57,135,5613,414317,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,359.95,359.95,336.95,340.15,340,346.7,185,831,285355,
500083,"CENTURY EXTRUSIONS LTD.",T,STK,29.25,29.25,27.2,28.47,28.99,27.9,74,17234,486538,
500084,"CESC LTD.",A,STK,179.15,182.8,179.15,182.25,182.25,179.75,1727,76555,13915682,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,490.95,490.95,479.2,481.15,481.15,488.2,1674,67863,32665801,
500086,"EXIDE INDUSTRIES LTD.",A,STK,382.8,383.9,378.9,379.6,379.6,383.3,4148,105151,40013953,
500087,"CIPLA LTD.",A,STK,1517.8,1524,1498.2,1503.55,1505.8,1511.6,6173,204051,306550958,
500092,"CRISIL LTD.",A,STK,4960.25,4960.25,4765.25,4778.35,4784.95,4862.95,349,1068,5164416,
500093,"CG Power and Industrial Soluti",A,STK,745.35,757.25,740,747.5,748,745.4,5385,124924,93630171,
500096,"DABUR INDIA LTD.",A,STK,501.5,519.8,501.5,517,517,503.35,6382,484995,249283806,
500097,"DALMIA BHARAT SUGAR AND INDUST",T,STK,331.4,345,331.4,343.35,340,331.35,103,2726,924621,
500101,"ARVIND LTD.",A,STK,320,323,315.4,317.4,317.4,319.95,278,6026,1927534,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,264.1,268.4,263.95,267.2,267.2,265,13444,791975,211116088,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,484.25,491.2,482.75,484.8,484.8,483.9,3195,116841,56848290,
500106,"IFCI LTD.",A,STK,57.41,57.54,55.91,56.22,56.22,57.34,3556,749193,42275148,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,42.53,42.76,41.71,41.88,41.94,42.53,388,109905,4651838,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,168.2,180.35,166.8,175.9,175.9,168.55,14145,2322596,408726843,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,952.65,996.95,945,981.95,981.95,953.15,19675,693047,681086432,
500112,"STATE BANK OF INDIA",A,STK,952.25,959,941.35,957.05,957.05,950.25,25089,948033,901414367,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,138.2,140.8,136.45,138.1,138.1,138,11378,3805310,526113857,
500114,"TITAN COMPANY LIMITED",A,STK,3738.9,3826,3720.25,3812.85,3812.85,3727.8,13602,115525,438926994,
500116,"IDBI BANK LTD.",A,STK,101.65,101.65,98.95,99.2,99.2,101.55,4459,705771,70530271,
500117,"DCW LTD.",A,STK,62.78,71.49,62.6,68.11,68.11,62.94,6735,1438744,98968051,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,135,136.5,134.4,135,135,136.05,122,4835,654269,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,267.95,276.55,263.1,267.95,267.2,269.6,72,783,210765,
500123,"ELANTAS BECK INDIA LTD.",B,STK,9560.1,9989.75,9444,9880.95,9899,9647.6,162,511,4983549,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1197.45,1204,1193.2,1200.8,1200.8,1196.45,4166,44334,53085298,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1050.05,1064,1044.5,1048,1044.5,1059.65,551,3802,3995641,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,6100,6125,6019,6057.15,6056.1,6089.1,172,388,2360367,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,90.24,91.44,88.96,89.51,89.51,90.82,676,74823,6720377,
500133,"ESAB INDIA LTD.",A,STK,4889.55,4923.65,4856,4888.5,4888.5,4887.05,182,597,2919762,
500135,"EPL LIMITED",A,STK,205.75,205.75,201.5,202.55,202.25,204.55,546,28112,5711845,
