SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,6314,6417.45,6279,6336.2,6338.2,6312.45,4584,17504,111077905,
500003,"AEGIS LOGISTICS LTD.",A,STK,627.85,627.85,607.6,609.55,614,620.05,2992,36554,22442460,
500008,"Amara Raja Energy & Mobility L",A,STK,781.85,788,776,784.3,784.3,777.8,3465,72202,56603551,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,28.69,29.19,27.4,28.1,28.1,28.61,357,115911,3315910,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,37.61,38.67,37.61,38.15,38.1,38.03,305,62273,2380831,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.39,3.39,3.39,3.39,3.39,3.45,17,1700,5763,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,4.22,4.22,4.11,4.17,4.17,4.22,45,5015,20905,
500016,"ARUNA HOTELS LTD.",X,STK,7.79,7.79,7.41,7.69,7.7,7.75,52,1427,11008,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,105.15,108.35,105.15,107.35,107.35,105.15,714,45214,4849234,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,292.3,304.5,292.3,299.65,301.7,293.7,65,1192,360204,
500027,"ATUL LTD.",A,STK,6180.05,6400,6180.05,6321.05,6321.05,6191.05,305,1316,8299588,
500028,"ATV PROJECTS INDIA LTD.",X,STK,30.98,31.69,29.04,29.97,29.71,29.79,220,28599,871043,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,343.3,351.05,340,349.05,346.1,342.25,591,27698,9619414,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,15.94,16.23,15.76,15.96,15.96,15.76,944,457117,7352786,
500033,"FORCE MOTORS LTD.",A,STK,20977.5,21945,20977.5,21557.75,21500,21014.25,3888,12847,278039622,
500034,"BAJAJ FINANCE LIMITED",A,STK,878.9,893.35,858.2,879.7,879.7,868.6,23356,935374,812845697,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,471.3,486.25,469,476.85,486,466.9,729,14634,7025160,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,574.35,589,571.9,572.75,572.5,576.05,1219,29527,17054661,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1144.45,1244.95,1120,1217.65,1224.9,1121.45,4156,54367,65788369,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3578.2,3649.95,3578.2,3640.85,3627.2,3589.2,7,13,46874,
500042,"BASF INDIA LTD.",A,STK,3445.55,3509.65,3417.65,3430.45,3417.65,3406.5,436,2083,7200518,
500043,"BATA INDIA LTD.",A,STK,675,687.45,671.05,672.85,672.85,670.8,992,16697,11315905,
500048,"BEML LTD.",A,STK,1529,1576.05,1520,1560.25,1560.25,1511.05,1275,13331,20746558,
500049,"BHARAT ELECTRONICS LTD.",A,STK,445.05,447.7,440.55,442.5,442.5,439.65,23069,845646,374957827,
500051,"BHAGAWATI GAS LIMITED",X,STK,2.11,2.11,2.11,2.11,2.11,1.92,6,1428,3013,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,81.02,89.57,81.02,87.94,87.9,81.5,683,82237,7209084,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,10.92,10.92,10.36,10.43,10.43,10.9,176,86274,908575,
500059,"BIL VYAPAR LIMITED",T,STK,6.17,6.17,5.92,5.92,5.92,6.17,26,2369,14169,
500060,"Birla Cable Limited",B,STK,132.6,136.8,131.6,132.25,132.25,129.8,63,5498,737484,
500067,"BLUE STAR LTD.",A,STK,1835,1851.7,1803.8,1818.65,1816,1816.65,1959,15066,27439379,
500068,"DISA INDIA LTD.",B,STK,11798.95,11850,11500,11550,11550,11411.2,32,121,1407302,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,259.5,263.5,252.7,262.85,262.85,256.6,28,1437,372561,
500074,"BPL LTD.",B,STK,48.87,50.35,47.79,49.46,49.9,47.91,123,7139,351552,
