SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,"ABB INDIA LIMITED",A,STK,5060.1,5204.2,5050.8,5198.15,5197.15,5060.05,1071,6573,33973682,
500003,"AEGIS LOGISTICS LTD.",A,STK,766.9,770.25,758,761.35,762.35,766.85,874,9389,7185095,
500008,"Amara Raja Energy & Mobility L",A,STK,945.05,951.45,941.05,949.55,949.55,945.8,2622,34765,32979120,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,29.1,29.95,28.41,29,28.81,29.22,447,57312,1668422,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,49.51,50.83,49.51,50.37,50.23,50,340,19647,986375,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,3.45,3.46,3.39,3.42,3.42,3.45,24,3267,11156,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,5.24,5.38,4.64,4.97,4.95,5.16,102,26647,132660,
500016,"ARUNA HOTELS LTD.",X,STK,8.5,8.94,8.4,8.4,8.4,8.28,36,7359,62706,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,144.2,146.7,143.9,145.95,145.95,143.3,281,24448,3557042,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,329.55,329.55,322.15,327.45,324.55,329.95,27,1342,440769,
500027,"ATUL LTD.",A,STK,5970.5,5993,5851,5928.95,5942,5959.55,214,815,4843699,
500028,"ATV PROJECTS INDIA LTD.",X,STK,36.55,38.48,36.55,37.28,37.47,37.27,149,23252,876947,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,489.25,491.85,486.55,487.9,487.5,489.05,710,13253,6472135,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,20.3,21.18,20.3,20.91,20.91,20.36,624,231419,4792868,
500033,"FORCE MOTORS LTD.",A,STK,16800.25,17184.55,16800.25,16976.95,16976.95,16797.25,1039,3244,55182740,
500034,"BAJAJ FINANCE LIMITED",A,STK,986,1012.8,981.45,1010.8,1010.8,986,4888,139797,140353548,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,447,454.65,447,452.5,452.3,449.1,223,5494,2482360,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,672.05,686.9,670.8,684.5,686.35,673.95,1627,47190,32148177,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1774.95,1778.45,1732.05,1773.3,1773.3,1733.95,521,2707,4762403,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3600,3600,3585.45,3587.9,3585.8,3592.75,10,19,68313,
500042,"BASF INDIA LTD.",A,STK,4233.05,4233.05,4189.8,4194.9,4197,4224.6,214,1072,4506083,
500043,"BATA INDIA LTD.",A,STK,1005.95,1005.95,998.6,1001.2,1000,1006.15,511,3424,3428005,
500048,"BEML LTD.",A,STK,1850.35,1881.85,1840.95,1875.05,1875.05,1840.95,743,5719,10645121,
500049,"BHARAT ELECTRONICS LTD.",A,STK,410.85,416.4,408.5,415.05,415.05,410.15,4883,366143,151608914,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,91.12,92.28,91.12,91.94,92.1,91.12,315,11550,1059841,
500058,"BIHAR SPONGE IRON LTD.",X,STK,12.04,12.4,11.8,12.17,12.39,12.04,74,11831,142978,
500059,"BIL VYAPAR LIMITED",T,STK,9.52,9.52,9.05,9.05,9.05,9.52,54,10386,94735,
